Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23342,24024,2020-09-24 22:00:31 EDT,2020-09-24,22:00:31,Link,5,3,0,0,1,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2716761125309486,"Preliminary Injunction Motion Filed in the UC Flu Mandate Case • http://ow.ly/H95A30rbhLv:=:https://childrenshealthdefense.org/news/preliminary-injunction-motion-filed-in-the-uc-flu-mandate-case/?utm_source=salsa&eType=EmailBlastContent&eId=461bce9c-18b9-4f6b-823a-0decb33cf26e ""One thing all of our experts agree is that mandating the flu vaccine is a poor public health policy might cause much more harm than good, and most importantly, it is not justified by the best and overwhelming scientific evidence.""",http://ow.ly/H95A30rbhLv,https://childrenshealthdefense.org/news/preliminary-injunction-motion-filed-in-the-uc-flu-mandate-case/?utm_source=salsa&eType=EmailBlastContent&eId=461bce9c-18b9-4f6b-823a-0decb33cf26e,,Preliminary Injunction Motion Filed in the UC Flu Mandate Case • Children's Health Defense,"Hearing is set for October 14th at 1:30 p.m. Update by Rick Jaffe, Esq. Today we filed a motion for a preliminary injunction to stop the enforcement of",,,,5,-5
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23341,24023,2020-09-24 16:01:28 EDT,2020-09-24,16:01:28,Link,5,2,0,2,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2716573308661601,"Corporate Media Flips Its Script: Vaccine Risk is Real, Science Isn’t Settled - The Jaxen Report - http://ow.ly/B2P930raUqS:=:https://thehighwire.com/corporate-media-flips-its-script-vaccine-risk-is-real-science-isnt-settled/?preview=true&_thumbnail_id=8548",http://ow.ly/B2P930raUqS,https://thehighwire.com/corporate-media-flips-its-script-vaccine-risk-is-real-science-isnt-settled/?preview=true&_thumbnail_id=8548,,"Corporate Media Flips Its Script: Vaccine Risk is Real, Science Isn’t Settled - The Highwire","By Jefferey Jaxen Suddenly…Corporate media is telling Americans we should be more diligent about vaccine safety?  At face value, this sudden, rapid, coordinated narrative switch throughout corporate media (and echoed by select medical mouthpieces and government officials) is baffling. Outlets lik...",,,,5,-5
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23342,24025,2020-09-23 17:04:13 EDT,2020-09-23,17:04:13,Link,5,2,0,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2715661838752748,,https://physiciansforinformedconsent.org/physicians-for-informed-consent-sends-cautionary-letter-to-uc-board-of-regents-regarding-its-new-flu-shot-mandate-emphasizes-lack-of-scientific-basis/,,,This is a re-share of a post,"BREAKING NEWS, Newport Beach, CA: Physicians for Informed Consent Sends Cautionary Letter to UC Board of Regents Regarding Its New Flu Shot Mandate, Emphasizes Lack of Scientific Basis
 
Flu vaccine doesn’t reduce hospital demand.

Physicians for Informed Consent (PIC), an educational nonprofit organization focused on delivering data on infectious diseases and vaccines, today sent a letter to the University of California Board of Regents urging university leadership to reconsider the recent flu vaccine mandate on behalf of hundreds of doctors and scientists and in the interest of preserving the health of UC students, faculty and staff. This letter presents a robust body of data indicating that this mandate will not only fail to address concerns about hospital capacity as related to COVID-19 but also may increase the risk of respiratory illnesses.

“There’s data showing that the flu shot increases one’s chances of non-flu illness by 65%—meaning that not only does this mandate lack scientific justification, but it puts UC students, faculty and staff at a greater risk of other respiratory illnesses,” said Dr. Shira Miller, founder and president of PIC. “The studies referenced in the UC Regents’ flu vaccine mandate suggest positive effects of the flu vaccine on the incidence of illness caused by flu viruses; however, that benefit may be outweighed by an increase in non-flu respiratory illnesses. And, although the possibility has been studied, there is no evidence that the vaccine prevents the spread of influenza.”

On July 31, 2020, the University of California issued an executive order, mandating that all members of the UC community including students, faculty, and staff receive the influenza vaccine prior to Nov. 1, 2020. This mandate was issued under the premise that the vaccine will decrease flu hospitalizations, thereby freeing hospital beds for COVID-19 patients. However, Physicians for Informed Consent points out the lack of scientific justification for this requirement.

On Sept. 17, 2020, attorneys Rick Jaffe and Robert F. Kennedy, Jr. filed a motion for a preliminary injunction in order to stop the enforcement of the UC Regents’ new flu vaccine mandate.  Their plaintiffs are Cindy Kiel, J.D., Executive Associate Vice Chancellor, UC Davis; Mckenna Hendricks, UC Santa Barbara Student; Edgar de Gracia, UCLA Student; Leland Vanderpoel, Employee, UCSF Medical Education Program; and Frances Olsen, Professor of Law, UCLA. Expert witnesses include Dr. Peter Gotzsche, M.D., Co-founder, Cochrane Collaboration; Dr. Thomas Jefferson, M.D., Fellow, Faculty of Public Health, United Kingdom; Peter Doshi, Ph.D., Associate Editor BMJ; Andrew Noymer, Ph.D., Associate Professor, Department of Population Health and Disease Prevention, UC Irvine; and Professor Laszlo Boros, M.D., Professor of Pediatrics, UCLA.

“In this lawsuit against the UC Board of Regents over their new flu vaccine mandate, some of the world’s top experts have provided declarations opposing the flu shot mandate,"" said Greg Glaser, Esq., general counsel at PIC. ""Their declarations will have a significant impact on decisions made regarding public health.”

PIC’s letter points the UC Board of Regents to the following seven facts:

1. People who receive the flu vaccine are 65% more likely to contract non-flu viruses and bacteria than people who do not receive the flu vaccine.

2. There is evidence that the flu vaccine doesn’t reduce demand on hospitals.
 
3. There is no evidence that the flu vaccine prevents ...

To continue reading the entire press release and PIC letter to the UC Regents, go here: https://physiciansforinformedconsent.org/physicians-for-informed-consent-sends-cautionary-letter-to-uc-board-of-regents-regarding-its-new-flu-shot-mandate-emphasizes-lack-of-scientific-basis/

#PICphysicians #InformedConsent #FluVaccine #FluVaccineMandate #Science #Statistics #education #Health #Physicians4InformedConsent",,,,5,-5
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23349,24031,2020-09-18 18:00:20 EDT,2020-09-18,18:00:20,Link,5,2,0,1,0,1,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2710600395925559,Scientific Evidence Reveals 'No Climate Effect' on California’s Wildfires - California Globe http://ow.ly/rESw30rayvd:=:https://californiaglobe.com/section-2/scientific-evidence-reveals-no-climate-effect-on-californias-wildfires/,http://ow.ly/rESw30rayvd,https://californiaglobe.com/section-2/scientific-evidence-reveals-no-climate-effect-on-californias-wildfires/,,Scientific Evidence Reveals 'No Climate Effect' on California’s Wildfires - California Globe,"President Donald Trump stopped in Sacramento, CA Monday to meet with Gov. Gavin Newsom and state officials to discuss the 2020 wildfires. Trump was in",,,,5,-5
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23351,24887,2020-09-15 14:00:26 EDT,2020-09-15,14:00:26,Link,5,1,0,3,0,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2707330912919174,Did the Federal Government Just Secretly Take Over Vaccine Policy Usurping the Authority of the States? http://ow.ly/Lzx930r9YSE:=:https://vaccineimpact.com/2020/did-the-federal-government-just-secretly-take-over-vaccine-policy-usurping-the-authority-of-the-states/,http://ow.ly/Lzx930r9YSE,https://vaccineimpact.com/2020/did-the-federal-government-just-secretly-take-over-vaccine-policy-usurping-the-authority-of-the-states/,,Did the Federal Government Just Secretly Take Over Vaccine Policy Usurping the Authority of the States?,"Over the course of the last several months there have been a few developments, when looked at individually, that do not create much of a response or concern to the masses. Yet when you zoom out a bit,",,,,5,-5
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23350,24886,2020-09-13 22:00:22 EDT,2020-09-13,22:00:22,Link,5,3,1,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2705496569769275,Who Should We Listen to About Coronavirus? http://ow.ly/nwGG30r9d03:=:https://www.jeremyrhammond.com/2020/09/10/who-should-we-listen-to-about-coronavirus/?utm_source=ActiveCampaign&utm_medium=email&utm_content=Who%20Should%20We%20Listen%20to%20About%20Coronavirus%3F&utm_campaign=Who%20Should%20We%20Listen%20to%20About%20Coronavirus%3F&vgo_ee=%2BfjG3Amb8LUglC%2FAciiog3b7ImIKGlCdLGgtNBedJm0%3D,http://ow.ly/nwGG30r9d03,https://www.jeremyrhammond.com/2020/09/10/who-should-we-listen-to-about-coronavirus/?utm_source=ActiveCampaign&utm_medium=email&utm_content=Who%20Should%20We%20Listen%20to%20About%20Coronavirus%3F&utm_campaign=Who%20Should%20We%20Listen%20to%20About%20Coronavirus%3F&vgo_ee=%2BfjG3Amb8LUglC%2FAciiog3b7ImIKGlCdLGgtNBedJm0%3D,,Who Should We Listen to About Coronavirus?,The idea that we must trust infectious disease experts to determine government policy responses to the novel coronavirus is dangerously irrational.,,,,5,-5
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23352,24887,2020-09-12 16:00:41 EDT,2020-09-12,16:00:41,Link,5,1,0,3,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2704379533214312,"New Engineered Coronaviruses Are Under Development http://ow.ly/WVVD30r95zf:=:https://articles.mercola.com/sites/articles/archive/2020/09/09/new-engineered-coronavirus.aspx?cid_source=dnl&cid_medium=email&cid_content=art1ReadMore&cid=20200909Z1&mid=DM647764&rid=960314262 STORY AT-A-GLANCE Mounting evidence now suggests SARS-CoV-2 is a laboratory creation, whether released by accident or on purpose. The real conspiracy theory is that SARS-CoV-2 is a naturally occurring virus Experimentation with fully infectious SARS-CoV-2 has exploded in recent months. Such research is now taking place in almost every BSL-3 and 4 facility in the U.S. and overseas At least one safety breach involving a modified SARS-CoV-2 virus has already occurred this year, when a lab mouse injected with the virus bit the researcher Information obtained via FOIA requests reveals researchers at the University of Pittsburgh are working on “corona-thrax.” They intend to insert the SARS-CoV-2 spike protein — which allows the virus to gain entry into human cells — into Bacillus anthracis, the causative agent of anthrax The National Institutes of Health is demanding answers about coronavirus research that EcoHealth Alliance subcontracted to the Wuhan Institute of Virology, using NIH grants",http://ow.ly/WVVD30r95zf,https://articles.mercola.com/sites/articles/archive/2020/09/09/new-engineered-coronavirus.aspx?cid_source=dnl&cid_medium=email&cid_content=art1ReadMore&cid=20200909Z1&mid=DM647764&rid=960314262,,New Engineered Coronaviruses Are Under Development,Information obtained via FOIA requests reveals researchers at the University of Pittsburgh are working on 'corona-thrax.',,,,5,-5
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23352,24887,2020-09-12 10:01:18 EDT,2020-09-12,10:01:18,Link,5,4,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2704109806574618,Life as I see it: #COVID-19 What scientific studies show about the use of masks http://ow.ly/fQ2530r8veU:=:https://crdowning-author.blogspot.com/2020/09/covid-19-what-scientific-studies-show.html?m=0,http://ow.ly/fQ2530r8veU,https://crdowning-author.blogspot.com/2020/09/covid-19-what-scientific-studies-show.html?m=0,,#COVID-19 What scientific studies show about the use of masks,#COVID-19 What scientific studies show about the use of masks It's bad enough that much of the media reporting and decisions by governme...,,,,5,-5
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23354,24889,2020-09-11 16:00:41 EDT,2020-09-11,16:00:41,Link,5,4,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2703457706639828,Pandemic Skeptics...Proven Right! http://ow.ly/1Hyj30r9aWQ:=:http://www.ronpaulinstitute.org/archives/featured-articles/2020/september/08/pandemic-skepticsproven-right/#.X1k52WIP-bI.twitter,http://ow.ly/1Hyj30r9aWQ,http://www.ronpaulinstitute.org/archives/featured-articles/2020/september/08/pandemic-skepticsproven-right/#.X1k52WIP-bI.twitter,,Pandemic Skeptics...Proven Right!,Was the whole coronavirus panic set off by a faulty understanding of the difference between infection fatality rate and case fatality rate? One doctor...,,,,5,-5
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23355,24890,2020-09-09 22:00:32 EDT,2020-09-09,22:00:32,Link,5,3,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2701852420133690,More Experts Point to SARS-CoV-2 Being Created in a Lab http://ow.ly/O71u30r8rWu:=:https://articles.mercola.com/sites/articles/archive/2020/09/04/coronavirus-chimera.aspx?cid_source=dnl&cid_medium=email&cid_content=art1HL&cid=20200904Z1&mid=DM641350&rid=956494980,http://ow.ly/O71u30r8rWu,https://articles.mercola.com/sites/articles/archive/2020/09/04/coronavirus-chimera.aspx?cid_source=dnl&cid_medium=email&cid_content=art1HL&cid=20200904Z1&mid=DM641350&rid=956494980,,More Experts Point to SARS-CoV-2 Being Created in a Lab,There's evidence suggesting segments of the HIV virus have been inserted into a SARS-like coronavirus as part of the creation of SARS-CoV-2.,,,,5,-5
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23377,24911,2020-09-01 10:01:07 EDT,2020-09-01,10:01:07,YouTube,5,3,1,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2693643330954599,Fighting Censorship - JP's Interview with Brian Rose - http://ow.ly/GCMY30r7oic:=:https://www.google.com/sorry/index?continue=https://www.youtube.com/watch%3Fv%3DiMrk6FgdBD0%26fbclid%3DIwAR0IziLg2PM9vcbBnTlilfkb4nNN7voUn8wmG3Y54KCR9gbjHFxpPt3oCpg&q=EgQ0KuTRGLyyufoFIhkA8aeDS4tp77obGnL1umyppN0XoL8XPSH1MgFy,http://ow.ly/GCMY30r7oic,https://www.google.com/sorry/index?continue=https://www.youtube.com/watch%3Fv%3DiMrk6FgdBD0%26fbclid%3DIwAR0IziLg2PM9vcbBnTlilfkb4nNN7voUn8wmG3Y54KCR9gbjHFxpPt3oCpg&q=EgQ0KuTRGLyyufoFIhkA8aeDS4tp77obGnL1umyppN0XoL8XPSH1MgFy,,Fighting Censorship - Interview with Brian Rose,"Speech censoring is becoming frighteningly common. What is really going on and what can you do? Here’s my in depth interview with, Brian Rose of London Real,...",,,,5,-6.6
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23385,24918,2020-08-29 19:00:53 EDT,2020-08-29,19:00:53,Link,5,0,0,1,0,1,0,0,3,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2691235081195424,California allocates $30 million to aid parolees released due to pandemic | KTLA http://ow.ly/YH8I30r6QJX:=:https://ktla.com/news/california/california-allocates-30-million-to-aid-parolees-released-due-to-pandemic/?fbclid=IwAR3Y1zefkBff3UfMVwkU_KCe3CMPZD2651lTDzez3K69VbKMoncMVvxXIm8,http://ow.ly/YH8I30r6QJX,https://ktla.com/news/california/california-allocates-30-million-to-aid-parolees-released-due-to-pandemic/?fbclid=IwAR3Y1zefkBff3UfMVwkU_KCe3CMPZD2651lTDzez3K69VbKMoncMVvxXIm8,,California allocates $30 million to aid parolees released due to pandemic,California has launched a $30 million program to provide thousands of parolees with community services after they complete their prison sentences or are released months early because of the coronav…,,,,5,-5
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23385,24918,2020-08-29 14:00:56 EDT,2020-08-29,14:00:56,Link,5,4,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2691069081212024,Save Yourself: Stop Believing in the Lockdown http://ow.ly/gTH630r6ANM:=:https://blogs.mercola.com/sites/vitalvotes/archive/2020/08/26/save-yourself-stop-believing-in-the-lockdown.aspx,http://ow.ly/gTH630r6ANM,https://blogs.mercola.com/sites/vitalvotes/archive/2020/08/26/save-yourself-stop-believing-in-the-lockdown.aspx,,Save Yourself: Stop Believing in the Lockdown,Save Yourself: Stop Believing in the Lockdown,,,,5,-5
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23393,24924,2020-08-28 14:00:52 EDT,2020-08-28,14:00:52,Link,5,4,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2690106111308321,"Public Acceptance of COVID-19 Vaccine Faces Many Hurdles - The Vaccine Reaction http://ow.ly/Otc030r6LXX:=:https://thevaccinereaction.org/2020/08/public-acceptance-of-covid-19-vaccine-faces-many-hurdles/ STORY HIGHLIGHTS Even before a vaccine against COVID-19 has been introduced to the public in the U.S., expectations for it are low. Dr. Anthony Fauci warns that a COVID-19 vaccine is not expected to be either long-lasting or more than 50 to 60 percent effective. Citing experience with other vaccines, a COVID-19 vaccine is not expected to provide much, if any, benefit for obese patients, defined as those with a greater than 30 percent body mass index (BMI), which includes approximately 42 percent of adults in the U.S.",http://ow.ly/Otc030r6LXX,https://thevaccinereaction.org/2020/08/public-acceptance-of-covid-19-vaccine-faces-many-hurdles/,,Public Acceptance of COVID-19 Vaccine Faces Many Hurdles,COVID-19 vaccine may have problems being widely accepted by the American public.,,,,5,-5
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23389,24918,2020-08-23 22:00:40 EDT,2020-08-23,22:00:40,Link,5,4,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2685759305076335,"COVID-19: Reckless 'Gain-of-Function' Experiments Lie at the Root of the Pandemic http://ow.ly/OaV630r5j1p:=:https://articles.mercola.com/sites/articles/archive/2020/08/19/covid-19-reckless-gain-of-function-experiments.aspx STORY AT-A-GLANCE “Gain-of-function” studies involve increasing the capacity of a pathogen to cause illness; the method is controversial because it can also risk new viruses leaking out of laboratories and into the population A shadowy international network of virologists, gene engineers, military scientists and biotech entrepreneurs are weaponizing viruses and microorganisms in civilian and military labs under the euphemism of gain-of-function research The creation of COVID-19, engineered by repeatedly “passaging” a bat virus through animal and human cells and/or genetic engineering or splicing specific genetic sequences into the virus, violated a ban on gain-of-function experiments called for by many of the world’s top scientists It’s time for the U.S. government, and all the governments of the world, to demonstrate their compliance with a global ban on chemical and biological weapons of mass destruction, dropping the dangerous pretense that lab-created viruses and microorganisms constitute valid biomedical and biodefense research We need a total U.S. and global ban on dangerous gain-of-function experimentation, and we need it now, before the next pandemic escapes or is deliberately released",http://ow.ly/OaV630r5j1p,https://articles.mercola.com/sites/articles/archive/2020/08/19/covid-19-reckless-gain-of-function-experiments.aspx,,COVID-19: Reckless 'Gain-of-Function' Experiments Lie at the Root of the Pandemic,Gain-of-function studies are research which involves increasing the capacity of a pathogen to cause illness; can also risk new viruses leaking out of laboratories.,,,,5,-5
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23404,24931,2020-08-18 22:00:40 EDT,2020-08-18,22:00:40,Link,5,3,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2681051445547121,COVID-19 Treatment - Analysis of 76 global studies showing high effectiveness for early treatment http://ow.ly/KbVI30r4VcN:=:https://c19study.com/,http://ow.ly/KbVI30r4VcN,https://c19study.com/,,COVID-19 Treatment Analysis,COVID-19 Treatment - Analysis of 76 global studies showing high effectiveness for early treatment,,,,5,-5
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23407,24933,2020-08-18 14:01:55 EDT,2020-08-18,14:01:55,Link,5,1,0,2,0,2,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2680777082241224,"Gov. Newsom's Weird Press Conference; Admits Public Health Director Dr. Sonia Angell Was SJW Hiring - California Globe http://ow.ly/fAhC30r4I2c:=:https://californiaglobe.com/section-2/gov-newsoms-weird-press-conference-admits-public-health-director-dr-sonia-angell-was-sjw-hiring/ ""Nothing to see here folks. Now move along. In the broadest sense, a social justice warrior is a person who uses complex serious social, economic and political issues as a way to further their own agenda by claiming they are fighting to “correct a wrong,” according to the Urban Dictionary. Specifically, it is used to refer to people claim to be fighting for social justice but are actually validating their own ego, looking for special treatment, or attention. “Ironically Social justice warriors cause more harm to their causes than good, as they are often ill-informed, are uninterested in discussing issues as they are more interested in being “right,” and attack all who disagree.” But inquiring minds want to know more. And citizens and taxpayers deserve to know more.""",http://ow.ly/fAhC30r4I2c,https://californiaglobe.com/section-2/gov-newsoms-weird-press-conference-admits-public-health-director-dr-sonia-angell-was-sjw-hiring/,,Gov. Newsom's Weird Press Conference; Admits Public Health Director Dr. Sonia Angell Was SJW Hiring - California Globe,"Monday morning Californians woke up to the news that Gov. Gavin Newsom’s appointed Public Health Director resigned, following the news last week of the",,,,5,-5
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23410,24935,2020-08-16 22:00:46 EDT,2020-08-16,22:00:46,Link,5,1,1,1,0,1,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2679248349060764,"INSIGHT: How to Handle Employees Who Refuse Mandatory Vaccines http://ow.ly/L31i30r4l7R:=:https://news.bloomberglaw.com/daily-labor-report/insight-how-to-handle-employees-who-refuse-mandatory-vaccines?eType=EmailBlastContent&eId=2f16dc3e-33da-45fb-920e-b65f900faa02 ‘Political’ Accommodations: The ‘Anti-Vax’ Movement In addition to the religious and medical grounds that provide a legally statutory basis to reject vaccination, mandatory workplace vaccination programs also implicate social issues associated with vaccine hesitancies, known as the “anti-vax” movement. While not traditionally associated with any particular political party or ideology, some states—such as California and New York—limit an employer’s ability to take adverse employment action against an employee as a result of the employee’s outside political or even recreational activities. It is not a leap from this proposition to assert that one’s affiliation with the anti-vax “movement” is, at core, political, and that any action taken against an employee for failing to submit to mandatory vaccination as a result could result in legal liability.",http://ow.ly/L31i30r4l7R,https://news.bloomberglaw.com/daily-labor-report/insight-how-to-handle-employees-who-refuse-mandatory-vaccines?eType=EmailBlastContent&eId=2f16dc3e-33da-45fb-920e-b65f900faa02,,INSIGHT: How to Handle Employees Who Refuse Mandatory Vaccines,"What can employers do if employees refuse to participate in mandatory workplace vaccination programs? Mintz’s Jen Rubin says employers need a built-in procedure that permits employees to opt-out for medical or religious reasons or perhaps even social or political reasons, including those associate...",,,,5,-5
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23416,24939,2020-08-10 13:01:35 EDT,2020-08-10,13:01:35,Link,5,4,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2673177599667839,Is the 100% Cure Rate of Hydroxychloroquine a Threat to Fast-Tracking the COVID Vaccines? http://ow.ly/IH5v30r3sfA:=:https://vaccineimpact.com/2020/is-the-100-cure-rate-of-hydroxychloroquine-a-threat-to-fast-tracking-the-covid-vaccines/,http://ow.ly/IH5v30r3sfA,https://vaccineimpact.com/2020/is-the-100-cure-rate-of-hydroxychloroquine-a-threat-to-fast-tracking-the-covid-vaccines/,,Is the 100% Cure Rate of Hydroxychloroquine a Threat to Fast-Tracking the COVID Vaccines?,Medical journalist Del Bigtree of the weekly broadcast Highwire discussed on his show this week what he believes may be the primary reason why Fauci and the other political medical tyrants are so desp,,,,5,-5
