Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-13 06:03:30 EST,2021-01-13,06:03:30,Native Video,1,1,0,0,0,0,0,0,0,0,share,-,0,2168,0,00:55:01,https://www.facebook.com/groups/643541389464960/permalink/1049414842210944,,,,,,,,,,-19
Vaccine Induced Autoimmune Disease,,1605232133111028,none,,,2020-01-05 23:46:23 EST,1583,N/A,2021-01-13 06:01:24 EST,2021-01-13,06:01:24,YouTube,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1605232133111028/permalink/2539505526350346,"For anyone with Lyme, Morgellons, A.S., or other ""autoimmune"" diseases. This is exquisite info!!! https://www.youtube.com/watch?v=qf685GjgyO4 CLICK: https://thecehf.org/.../02/Presentation-Carsten-Nicolaus.pdf",https://www.youtube.com/watch?v=qf685GjgyO4,,,"Morgellons Disease: Testing, Conventional and Alternative/Integrative Treatment: Carsten Nicolaus","Charles E. Holman Morgellons Disease Foundation 12th Annual Medical-Scientific Conference on Morgellons Disease / April 6-7, 2019",,,,-22
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-13 05:08:05 EST,2021-01-13,05:08:05,Native Video,1,1,0,0,0,0,0,0,0,0,share,No,0,19975,0,00:04:48,https://www.facebook.com/groups/643541389464960/permalink/1049394935546268,,https://www.facebook.com/tokoloshi/videos/10222133277538243/,,,Anthony,"This will probably end my FB forever but here goes anyway, much love to you all. 🙏❤️🙏",,,,-19
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-13 04:34:58 EST,2021-01-13,04:34:58,Photo,6,4,0,1,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049382788880816,,,,,,,,,,-3.83
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-13 04:31:47 EST,2021-01-13,04:31:47,Link,1,0,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049381832214245,,https://www.facebook.com/1199624023/posts/10224466427387107/,,,This is a re-share of a post,I’m hearing President Trump has declared a State of Emergency in Washington,,,,-21
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-13 04:26:49 EST,2021-01-13,04:26:49,Link,11,2,4,3,0,0,0,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049380102214418,,https://www.facebook.com/groups/oldleichhardtpeople/permalink/1825765244254392/,,,This is a re-share of a post,,,,,-1.91
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-13 04:21:09 EST,2021-01-13,04:21:09,YouTube,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049378315547930,,https://youtube.com/watch?v=TwCWbx7h3tA&feature=share,,,The Vaccine: Our Thoughts Part 2 | A Different Perspective,Part 2. What conclusions have you come to? Do your own research and let me know your thoughts.Questions? Email us at askdrpartick@thewellnessway.com---------...,,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-13 03:50:36 EST,2021-01-13,03:50:36,Photo,11,6,0,2,3,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049366362215792,,https://www.facebook.com/photo.php?fbid=3747939015249222&set=p.3747939015249222&type=3,,"Dr.SHIVA Ayyadurai, MIT PhD.... @va shiva As the Man Who Invented Email. | will deliver you a platform that will Destroy #BigTech. promise. 6:11PM 1/9/21 Twitter Web App 4,796 Retweets 504 Quote Tweets 15.3K Likes",Vickie Lynn,,,,,-2.09
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,41113,N/A,2021-01-13 03:41:20 EST,2021-01-13,03:41:20,Status,22,2,20,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159945964986789,"Hi all I’m looking for natural ways to help boost my children’s immune systems we take vitamin c and currently looking into vitamin d to help with my youngest asthma and allergies, is there anything else that I can get to help and any recommendations of products would be appreciated currently using the revitalise vitamin c powder but I’d like to buy something I can order from the uk. thank you",,,,,,,,,-2.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-13 03:37:42 EST,2021-01-13,03:37:42,Photo,3,1,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049362118882883,,,,,,,,,,-7.67
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-13 03:01:10 EST,2021-01-13,03:01:10,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049348352217593,,https://sputniknews.com/latam/202101121081739595-peruvian-court-probing-judges-ruling-alleging-soros-bill-gates-are-creators-of-covid-19-pandemic/,,,"Peruvian Court Probing Judge's Ruling Alleging Soros, Bill Gates are Creators of COVID-19 Pandemic","Despite the World Health Organisation last year confirming the coronavirus to be of animal origin, conspiracy theories that COVID-19 is man-made continue to circulate.",,,,-42
Vaccine Induced Autoimmune Disease,,1605232133111028,none,,,2020-01-05 23:46:23 EST,1583,N/A,2021-01-13 02:20:48 EST,2021-01-13,02:20:48,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1605232133111028/permalink/2539424659691766,,https://www.wionews.com/world/norway-investigating-death-of-two-people-who-received-pfizers-coronavirus-vaccine-354716,,,Norway investigating death of two people who received Pfizer's coronavirus vaccine,Norway is investigating the death of two nursing home residents who died after receiving doses of the Pfizer and BioNTech coronavirus vaccine. It comes after a paediatric surgery assistant in Porto was found dead two days after receiving jabs of Pfizer's vaccine.,,,,-0.92
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-13 01:57:12 EST,2021-01-13,01:57:12,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049327015553060,,,,,This is a re-share of a post,,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-13 01:55:19 EST,2021-01-13,01:55:19,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049326378886457,,https://www.facebook.com/photo.php?fbid=901609250581838&set=p.901609250581838&type=3,,,Bruce,"#Canberra 

Australia’s capital and Parliament House are encoded with esoteric symbolism, hidden in plain sight.
What are the secret meanings and what purpose does it really serve?
Cracking the Canberra Code
As a background for those unfamiliar with the Australian Capital Territory (ACT), it is located in New South Wales (NSW), 280 km southwest of Sydney, with the city officially named Canberra on 12 March 1913 by Lady Gertrude Denman, the wife of the then Governor-General of Australia. The ceremony took place on Kurrajong Hill, which has since become Capital Hill. The indigenous word Kurrajong means ‘beautiful tree’.
The origin of the word ‘Canberra’ is a matter of dispute. Possibly it comes from the indigenous word Nganbira, a phonetically anglicised version meaning ‘the hollow between a woman’s breasts’. This clearly describes Canberra as a plain between the mountains, probably Mt. Ainslie and Black Mountain. There are other variations to the origin including Camberri, Nganbri and Kamberra, all of which mean ‘a meeting place’.
According to Steven Guth in his article ‘Canberra: Its Geomantic Realities’, the capital has interesting geology of a limestone plain riddled with caves, caverns, sinkholes and a large water mound.A competition was held for the building design of the new Parliament House, the winner a New York based architectural firm by the name of Mitchell/Giurgola. The onsite works were directed by Italian born architect Romaldo Giurgola (who now resides in Goulburn, NSW) with a design burying most of the building under Capital Hill, capped by an enormous spire holding a large flagpole. The design encompasses two opposing boomerangs that symbolise open arms and the facade includes some elements of the old Parliament House.
Construction on Capital Hill commenced in 1981, and was intended to be ready for Australia Day on 26 January 1988, the 200th anniversary of European settlement in Australia. Finally the building was opened on 9 May 1988 by Queen Elizabeth II.
A Geomantically Encoded Design
Much of the original ground layout of the parliamentary site is the work of Sir Walter Burley Griffin and his wife Marion, both originally from the United States. Walter was an advocate of design in harmony with nature, while Marion an accomplished artist influenced by mysticism and spirituality. 
Their final design, dated 1913, is based on ancient geomantic principles, with the layout oriented in a cross-shaped axis with five mountains (see Figure 1). The north–south ‘land axis’ stretches from Mt. Ainslie to Capital Hill to Red Hill to Bimberi Peak, while Black Mountain forms the east-west ‘water axis’, thereby creating two equilateral triangles with one tip on top of Capital Hill and the other on top of Mt. Ainslie. Of course, the three internal angles of an equilateral triangle each equal 60 ° (or 60 °-60 °-60 °).
There is a further numerical connection here, with the compass bearing of the land axis pointing south at exactly 216 ° (or 6 x 6 x 6 = 216). Moreover, each sign of the zodiac spans 2,160 years, which is also the approximate diameter of the Moon in miles. In addition, 360 âˆ’ 216 = 144, the number in the Gematria for ‘divine light’. A check of a Canberra street map reveals that one leg of the parliamentary equilateral triangle is 2,880 metres in length. This means that each equilateral triangle has a perimeter length of 8,640 metres, while the ‘bringer of light’, the Sun, has a diameter of approximately 864,000 miles. This demonstrates some of the cosmological ideas at play in the design.
In Peter Proudfoot’s book The Secret Plan of Canberra, he points out that the double ring around Capital Hill is consecrated space and therefore the site is of a templum (temple). Not mentioned in his book is the fact that the facade of the building (Figure 2) has a cut-out ‘T’ with the Coat of Arms inside it. This ‘T’ is a Tau symbol representing the temple. In the culture of the Maya, this symbol is the Sacred Tree (Te) (as in Figure 3) and the axis mundi, or centre of theworld.
This aspect has Masonic overtones when we consider the central pyramidal structure and flag pole that spans 81 metres. This number appears not to be arbitrary. Why not round it off to 80? No reason is given for this choice. In that case it has a hidden meaning, accessible only to ‘those who have eyes to see’. The number 81, as well as being associated with the 9 x 9 magic square of the Moon that adds to 369, is a centred octagonal number. Later in the article we’ll see a much deeper meaning to these aspects.
he facade is also of interest as it has a double Triptych (triple temple doorway). Notice below the cut-out ‘T’ the three archways and the setback of two other sets of archways? Triple doorways are a common feature of ancient temples, Maya pyramids and Masonic lodges. The arches are also numbered from left to right in the order 5-4-3-4-5, which is (truncated)",,,,-46
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-13 01:53:07 EST,2021-01-13,01:53:07,Status,18,7,6,5,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049325602219868,"Copied : BRILLIANT: Twas the weekend before covfefe, and all thru the land, The lefties were trembling at the cards in Trump's hand. The patriots were nestled, all snug in their beds, While visions of perp walks danced in their heads. The laptops recovered in a raid days ago, Shed new light on the crimes of our treasonous foe. When up on the web there arose such a clatter, Big tech blocking accounts like free speech didn't matter. Impeachment was threatened, amendment 25, ""The Trump administration must not survive!"" They screamed from the rooftops, on every news show. ""This bad bad bad orange man has just got to go!"" But Donald J Trump had a card up his sleeve, a card so glorious no one could believe. You see, he had caught them. He set a big trap. He knew they would try this election fraud crap. He watched them all do it, all in real time. He was sure that Mike Pence would certify their crime. His intel had told him they'd planned a false flag, To make sure Trump's destruction was all in the bag. The Dems told Antifa ""Show up in disguise."" ""Wear your MAGA hats backwards so no one will get wise."" ""When we start the debate, you all storm inside. Don't worry, the police will open doors wide."" ""We will blame all your damage on Trump and his fans, So never again will Trump thwart all our plans."" Trump knew Dems would do this, he sent special ops, They dressed like Antifa and grabbed the laptops. Upon them was evidence of aggregious crimes. The Deep State had done this crap so many times. Straight to the military the evidence went. Charges of treason were now imminent. No screaming or crying would stop what was to come. Resignation and prison, and Gitmo for some. Military tribunals will convict all these traitors. Who stole an election because they were haters. When the trials are done and the votes are done right. Crimes done in the darkness have come to the light... Trump will be sworn in to finish his eight. And we will continue to make America great. ~",,,,,,,,,-1.17
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-13 01:44:01 EST,2021-01-13,01:44:01,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,2254745,0,00:04:01,https://www.facebook.com/groups/643541389464960/permalink/1049322892220139,,,,,This is a re-share of a post,"Here are this week's COVID facts that public health officials, politicians, and the mainstream media don't want you to see.",,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-13 01:30:01 EST,2021-01-13,01:30:01,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049317748887320,,https://www.bitchute.com/video/4rBb4sAdqyJV/,,,Nurse in UK blows the whistle.,Finally someone brave enough to step up and reveal the truth. Koodos to this young lady !!,,,,-21
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-13 01:26:49 EST,2021-01-13,01:26:49,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049316765554085,get the popcorn....the show's about to start....,,,,,,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-13 00:17:29 EST,2021-01-13,00:17:29,Photo,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049292098889885,,,,,,,,,,-23
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,311,N/A,2021-01-12 23:51:20 EST,2021-01-13,23:51:20,Link,6,4,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/403700120910957,"""The common cold can make you miserable, but it might also help protect you against COVID-19, a new study suggests. The researchers added that people who've had COVID-19 may be immune to it for a long time, possibly even the rest of their lives... This could mean that anyone who's ever been infected by a common cold coronavirus -- nearly everyone -- may have some amount of immunity to COVID-19, according to infectious disease experts at the University of Rochester Medical Center in Rochester, N.Y."" Translation: there is literally ZERO necessity for COVID vaccines or lockdowns says science...",https://www.webmd.com/lung/news/20201005/an-upside-to-the-common-cold-it-may-guard-against-covid,,,Benefit of the Common Cold? It May Prevent COVID,"This could mean that anyone who's ever been infected by a common cold coronavirus -- nearly everyone -- may have some amount of immunity to COVID-19, according to infectious disease experts at the University of Rochester Medical Center in Rochester, N.Y.",,,,-0.65
Anti Mask Anti vaccine Pro Freedom,,325450458467336,none,,,2020-08-31 10:29:10 EDT,367,N/A,2021-01-12 23:49:00 EST,2021-01-13,23:49:00,YouTube,5,2,1,0,1,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/groups/325450458467336/permalink/449745102704537,🔈 URGENT cops are making house calls in relation rally’s and protests. 👮 The amount of police resources used for peaceful gatherings is totally unnecessary. (Share and Circulate widely) 💀 ,https://m.youtube.com/watch?v=MYhty_Z5rVE&t=14s,,,Cops Visit For Rally Details,"Cops Arrive for Rally Details, The amount of police resources used for peaceful gatherings is outrageous. To Donate to the We Are Change Talk ShowWestpac Je...",,,,-0.67
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,311,N/A,2021-01-12 23:43:02 EST,2021-01-13,23:43:02,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/403696757577960,,https://toronto.ctvnews.ca/ontario-issues-stay-at-home-order-immediately-declares-second-state-of-emergency-1.5263071,,,"Ontario issues stay-at-home order, immediately declares second state of emergency",The Ontario government has issued a stay-at-home order for the province beginning on Jan. 14 and has declared a second state of emergency for the province.,,,,-0.94
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,311,N/A,2021-01-12 23:20:38 EST,2021-01-13,23:20:38,Photo,2,0,0,1,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/403687570912212,,https://www.facebook.com/photo.php?fbid=623277855728&set=p.623277855728&type=3,,"Laurence Fox @LozzaFox Joanna @joanna_louise0 Just had a large group over to lunch and we hugged and ate and talked and put the world to rights. Just held a persons hand as they died alone, without their family or loved ones by their side. Glad you enjoyed your meal. It was lovely. You'll never take that away from people. Stay out. Protect your rights. If the @nhs can't cope, then the @nhs isn't fit for purpose. Compliance is violence.",John,"This woman is resentful towards ordinary people trying to live ordinary healthy lives, rather of putting the blame where it belongs- the governments and corrupt ""experts"" who are cruelly and unnecessarily mandating these people die alone. That's on her.",,,,-0.89
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-12 23:17:09 EST,2021-01-13,23:17:09,Photo,27,3,10,5,0,2,1,0,6,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049272118891883,bloody disgusting.......,https://www.facebook.com/photo.php?fbid=3936706349675849&set=gm.3570518579722537&type=3,,,Rob,"Western Australia has passed laws to forcibly vaccinate people......(2016....did they know it was coming ??)
This is against the Nuremberg Code.......

I'm against this, what do you say ??",,,,1.17
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-12 23:14:50 EST,2021-01-13,23:14:50,Photo,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049271225558639,,,,,,,,,,-23
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-12 23:01:22 EST,2021-01-13,23:01:22,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049265862225842,,https://www.facebook.com/photo.php?fbid=737100570548132&set=p.737100570548132&type=3,,"The Grand Opening of GTA Gene Data Storage and Application Summit Forum September 26 21:23 September 22nd GTA Gene Data Storage Application Summit brought celebrities, scientists sparking heated discussions application genetic big With Friends grandly launched Chaohu field gene and storage, gene Henry province. data Fitzgerald chairman former physics scientists GTAAlliance chairman Large Volume data Queensland chairman artificial scientist, encryption storage Yunchao genetic data could data collection encryption biomedical research towards new direction, while also presents challenges databases. How generate more genetic deliver value way each participant thanks oits technology and decoding cryptography from These problems professional TECHNOLOGY Foundation",Deno,"If you’ve seen a meme going around about Queensland Premier Annastacia Palaszczuk’s father, claiming that Henry Palaszczuk was part of some sort of gene storage and application company, I’m here to confirm (after researching it) that it’s true. Henry Palaszczuk is indeed the Founder and Chair of the Gene Technology Alliance Foundation (GTA). The storage and application of genetic data.

Source: https://threadreaderapp.com/thread/1335754082829529094.html

Source: http://www.gtachain.io/page86

Source: https://medium.com/@gtablockchain/gta-foundation-chairman-mr-henry-3bfda91f3d18

Source: https://twitter.com/geoff_p_wade/status/1335754082829529094

Source: http://www.gayaherald.com/story/242397/the-grand-opening-of-gta-gene-data-storage-and-application-summit-forum.html",,,,-46
Anti Mask Anti vaccine Pro Freedom,,325450458467336,none,,,2020-08-31 10:29:10 EDT,367,N/A,2021-01-12 22:58:29 EST,2021-01-13,22:58:29,Link,2,1,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/325450458467336/permalink/449728519372862,More capitalism at work ,https://www.q13fox.com/news/att-hallmark-american-express-among-companies-pulling-political-contributions-after-pro-trump-capitol-riot,,,"AT&T, Hallmark, American Express among companies pulling political contributions after pro-Trump Capitol riot",Several major companies announced they are are pulling political contributions made to Republican lawmakers and are reevaluating future spending on political interests following last week’s pro-Trump riot at the Capitol.,,,,-0.88
Anti Mask Anti vaccine Pro Freedom,,325450458467336,none,,,2020-08-31 10:29:10 EDT,367,N/A,2021-01-12 22:52:54 EST,2021-01-13,22:52:54,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/325450458467336/permalink/449726649373049,The health department and government idiots need to stay the hell away from businesses!! Please support Bella's restaurant in Farr West. Best food around and the owner is a friend and true patriot!!,https://www.facebook.com/1277396070/posts/10224424434299898/,,,This is a re-share of a post,"I have been continually harassed by the Health department for not playing the role of the mask czar, not my job, and frankly not there’s or the governments. Now I’m getting harassed by the department of Labor, OSHA, I just asked the inspector to leave my property and not come back without a warrant. I will not be one of the 100 of thousands of small businesses throughout this once great country run out of business by our Government. I have a business to protect, I have a family to support, I have employees to protect. They will not shut these doors again, unless by force, and that’s not going to be pretty. Spencer J. Cox and Deidre M. Henderson I will not comply.

I’m going to need a good constitutional lawyer if anyone can recommend one.",,,,-34
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,311,N/A,2021-01-12 22:39:52 EST,2021-01-13,22:39:52,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/403665570914412,,,,,,,,,,-0.94
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-12 22:31:04 EST,2021-01-13,22:31:04,YouTube,6,1,2,1,1,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049254512226977,🔈 URGENT cops are making house calls in relation rally’s and protests. 👮 The amount of police resources used for peaceful gatherings is totally unnecessary. (Share and Circulate widely) 💀 ,https://m.youtube.com/watch?v=MYhty_Z5rVE&t=14s,,,Cops Visit For Rally Details,"Cops Arrive for Rally Details, The amount of police resources used for peaceful gatherings is outrageous. To Donate to the We Are Change Talk ShowWestpac Je...",,,,-3.17
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-12 22:07:44 EST,2021-01-13,22:07:44,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049245652227863,,,,,,,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-12 21:57:38 EST,2021-01-13,21:57:38,Photo,11,1,7,1,0,2,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049241915561570,,,,,,,,,,-2.09
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-12 21:23:02 EST,2021-01-13,21:23:02,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049228922229536,,https://www.facebook.com/photo.php?fbid=10214877251525363&set=gm.1056311214852149&type=3,,,Peter,"HAVE  AN CORONA , WITH  LOVE FROM CHINA",,,,-46
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-12 20:48:07 EST,2021-01-13,20:48:07,YouTube,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049215345564227,,https://youtube.com/watch?v=SrS4yXlRzD4&feature=share,,,Audio recordings link voter fraud scheme to Dallas County Elections employee,Audio recordings link voter fraud scheme to Dallas County Elections employee.Subscribe to WFAA: https://bit.ly/subscribetowfaaFor news anytime: https://www.w...,,,,-19
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-12 20:47:58 EST,2021-01-13,20:47:58,YouTube,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049215248897570,,https://youtube.com/watch?v=q7IaN-VNuFI&feature=share,,,U.S. House: Debate on 25th Amendment,U.S. House: Debate on resolution calling on Vice President Pence to convene and mobilize the cabinet to invoke Section 4 of the 25th amendment. Discover the ...,,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-12 20:47:49 EST,2021-01-13,20:47:49,YouTube,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049215055564256,,https://youtube.com/watch?v=DX1VFocwYBs&feature=share,,,Secret Service investigating threats against Pence,Threats against Vice President Pence on conservative social media platform Parler have sparked an investigation by the US Secret Service.Subscribe to Fox New...,,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-12 20:27:34 EST,2021-01-13,20:27:34,Status,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049208322231596,,,,,,,,,,-21
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2334,N/A,2021-01-12 20:22:57 EST,2021-01-13,20:22:57,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,358436,0,00:31:22,https://www.facebook.com/groups/643541389464960/permalink/1049206762231752,HAVE A LISTEN TO COMMON SENSE TALKING,https://www.facebook.com/30minitu/videos/252596953048758/,,,Receitas Brasileiras,"BREAKING TRUMP NEWS 1AM 01/12/21 [FULL] | Fox  Breaking Trump News January 12,2021",,,,-38
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,311,N/A,2021-01-12 20:00:00 EST,2021-01-13,20:00:00,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/403609030920066,,https://www.facebook.com/photo.php?fbid=10221913909695697&set=gm.403609030920066&type=3,,,Photos from Paris Saunders's post,,,,,-0.94
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2332,N/A,2021-01-12 19:53:16 EST,2021-01-13,19:53:16,Photo,2,0,1,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049196352232793,,,,,,,,,,-11.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2332,N/A,2021-01-12 19:41:46 EST,2021-01-13,19:41:46,Link,1,0,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1049192532233175,Smith is at it again!!!! Can't stop himself from cheating!!! What happened a couple of years back??? Two senior players - Smith and Warner - approached a kid - Bancroft - and asked him to tamper with the ball by using sandpaper. Smith and Warner are still playing for Australia and Bancroft is in the wilderness. If Australia is to save any pride - Smith should be banned for life!!!,https://au.sports.yahoo.com/plain-cheating-cricket-legends-fume-over-ridiculous-steve-smith-act-222732854.html?soc_src=social-sh&soc_trk=fb&tsrc=fb,,,'Plain cheating': Cricket legends fume over 'ridiculous' Steve Smith act,Steve Smith's heroics with the bat are being overshadowed by one petty act in the field.,,,,-21
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,311,N/A,2021-01-12 19:40:41 EST,2021-01-13,19:40:41,YouTube,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/403602777587358,"""In all the history of respiratory-borne viruses of any type, asymptomatic transmission has never been the driver of outbreaks. The driver of outbreaks is ALWAYS a symptomatic person."" - Dr. Anthony Fauci, U.S. Director of National Institute of Allergies and Infectious Disease",https://youtube.com/watch?v=JIOzN03ZWXY&feature=share,,,Dr. Fauci - Asymptomatic NOT driver of epidemics,"""In all the history of respiratory-borne viruses of any type, asymptomatic transmission has never been the driver of outbreaks. The driver of outbreaks is AL...",,,,-0.93
