Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40550,N/A,2020-09-30 00:45:30 EDT,2020-09-30,00:45:30,Status,87,4,82,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159676065316789,"Good morning, can you help guide me. I'm looking at remedies for a 15yr old to ease anxiety and panic (school related)",,,,,,,,,3.11
Vaccine Induced Autoimmune Disease,,1605232133111028,none,,,2020-01-05 23:46:23 EST,1570,N/A,2020-09-30 00:37:23 EDT,2020-09-30,00:37:23,YouTube,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1605232133111028/permalink/2458059801161586,,https://www.youtube.com/watch?v=vJGLr161nvQ&t=591s,,,Concentration Camps: Then and Now,Program begins 42:04 This moderated discussion will examine the consequences and historical antecedents of immigrant detention in the United States. Featurin...,,,,-44
❤️ The rEvolution! ✊,,655947885024802,none,,,2021-03-09 12:01:50 EST,N/A,N/A,2020-09-30 00:28:18 EDT,2020-09-30,00:28:18,Video,6,2,2,1,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/655947885024802/permalink/679929909293266,,https://youtu.be/lMV4p3WycMA,,,This is a re-share of a post,"I just watched this video from the huge German protest in early September! Its in German and translated in English by a lady. 

The great reset is coming... But in the favor of THE PEOPLE! ❗❗❗👏👏👏

The guy speaking is a lawyer in both Germany and California! This is the same lawyer that sued Volkswagon for false emissions not too long ago and won! 

He has a great track record of going after huge corporations. He is going after them, governments and WHO. 

He calls the PCR test a complete FRAUD! 

If you want to feel better about the world, give this a watch. 👇👇👇

",,,,-0
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2232,N/A,2020-09-29 23:45:07 EDT,2020-09-30,23:45:07,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,0,0,00:00:00,https://www.facebook.com/groups/643541389464960/permalink/971868626632233,HOOFS2010 LAND PROJECT FUND MIRRABOOKA BAROOMBY MOONYAH NAB HOOFS Inc. BSB 082918 ACC 398921976 Or PayPal Hoofs2010@live.com,,,,,,,,,-38
❤️ The rEvolution! ✊,,655947885024802,none,,,2021-03-09 12:01:50 EST,N/A,N/A,2020-09-29 23:00:47 EDT,2020-09-30,23:00:47,Photo,5,2,0,1,0,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/655947885024802/permalink/679888182630772,😂,https://www.facebook.com/photo.php?fbid=10157186877026432&set=gm.679888182630772&type=3,,,,,,,,0.26
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2232,N/A,2020-09-29 22:45:01 EDT,2020-09-30,22:45:01,Native Video,2,1,0,0,0,0,0,0,1,0,share,-,0,109968,0,00:08:12,https://www.facebook.com/groups/643541389464960/permalink/971839829968446,,,,,,,,,,-9.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2232,N/A,2020-09-29 22:07:42 EDT,2020-09-30,22:07:42,YouTube,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/971809756638120,A second video showing other artifacts etc that display events that are said to happen prior to Christmas 2020.,https://www.youtube.com/watch?v=Fmw-rZhTvkc,,,Jupiter's Departure Part2,"Part2 of a series of two videos discussing Jupiter's Departure from our Solar System when, once again, Nibiru hurtles through our system. We also discuss the...",,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2232,N/A,2020-09-29 22:02:45 EDT,2020-09-30,22:02:45,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,2259,0,01:28:50,https://www.facebook.com/groups/643541389464960/permalink/971806679971761,,https://www.facebook.com/cpsnewsnetwork/videos/759951431514046/,,,Cps News Network,Trump Shut Down CPS Exec Order Now Stop HHS Funding Child Trafficking live Debate,,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2232,N/A,2020-09-29 21:43:30 EDT,2020-09-30,21:43:30,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/971795846639511,,,,,,,,,,-46
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2232,N/A,2020-09-29 20:53:39 EDT,2020-09-30,20:53:39,YouTube,4,1,1,1,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/971772799975149,,https://www.youtube.com/watch?v=Zsx9rwvzoTA&feature=share,,,Calls for Andrews and Mikakos to front inquiry again over conflicting statements,Victoria's Shadow Attorney-General is calling for Premier Daniel Andrews and his former health minister Jenny Mikakos to be recalled and questioned at the ho...,,,,-4.75
❤️ The rEvolution! ✊,,655947885024802,none,,,2021-03-09 12:01:50 EST,N/A,N/A,2020-09-29 20:41:31 EDT,2020-09-30,20:41:31,Native Video,1,1,0,0,0,0,0,0,0,0,share,No,0,2127,0,02:19:45,https://www.facebook.com/groups/655947885024802/permalink/679812569305000,,https://www.facebook.com/undiscoveredtruthh/videos/614629269204985/,,,Undiscovered Truth,"EXCLUSIVE INTERVIEW Robert Kennedy Jr  Destroys Big Pharma, Fauci & Pro Vaccine Movement

https://youtu.be/VXAerlSdzKc",,,,-0.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2232,N/A,2020-09-29 20:18:39 EDT,2020-09-30,20:18:39,Photo,13,7,2,4,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/971756739976755,,,,,,,,,,-1.77
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2232,N/A,2020-09-29 20:17:46 EDT,2020-09-30,20:17:46,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/971756313310131,,,,,,,,,,-46
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2232,N/A,2020-09-29 20:15:39 EDT,2020-09-30,20:15:39,Photo,2,1,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/971755483310214,,,,,,,,,,-12.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2232,N/A,2020-09-29 20:14:53 EDT,2020-09-30,20:14:53,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/971755163310246,,,,,,,,,,-46
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1953,N/A,2020-09-29 20:14:27 EDT,2020-09-30,20:14:27,Native Video,12,4,3,4,0,0,0,0,1,0,share,No,0,533705,0,00:08:06,https://www.facebook.com/groups/1218342048354149/permalink/1549171411937876,This is not a conspiracy theory!,https://www.facebook.com/vaxxed2/videos/372442723887033/,,,We Are Vaxxed,You need to see this from MIT,,,,-1.58
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2232,N/A,2020-09-29 20:12:33 EDT,2020-09-30,20:12:33,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/971754173310345,,https://www.facebook.com/photo.php?fbid=10214372549548129&set=gm.978556015961003&type=3,,,Peter,"I am  sharing this crime posting to so many of our associated  sites as F'Book will  let me, without getting barred as this is in the community's interest and Freedom of the Press
--------------------------------------------------------------------------
Police have released CCTV images after an alleged unprovoked attack in Sydney’s inner west left a man with a fractured skull.
On the morning of September 18, emergency services were called to the  intersection of Bay Street and Grose Street, Glebe, following reports a  man had been assaulted.
The 60-year-old man had been walking north along Bay Street, when he was hit in the stomach by another man walking past him.
The younger man, believed to be aged in his 20s, then allegedly  turned and struck the older man in the back of the head before fleeing.
The 60-year-old was taken to Royal Prince Alfred Hospital with serious head injuries, including a fractured skull.
NSW Police have released CCTV images of a man they believe may be able to assist them with their inquiries.
Detective Acting Inspector Michael Egan-Hirst told Jim Wilson said it  was an “innocuous” bump that apparently lead to the attack.
“It’s a sickening attack, a definition of a coward punch if I’ve ever seen one,” he said.",,,,-46
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2231,N/A,2020-09-29 19:51:10 EDT,2020-09-29,19:51:10,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/971743329978096,,,,,,,,,,-46
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2231,N/A,2020-09-29 19:24:33 EDT,2020-09-29,19:24:33,Link,5,1,3,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/971729083312854,"This advice from DOCTOR BRETT SUTTON (VIC Chief Medical Officer) https://www.dhhs.vic.gov.au/search/Brett%20Sutton%20masks is currently on the VIC Department of Health & Human Services: We’ve already said that wearing masks is not the best preventive measure. They play a role if you’re unwell and you need to be out and about, but if you’re well they’re not a great use of a resource in high demand. And please continue to exercise, eating healthy food, drinking water and getting adequate sleep.",,,,This is a re-share of a post,,,,,-4.2
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,N/A,N/A,2020-09-29 18:21:20 EDT,2020-09-29,18:21:20,Photo,3,1,0,0,1,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/331197471494556,,,,,,,,,,-0.57
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2231,N/A,2020-09-29 18:18:46 EDT,2020-09-29,18:18:46,Photo,10,8,1,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/971699996649096,,https://www.facebook.com/photo.php?fbid=10158063726249825&set=p.10158063726249825&type=3,,"Straight Pride it's Natural, it's Worked for Thousands of years and you Can Make Babies",Kelli,👩‍❤️‍👨👶👶👶,,,,-2.3
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2231,N/A,2020-09-29 17:36:37 EDT,2020-09-29,17:36:37,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/971680969984332,more evidence that we've been had....and this from nearly 20 years ago......,https://www.weblyf.com/2020/05/microbiologist-and-virologist-dr-stefan-lanka-viruses-do-not-cause-diseases-and-vaccines-are-not-effective/,,,"Microbiologist and Virologist Dr. Stefan Lanka: ""Viruses Do Not Cause Diseases and Vaccines are Not Effective"" - Weblyf","Even up to this day, there is still no scientific evidence that vaccines are effective against the so-called “viruses”. The reason why this claim has no solid scientific basis is that there are no proofs itself that these biological agents what they call “viruses” cause diseases in the first...",,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2231,N/A,2020-09-29 17:24:23 EDT,2020-09-29,17:24:23,Photo,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/971675129984916,,,,,,,,,,-11.5
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40516,N/A,2020-09-29 17:11:57 EDT,2020-09-29,17:11:57,Status,9,1,8,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159675240671789,"are there any success stories of combating dustmite allergy, what are the things youve done that’s helped the most or even cured it.",,,,,,,,,-3.11
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40516,N/A,2020-09-29 17:08:27 EDT,2020-09-29,17:08:27,Status,60,3,51,0,0,3,0,1,2,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159675237746789,"A friend who is pregnant (8months) would like to know what is the argument against having a flu vaccine? She is pushed to have it done by midwives, anyone have research papers or any solid evidence please. Thank you. 😊",,,,,,,,,2.14
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2231,N/A,2020-09-29 17:06:56 EDT,2020-09-29,17:06:56,Photo,1,0,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/971667946652301,,https://www.facebook.com/photo.php?fbid=660208991562999&set=gm.971667946652301&type=3,,,,,,,,-23
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2231,N/A,2020-09-29 17:02:08 EDT,2020-09-29,17:02:08,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/971665919985837,,,,,,,,,,-46
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40516,N/A,2020-09-29 16:39:33 EDT,2020-09-29,16:39:33,Status,5,0,5,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159675165641789,Any ideas on how I can reduce the outbreaks of spots I ve had since returning to work. I'm a teacher and have to wear a mask when in the corridors /communal areas and I think this is most likely the cause though I have been prone to breakouts before. No judgement please on the mask I am aware that I could 'fight' this but it isn't something I wish to take on at the moment for various reasons. I am considering wearing a visor instead but to me that looks ever weirder!,,,,,,,,,-5.6
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2231,N/A,2020-09-29 16:34:28 EDT,2020-09-29,16:34:28,Photo,17,5,4,6,0,1,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/971652749987154,,,,,,,,,,-1.35
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40516,N/A,2020-09-29 16:19:54 EDT,2020-09-29,16:19:54,Status,9,1,8,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159675157641789,Any books to help me understand under active thyroid ? Are there other options that aren’t medication?,,,,,,,,,-3.11
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40516,N/A,2020-09-29 15:37:54 EDT,2020-09-29,15:37:54,Status,22,1,21,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159675089711789,"Has anyone declined the after birth visit? The one where the midwife comes to your house the day after baby is born? I’ve absolutely hated it with both my 2 children and I really don’t want them coming round so soon this time. I’m happy for the day 5 appointment etc, but the day after really is so intrusive to me when I just want to be home with my family.",,,,,,,,,-1.27
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1953,N/A,2020-09-29 15:25:11 EDT,2020-09-29,15:25:11,YouTube,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218342048354149/permalink/1549009475287403,"Please Sign Our White House Petition https://petitions.whitehouse.gov/petition/amend-constitution-include-parenta l-rights-acting-house-bill-36-congress-session To Urge Congress To Vote On The ""Parental Rights Amendment"" to the Constitution This Session! https://youtu.be/mf9wj2icGgM I am concerned that parental rights were slipping away in America. Throughout the United States, children are needlessly removed from parents for ""infractions"" that have traditionally been accepted practices in many homes. Children need to be raised by loving nurturing parents, and not the government.",https://www.youtube.com/watch?v=mf9wj2icGgM&feature=share,,,Please Sign Our Whitehouse.gov Petition - Parental Rights Amendment Before Congress,Petition: https://petitions.whitehouse.gov/petition/amend-constitution-include-parental-rights-acting-house-bill-36-congress-session Bill Congress: https://w...,,,,-56
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40516,N/A,2020-09-29 15:16:39 EDT,2020-09-29,15:16:39,Status,7,1,6,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159675021136789,Is tea tree oil okay for cleaning tick bites on a four year old?,,,,,,,,,-4
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40516,N/A,2020-09-29 15:16:38 EDT,2020-09-29,15:16:38,Status,39,0,39,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159675031976789,"Hello, would you please advise, my daughter have really painful tonsillitis. No other symptoms but I would not like to take her to the doctor. She has been taking silver spray, raw honey, rest, fluids, throat lozenges, calpol. Thanks so much!",,,,,,,,,1.39
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2231,N/A,2020-09-29 15:12:50 EDT,2020-09-29,15:12:50,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/971611596657936,,https://www.facebook.com/CraigKellyMP/photos/a.251794581681850/1629249667269661/?type=3,,Dr. Zev Zelenko 308 Tweets Zinc HCQ Dr. Zev Zelenko @zev_dr Azithromycin Follow Dr. Zev Zelenko @zev_dr Most world leaders and scientists know that early treatment with zinc/hcq/azithromycin or doxycycline and/or dexamethosone/invermecti is the right approach to end pandemic. The truth is being revealed to humanity- there will be righteous JUSTICE 7:58 PM Sep 29 2020 Twitter for iPhone,Craig Kelly,"🧐 WHO WOULD YOU TRUST - IF YOUR LIFE WAS AT RISK ? 

A) A doctor treating Covid patients on front line with Hydroxychloroquine (HCQ) and have outstanding success in saving lives.

OR 

B ) The government health bureaucrat in their ivory tower, that thinks they know best, and wants to ban doctors treating covid patients from having the option of prescribing HCQ ?",,,,-23
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40516,N/A,2020-09-29 14:32:51 EDT,2020-09-29,14:32:51,Status,16,0,16,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159674951416789,Has anyone used homeopathy for a child after an X-ray and if so what did you use and any tips or advice on what i can do(if anything).... X,,,,,,,,,-1.75
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1953,N/A,2020-09-29 14:21:43 EDT,2020-09-29,14:21:43,Status,5,1,4,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218342048354149/permalink/1548954925292858,Hey everyone 👋🏽 New to the group. But wondering how are we to handle Cuomo??,,,,,,,,,-5.4
Anti Mask Anti vaccine Pro Freedom,,325450458467336,none,,,2020-08-31 10:29:10 EDT,314,N/A,2020-09-29 12:56:59 EDT,2020-09-29,12:56:59,Video,10,1,6,0,0,0,1,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/groups/325450458467336/permalink/377546116591103,,https://youtu.be/lYQLtwEP6eo,,,Sarah,https://youtu.be/lYQLtwEP6eo,,,,-0.33
Vaccine Induced Autoimmune Disease,,1605232133111028,none,,,2020-01-05 23:46:23 EST,1570,N/A,2020-09-29 12:38:36 EDT,2020-09-29,12:38:36,Video,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1605232133111028/permalink/2457669357867297,https://youtu.be/RqLS4kuVfz8,https://youtu.be/RqLS4kuVfz8,,,"Butterfly of the Week, 28 Sep: Ghosts of Gettysburg","Here's the Butterfly of the Week, a weekly event where we go live on Facebook to break down and discuss a contemporary topic, with viewer participation great...",,,,-44
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40516,N/A,2020-09-29 12:33:01 EDT,2020-09-29,12:33:01,Status,21,1,19,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159674440711789,"Hi, my girls school have sent me a letter regarding nasal flu vaccine. I have told them I don't want them to have it and will keep them off school. Not sure I should have said this now to them thinking on. Anyone have an Info I can give them to help explain why I don't want them to have it. Links would be appreciated.",,,,,,,,,-1.33
❤️ The rEvolution! ✊,,655947885024802,none,,,2021-03-09 12:01:50 EST,N/A,N/A,2020-09-29 12:02:54 EDT,2020-09-29,12:02:54,Native Video,2,0,0,0,1,0,0,0,0,1,share,No,0,25186,0,00:45:04,https://www.facebook.com/groups/655947885024802/permalink/679549705997953,Great interview of Dr. Schoning from Germany. 🙏💗,https://www.facebook.com/danjgregory/videos/10158753056032402/,,,Dan,"‘Fear and loathing in the United Kingdom’ - an exclusive interview with Dr Heiko Schöning for the ‘Pandemic Podcast’ by Elevate LIVE

Join us LIVE to discover about the Coronavirus Extra-Parliamentary Inquiry Committee being led in Germany by Dr Schöning and how he was arrested following the protest rally in London this weekend.",,,,-0
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2231,N/A,2020-09-29 11:56:58 EDT,2020-09-29,11:56:58,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/971501230002306,,https://www.facebook.com/CraigKellyMP/photos/a.251794581681850/1628537080674253/?type=3,,"OPEN LETTER Dear Young, Dr. EANNETTE YOUNG QUEENSLAND CHIEF HEALTH OFFICER September 2020 prescribing doctors Queensland Health Act200S expires, treatment do Doctor/Patie thik relatively principle both doctors you reco Idrawto results Alessio administration was very significa lette. that, detailed tHCQis substantially reducing workb used. death hospitalisations Thereis Australia andin vidence Ich ouh tready making that ightthing George Christensen MP Goaglhutra Yours faithfully, When the Craig Kelly MP Craig Kelly",Craig Kelly,"OPEN LETTER CENSORED 

Yesterday North Queensland’s champion George Christensen, the Member for Dawson and I penned an ‘open letter’ to Queensland’s Chief Health Officer,  calling on her to not extend her ban on and criminalisation of Queensland doctors’ freedom to prescribe hydroxychloroquine for COVID-19, if in the TREATING DOCTOR’S OPINION it might assist in saving a patients life.

This ban and criminalisation automatically expires on this Friday, 2nd October 2020, unless an active step is taken to extend it. 

It is our view (as we express  in the open letter) that actively engaging in conduct that prevents sick people accessing either; food, water or medicine -  is both a violation of Human Rights and also constitutes a Crime Against Humanity.

We had arranged for this open letter to be published in full pages in major newspapers today in Queensland, NSW and Victoria. 

However at 6pm last night, we were advised that all newspaper were now refusing to publish this letter as it mentioned Hydroxychloroquine. 

There are forces at work, that don’t want the public to know or even debate the facts.",,,,-46
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2231,N/A,2020-09-29 11:52:01 EDT,2020-09-29,11:52:01,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/971498316669264,,https://www.facebook.com/photo.php?fbid=359639181856559&set=gm.971498316669264&type=3,,,Photos from Peter Bodek's post,,,,,-46
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2231,N/A,2020-09-29 11:50:54 EDT,2020-09-29,11:50:54,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/971497583336004,,https://www.facebook.com/photo.php?fbid=359638618523282&set=gm.971497583336004&type=3,,,Photos from Peter Bodek's post,,,,,-46
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1953,N/A,2020-09-29 11:35:46 EDT,2020-09-29,11:35:46,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218342048354149/permalink/1548845711970446,,https://www.gatesnotes.com/Books/How-to-Lie-with-Statistics,,,A guide to number games,"<em>How to Lie With Statistics</em> was published in the 1950s, but its advice couldn’t be more current. A great introduction to a crucial subject.",,,,-58
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2231,N/A,2020-09-29 11:27:44 EDT,2020-09-29,11:27:44,Link,9,6,0,1,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/971483120004117,,,,,This is a re-share of a post,,,,,-2.33
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1953,N/A,2020-09-29 11:25:41 EDT,2020-09-29,11:25:41,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218342048354149/permalink/1548838611971156,,https://www.facebook.com/RoyalResistance.dethroningPHARMA/photos/a.114284493336528/343050680459907/?type=3,,Flu vaccination could increase your chances of contracting Covid-19. A recent study found that military personnel evaluated who received the flu vaccine were at 36 percent higher odds of testing positive for coronavirus (pre-SARS CoV2).,Royal Resistance,"“Vaccine derived virus interference was significantly associated with coronavirus and human metapneumovirus......”

https://www.sciencedirect.com/science/article/pii/S0264410X19313647?via%3Dihub",,,,-56
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2231,N/A,2020-09-29 11:19:14 EDT,2020-09-29,11:19:14,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/971477053338057,,,,,,,,,,-46
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2231,N/A,2020-09-29 11:16:30 EDT,2020-09-29,11:16:30,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/971474870004942,http://chinawatchcanada.blogspot.com/2020/09/china-world-lockdown-unwho.html,https://chinawatchcanada.blogspot.com/2020/09/china-world-lockdown-unwho.html,,,"China, World Lockdown, UN/WHO",got it now?,,,,-21
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40516,N/A,2020-09-29 10:53:05 EDT,2020-09-29,10:53:05,Status,15,2,12,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159674493606789,"Hi all, my parents have decided to get the flu jab this weekend. I’ve sent them the studies to show increased risk of C-19 after but in case they go ahead can anyone give me some tips to pass on to help their bodies detox from the shot? TIA",,,,,,,,,-1.87
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40516,N/A,2020-09-29 10:53:00 EDT,2020-09-29,10:53:00,Status,3,0,2,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159674502746789,Can you take bovine collagen peptides when breastfeeding?,,,,,,,,,-9.33
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,N/A,N/A,2020-09-29 10:46:27 EDT,2020-09-29,10:46:27,Photo,2,0,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/330947711519532,,,,,,,,,,-0.71
