Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1891,N/A,2020-08-28 10:15:50 EDT,2020-08-28,10:15:50,Link,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218342048354149/permalink/1519598878228463,,http://vaccineimpact.com/2014/bill-melinda-gates-foundation-vaccine-empire-on-trial-in-india/,,,Bill & Melinda Gates Foundation Vaccine Empire on Trial in India,"While fraud and corruption are revealed on almost a daily basis now in the vaccine industry, the U.S. mainstream media continues to largely ignore such stories. Outside the U.S., however, the vaccine",,,,-20
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1891,N/A,2020-08-28 10:12:47 EDT,2020-08-28,10:12:47,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218342048354149/permalink/1519596854895332,,http://vaccineimpact.com/2012/gates-foundation-funds-surveillance-of-anti-vaccine-groups/,,,Gates Foundation Funds Surveillance of Anti-Vaccine Groups,"By Sayer Ji GreenMedInfo.com The Bill & Melinda Gates foundation launched the Grand Challenges in Global Health (GCGH) in partnership with the National Institutes of Health in 2003 which, accordin",,,,-40
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1891,N/A,2020-08-28 10:11:53 EDT,2020-08-28,10:11:53,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218342048354149/permalink/1519596198228731,,http://vaccineimpact.com/2012/confirmed-indias-polio-eradication-campaign-in-2011-caused-47500-cases-of-vaccine-induced-polio-paralysis/,,,"Confirmed: India's Polio Eradication Campaign in 2011 Caused 47,500 Cases of Vaccine-Induced Polio Paralysis","By Dr. Mercola If you listen to mainstream media news, you'll be told that polio has now been eradicated in India – an accomplishment the Polio Global Eradication Initiative (PGEI), founded in 19",,,,-40
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,1772,N/A,2020-08-28 10:01:10 EDT,2020-08-28,10:01:10,YouTube,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/945834362568993,,https://www.youtube.com/watch?v=fEAAPQ9Ncrs&feature=share,,,Exclusive: Scott Morrison interview on Paul Murray Live 9pm,"Prime Minister Scott Morrison will sit down with Sky News host Paul Murray tonight in a wide-ranging special interview on lockdowns, the economy and diplomat...",,,,-38
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,N/A,N/A,2020-08-28 09:37:03 EDT,2020-08-28,09:37:03,Photo,16,10,2,4,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/307555660525404,,https://www.facebook.com/photo.php?fbid=10157176655206510&set=p.10157176655206510&type=3,,"IF VACCINE MANUFACTURERS ARE GIVEN PROTECTION FROM LAWSUITS, THE PEOPLE SHOULD HAVE THE RIGHT TO REFUSE THE VACCINE. DO YOU AGREE?",Jagannath,,,,,0.84
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1891,N/A,2020-08-28 09:37:02 EDT,2020-08-28,09:37:02,Native Video,2,0,0,1,0,1,0,0,0,0,share,No,0,63154,0,00:00:59,https://www.facebook.com/groups/1218342048354149/permalink/1519567914898226,HORRIBLE!! Violent awful mob!!!!,https://www.facebook.com/BenSwannRealityCheck/videos/588751415125083/,,,Ben Swann,"#blm  “peaceful protestors” surround @senatorrandpaul and his wife as they leave RNC. They had to be escorted by Capitol Police who are being hit and pushed. This demonstrates how these “activists” aren’t looking for real change, they are a political mob. Sen. Paul is one of the few members of Congress to actually try to change criminal justice, including restoring voting rights to ex-cons, ending mandatory sentencing and recently the Breonna Taylor act which would end all “no knock” warrants.",,,,-0.88
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,N/A,N/A,2020-08-28 09:33:01 EDT,2020-08-28,09:33:01,Photo,6,1,1,1,0,0,3,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/307552930525677,,,,,,,,,,-0.14
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,N/A,N/A,2020-08-28 09:30:41 EDT,2020-08-28,09:30:41,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/307551297192507,https://www.nowtheendbegins.com/bill-gates-gavi-vaccine-alliance-mastercard-truststamp-biometric-digital-identification-combined-with-vaccine-west-africa/?fbclid=IwAR0hRD1s9SU19-D9sawjZozOa32UkfF3uYVktyZCaQp-tLZo9fFNTFT3A7Y,https://www.nowtheendbegins.com/bill-gates-gavi-vaccine-alliance-mastercard-truststamp-biometric-digital-identification-combined-with-vaccine-west-africa/?fbclid=IwAR0hRD1s9SU19-D9sawjZozOa32UkfF3uYVktyZCaQp-tLZo9fFNTFT3A7Y,,,HERE IT COMES: Bill Gates And His GAVI Vaccine Alliance Launching AI-Powered 'Trust Stamp' Combining A Vaccine And Digital Biometric ID In West Africa • Now The End Begins,Bill Gates and his GAVI Vaccine Alliance rolling out TrustStamp biometric identification combining a vaccine with digital ID in West Africa with MasterCard,,,,-10
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,1772,N/A,2020-08-28 09:17:14 EDT,2020-08-28,09:17:14,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,0,0,00:00:00,https://www.facebook.com/groups/643541389464960/permalink/945784359240660,,https://www.facebook.com/groups/329620620894984/permalink/890706668119707/,,,Ioni,"IVERMECTIN CURES THE WUHAN CORONAVIRUS  IN OVER 90% OF CASES 
 Ivermectin is ready to use but our  Government seems bizarrely hostile to a cure while the Victorian Chief Health Officer exposes his stupidity and arrogance so typical of the Andrews team

Prof. Thomas Borody, who saved thousands of lives when he developed the triple treatment for peptic ulcers, stands firmly by his triple treatment for Coronavirus which includes TGA-approved drugs Ivermectin and Doxycycline (or Azithromycin) plus zinc. 

Here is The Bolt Report. Share!",,,,-38
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40078,N/A,2020-08-28 09:10:59 EDT,2020-08-28,09:10:59,Status,16,0,16,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159585146236789,Paraben and SLS free shampoo and conditioner recommendations please,,,,,,,,,-3.62
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40078,N/A,2020-08-28 09:10:55 EDT,2020-08-28,09:10:55,Status,13,1,12,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159585148211789,I'm wondering if anyone can advice I'm goin to Hungary 11st September for 4 days and I read that I have to provide 2 negative covid test done 5days before departure Do anyone know if thats the case? And if that's the truth where can I test myself for covid 😒,,,,,,,,,-4.46
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40078,N/A,2020-08-28 09:10:39 EDT,2020-08-28,09:10:39,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159585197096789,Hi can anyone suggest what natural organic well absorbed vitamins are good for 2.5 year old in liquid form? I am finding only in capsules 😬 many thanks x,,,,,,,,,-116
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,1772,N/A,2020-08-28 08:59:15 EDT,2020-08-28,08:59:15,YouTube,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/945724142580015,,https://www.youtube.com/watch?v=YgSkHAqHXAI&feature=share,,,Sacha Stone - Message to all Australians,"The one and only Sacha Stone. In no uncertain terms Sacha lays out what he thinks about the current apathy of The Australian people and the ruling, tyranny w...",,,,-38
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40078,N/A,2020-08-28 08:44:40 EDT,2020-08-28,08:44:40,Status,8,0,8,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159585140531789,"ANONYMOUS POST Hi, My husband lost his voice a few weeks ago. Hes been to hospital to ENT specialist and after his tests he discovered lesion in his throat - he said hes not too worried as it looks smooth and it possibly be from acid relux. Prescribed him anti acid meds and asked him to come back in 8 weeks time to repeat the test and take things from there. He stopped smoking a few years ago, we eat healthly, stopped all perfumes etc some time ago. I am so devastated and scared... Can anyone suggest anything? Or maybe was in a similar situation and can give me some reassurence that it is ""nothing to worry about""? Open to suggestions. thank you",,,,,,,,,-7.25
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,1772,N/A,2020-08-28 08:20:45 EDT,2020-08-28,08:20:45,YouTube,6,3,2,0,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/945623292590100,,https://www.youtube.com/watch?v=hakORS9kon0&feature=youtu.be&fbclid=IwAR0lb9GaYYBmw9Mn5N3GRbT5_ywro-mG2m1UZf4n6gdMgkl4cF1v5KQ8efw,,,Joe,"https://www.youtube.com/watch?v=hakORS9kon0&feature=youtu.be&fbclid=IwAR0lb9GaYYBmw9Mn5N3GRbT5_ywro-mG2m1UZf4n6gdMgkl4cF1v5KQ8efw

I would strongly recommend everyone watch this.

J",,,,-3.17
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40078,N/A,2020-08-28 08:18:44 EDT,2020-08-28,08:18:44,Status,1,0,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159584682381789,"Hi My son is on several medications. What the best way to reduce the toxic effects, detox from them? Thanks",,,,,,,,,-58
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,1772,N/A,2020-08-28 07:53:23 EDT,2020-08-28,07:53:23,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/945573022595127,,,,,,,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,1772,N/A,2020-08-28 07:46:24 EDT,2020-08-28,07:46:24,YouTube,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/945560505929712,,https://www.youtube.com/watch?v=Qi7Hj8FblYw&feature=share,,,"""Why are they not telling you this?""","""BE CAREFUL, This is serious!"" ►Watch the full interview here: freedomplatform.tv/icke Special thanks to LondonReal.tv/biz Check out they Youtube channel Lon...",,,,-9.5
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,N/A,N/A,2020-08-28 07:13:35 EDT,2020-08-28,07:13:35,Photo,2,1,0,0,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/307475947200042,"Since they fact checked this, I will share.",,,,,,,,,-0.71
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,1772,N/A,2020-08-28 06:46:26 EDT,2020-08-28,06:46:26,Photo,7,3,0,1,0,0,3,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/945406469278449,,https://www.facebook.com/photo.php?fbid=174384824157814&set=gm.945406469278449&type=3,,,,,,,,-3.29
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,1772,N/A,2020-08-28 06:14:44 EDT,2020-08-28,06:14:44,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/945378085947954,https://www.instagram.com/tv/CEbGjZtDOyS/?igshid=1641ba8g1a7er,,,,,,,,,-46
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,1772,N/A,2020-08-28 06:07:25 EDT,2020-08-28,06:07:25,YouTube,1,0,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/945371819281914,Absolutely,https://www.youtube.com/watch?v=cn9wlzsFKzc&feature=share,,,Jonathan Cahn Prophetic Announcement: The Return [Full Version],"Jonathan announces The Return, National Day of Prayer and Repentance – Building up to it he shares a powerful message on the power of prayer, repentance, and...",,,,-19
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40078,N/A,2020-08-28 06:06:49 EDT,2020-08-28,06:06:49,Status,100,18,80,0,0,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159583625996789,"I’ve just watched a leading scientist clip, was about the use of Hydroxychloroquine in the fight against covid? Actually stating it’s a cure. Anyone heard of this drug before?",,,,,,,,,1.72
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40078,N/A,2020-08-28 06:06:36 EDT,2020-08-28,06:06:36,Link,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159584661421789,,https://www.sciencedirect.com/science/article/abs/pii/S0946672X20301978,,,"The role of aluminum adjuvants in vaccines raises issues that deserve independent, rigorous and honest science","Journal of Trace Elements in Medicine and BiologyVolume 62, December 2020, 126632The role of aluminum adjuvants in vaccines raises issues that deserve independent, rigorous and honest science⋆Author links open overlay panelGuillemetteCrépeauxabFrançois-JérômeAuthieraChristopherExleycLluísLuj....",,,,-30
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40078,N/A,2020-08-28 06:05:56 EDT,2020-08-28,06:05:56,Status,8,2,6,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159584695696789,Hi there is there anything in particular to take for sciatica.. I think I might have it. I have the most awful pain on left side of hip/back tracking down to my one knee cap.. Keeps twitching at odd times like electric currents. Thank you people... I am due to have mri pelvis.. Would they pick anything up in regards to the back? Any great help would be appreciated 💙,,,,,,,,,-7.25
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40078,N/A,2020-08-28 06:05:40 EDT,2020-08-28,06:05:40,Status,61,7,54,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159584749176789,Hi 👋 my friend suffers reoccurring cystitis and thrush. She’s very run down. Gets prescribed antibiotics but is there something else she can do?,,,,,,,,,1.05
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40078,N/A,2020-08-28 06:05:27 EDT,2020-08-28,06:05:27,Photo,27,2,25,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159584783331789,"Hey I was just wondering if anyone has any tips for constipation in a 4 month old baby. I’m assuming he’s constipated as it’s been three days now with no poo. I know this can be normal for breast fed babies however it isn’t the typical norm for him as he would go approx 3-4 times a day. He also seems so so uncomfortable, fidgety, straining lots and sorry for the TMI but he has been doing lots of pumping and I’m not joking they smell like death 😱😵💀 Any advice please? I would like to keep it natural! I had these already in my cupboard so I’ve tried him on this also. Also tried bicycle legs, warm bath... TIA x",https://www.facebook.com/photo.php?fbid=3144166289012037&set=gm.10159584783331789&type=3,,,,,,,,-2.85
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40078,N/A,2020-08-28 06:01:36 EDT,2020-08-28,06:01:36,Photo,2,0,2,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159584786101789,Thoughts on these for breast feeding? Am I best to source each vitamin elsewhere organically? Thanks 😊,https://www.facebook.com/photo.php?fbid=3144179835677349&set=gm.10159584786101789&type=3,,,,,,,,-38.5
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40078,N/A,2020-08-28 06:01:21 EDT,2020-08-28,06:01:21,Status,2,0,2,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159584807271789,"My mum has just phoned and said she has pulled a tick out from her own leg, but the ticks legs were left behind. Shall I dig the tick legs out or is there a preferred method of removal for the legs?",,,,,,,,,-29
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40078,N/A,2020-08-28 06:01:14 EDT,2020-08-28,06:01:14,Status,3,0,3,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159584807496789,"Just wondered what products people used to wash their babies? I used an organic newborn-specific hair and body wash (forgot the brand) and it took his hair off at the top of his head at only a few weeks old. I’ve just been using lavender essential oil in his bath since and only rinsing his hair with the bath water and his hair is starting to grow back. Looking for something organic, natural and very gentle on his skin. Thanks x",,,,,,,,,-19.33
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40078,N/A,2020-08-28 06:01:04 EDT,2020-08-28,06:01:04,Photo,12,0,12,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159584823326789,Salt of the Earth deodorant doesn’t work now for our 10 year old boy. Is the Moo Goo one effective or any other recommendations?,https://www.facebook.com/photo.php?fbid=3155858424469403&set=gm.10159584823326789&type=3,,,,,,,,-6.42
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40078,N/A,2020-08-28 06:00:55 EDT,2020-08-28,06:00:55,Status,15,0,15,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159584846526789,"Hi has anyone here not had surgery for an open wound fracture? Maybe specifically on the finger tip of a child. My 2 year old cut half way around his finger tip and there was bone exposed. The hospital are suggesting surgery here soon to prevent infection incase any diet got in but I'm wondering if anyone ever used antibiotics only for such an injury? Many Thanks, Sarah",,,,,,,,,-3.87
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,1772,N/A,2020-08-28 05:53:52 EDT,2020-08-28,05:53:52,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/945364949282601,,https://www.facebook.com/photo.php?fbid=3259877200762949&set=p.3259877200762949&type=3,,,Shawn,"https://www.aph.gov.au/petition_list?id=EN1801
🇦🇺🇦🇺📢📢 SIGN THE DAMN PETITION 📢📢🇦🇺🇦🇺
IF YOU VALUE WHAT LITTLE FREEDOMS YOU STILL HAVE LEFT IN AUSTRALIA YOU'LL SIGN THIS PETITION",,,,-23
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,1772,N/A,2020-08-28 05:11:02 EDT,2020-08-28,05:11:02,Link,4,2,0,1,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/945341432618286,,,,,This is a re-share of a post,,,,,-5.25
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,1772,N/A,2020-08-28 04:41:06 EDT,2020-08-28,04:41:06,Status,4,1,1,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/945328159286280,"German Doctors: COVID-19 Government Response - Quote Dr. Heiko Schöning: This needs to be examined, and since the parliaments – neither the opposition parties nor the ruling parties – have not convened a committee and it is not even planned, it is high time that we took this into our own hands. We will invite and hear experts here in the Covid-19 speaker group. These are experts from all areas of life: medicine, social affairs, law, economics and many more.",,,,,,,,,-5.25
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,1772,N/A,2020-08-28 03:43:31 EDT,2020-08-28,03:43:31,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/945296809289415,Episode 100 is up now! We cover the past 99 episodes briefly and what we all can do to be ready for what is coming our way. Dont miss this one as always on Thursday we had Errol with us! Like share and follow for more episodes daily! ,https://wakingthefuture.podbean.com/e/episode-100-an-hour-with-errol-a-breakdown-of-the-first-99-and-what-we-can-do-from-here/,,,Episode 100: An Hour With Errol: A Breakdown Of The First 99 And What We Can Do From Here!,A breakdown of past episodes and where we are now and where we are headed. What can we do to prepare ourselves for whats to come?...,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,1772,N/A,2020-08-28 03:13:07 EDT,2020-08-28,03:13:07,Status,5,4,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/945281555957607,,,,,,,,,,-4.2
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40078,N/A,2020-08-28 02:54:32 EDT,2020-08-28,02:54:32,Status,9,0,9,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159584590141789,"Can you please hit with with everything I need to do to support my little one following antibiotics....... ...... this is a massive decision to have to make to let him have them. He’s 5 and hasn’t before, so please no judgement, i’m just asking for support to minimise the damage. Thank you.",,,,,,,,,-6.44
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,1772,N/A,2020-08-28 01:20:57 EDT,2020-08-28,01:20:57,YouTube,3,1,0,1,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/945230685962694,Absolutely Awesome News,https://www.youtube.com/watch?v=0YvEkPvDmlI&feature=share,,,Donald Trump addresses the RNC 2020 from White House | Trump's acceptance speech,Donald Trump addresses the RNC 2020 from White House | Trump's acceptance speech The Republican National Convention concludes Thursday and the fall campaign ...,,,,-6.33
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,1772,N/A,2020-08-28 00:44:41 EDT,2020-08-28,00:44:41,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,0,0,00:00:00,https://www.facebook.com/groups/643541389464960/permalink/945212572631172,,https://www.facebook.com/groups/287799892150789/permalink/637266597204115/,,,McDougall,,,,,-38
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1891,N/A,2020-08-27 23:58:47 EDT,2020-08-28,23:58:47,Link,16,3,4,2,0,3,1,0,3,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218342048354149/permalink/1519248838263467,"A Tennessee “ON-LINE STUDENT” ISSUE caught my eye today! As a woman, mother, grandmother, and a Registered Nurse, PARENTS, YOU decide BUT please be aware, if your child or children are doing on-line learning. *The reason this issue caught my eye is because in 2010, a friend of mine from Pennsylvania, told me about a huge school district in Pennsylvania, was “accidently caught” for “listening and watching” their school children via their “school issued laptops” not only at school but also at home! # Thus, this recent “2020 Tennessee” story made me remember the 2010 Pennsylvania story: https://www.foxnews.com/…/tennessee-parents-waiver-eavesdro… / Tennessee mom says parents asked to sign 'ridiculous' waiver they will not eavesdrop on kids' online lessons……. +++++++++++++++++++++++++++++++++++++++++++++++++++++ “Lawsuit in 2010 : School gave kids laptops to spy on them at home” ($610K Settlement in School Webcam Spy Case - CBS News/2010) https://www.rawstory.com/2010/02/school-laptops-spy-hom/ “Students in a Philadelphia-area school district have launched a lawsuit accusing their schools of spying on them at home through webcams installed in laptop computers the district gave them. * The parents of Blake Robbins, a student at “Harriton High School in Rosemont, Pennsylvania”, have launched a class-action lawsuit on behalf of 1,800 high school students who were issued laptops by the Lower Merion School District. * Robbins’ lawsuit (PDF) alleges that students and parents weren’t told that school administrators had the ability to activate the laptop webcams remotely, even when the student is at home or away from the computer. The lawsuit seeks “damages for invasion of privacy, theft of private information, and unlawful interception and access to electronic information,” reports Courthouse News. * Robbins’ family only found out that school officials were allegedly spying on students when an assistant principal confronted Robbins about “improper behaviour in his home,” and showed him a picture taken from Robbins’ school-issued laptop, reports the Toronto Star. * The school district has the ability to and has captured images of [students] without their permission or authorization, all of which is embarrassing and humiliating,” the lawsuit states. * As the laptops were routinely used at home, it is believed … that many of the images captured may consist of minors and their parents or friends in compromising or embarrassing positions, including various stages of undress.” # https://abcnews.go.com/GMA/Parenting/pennsylvania... # https://www.cbsnews.com/…/610k-settlement-in-school-webcam-… # https://www.federaljack.com/lawsuit-school-gave... We Must Protect ALL of Our Children! My opinions, Blessings, Be safe, frenchie i.e. Helen M. French BSN, ADN/RN, an operating room nurse for decades with also 20 years of ""employment/awarded"" endeavors at a Trauma Level 1 Teaching Hospital, i.e. ""University of Virginia Health System"" operating room arena"" as a RN ""Circulator and Scrub"" in ALL operating room specialties and other ancillary units; Founder and Coordinator of the UVA MERCI Program for 16 years, which still exists in 2020 as well as a mother, and a grandmother to whom ALL life is precious i.e. death KNOWS no age, gender, race, religion, or political affiliation. *Some of my main passions, at this time of my life, as a retired “OR RN”, is to bring *“JUSTICE” to “CHRISTA and the other “440,000+” victims of needless death due to “medical mistakes, all of which I call “FAILURES”; *Continue to keep alerting the “public” about the COVID-19 virus secondary mode of transmission; *Share my UVA MERCI facets with those interested in hospital fiscal responsibility, in humanitarian efforts, in GREEN solutions to hospital wastefulness, and as well as share my educational components of UVA MERCI with organizations supporting/promoting a clean environment. Finally, I want to keep “Volunteering at a VA Hospital” and as a RN, I will keep informing, and educating anyone, who might listen to me, in order to save their and others lives. I ask, those on FACEBOOK everywhere, “Please, walk with me on these endeavors. We can accomplish IT all. (*Philippians 4:13)",https://www.foxnews.com/us/tennessee-parents-waiver-eavesdropping-online-lessons,,,Tennessee mom says parents asked to sign 'ridiculous' waiver they will not eavesdrop on kids' online lessons,A Tennessee school district is under fire for asking parents to sign a form agreeing not to eavesdrop on kids' virtual classes over concerns they could overhear confidential information.,,,,-1.25
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,1772,N/A,2020-08-27 23:53:23 EDT,2020-08-28,23:53:23,YouTube,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/945184005967362,Absolutely,https://www.youtube.com/watch?v=hOrwVf8qTAU&feature=share,,,LIVE: Republican National Convention Night 4 - President Trump Speech,"Watch what’s happening right NOW from FOX. We are a non-stop stream of breaking news, live events and stories taking place across the nation. Experience news...",,,,-9.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,1772,N/A,2020-08-27 23:14:44 EDT,2020-08-28,23:14:44,Link,28,14,3,9,0,0,0,2,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/945149692637460,,,,,This is a re-share of a post,,,,,1.33
