Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
Melissa Malinowski Naturopath Practitioner,IntegrativeNutritionalTherapies,276177918209,HEALTH & WELLNESS WEBSITE,US,"Melissa Malinowski focuses on intentional living and creating a healthy home. She implements bioscan assessments across the US to uncover fundamental root imbalances for people & pets, to help them live their best lives.",2020-01-30 20:57:48 EST,6101,6399,2020-10-26 13:49:36 EDT,2020-10-26,13:49:36,Photo,12,1,2,6,3,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/IntegrativeNutritionalTherapies/posts/10158875912128210,"Cradle cap, dandruff or psoriasis, eczema on the scalp and or neck? Here is a natural, effective, science-backed method to resolve the hard-to-eradicate fungal infection that causes dandruff of the scalp, eyebrows, nose, neck and beard area without resorting to anti-dandruff shampoos with toxic ingredients. Dandruff is a very common problem affecting at least one in every five people. Although it primarily involves constantly flaking skin on the scalp, it can also affect the eyebrows, nose, beard area, neck and even the chest. Sometimes, when the flaking skin appears in areas other than the scalp such as the chest, it might be labeled as eczema, which can produce similar flaky skin symptoms Root cause of dandruff: Dandruff is typically triggered by an infection with Pityrosporum ovale (P. ovale), a fungus that thrives on the scalp and other areas of skin with numerous hair follicles and can also be attributed to species of fungus overgrowth in the gut. Naturopathic protip 👇 +Add 2 opened capsules of the strong yeastbiotic (below) to your chemical-free shampoo bottle (10-12 oz) such as Young Living's Lavender Mint Daily Shampoo and shake well. +Wash your hair once a day (everyday initially just to get the action of the yeastbiotics on the scalp). +Loosen the scales with a small, soft-bristled brush or fine-toothed comb or your nails with the shampoo on the scalp before rinsing off the shampoo. +Repeat every day for one month. +During this same month swallow two capsules of the strong yeastbiotic with water every day. +At the end of the month, continue taking one capsule daily of internally for general health maintenance and to keep the fungus from returning. +Be sure to eliminate food sensitive items which are typically grains, sugar and dairy, which feed candida and fungus. Yeastbiotic ➜ http://integrativenutritionaltherapies.com/yeastbiotic:=:http://www.integrativenutritionaltherapies.com/yeastbiotic Bonus: at checkout, use code NATUROPATHMELISSA10 for an additional 10% off entire order.",https://www.facebook.com/IntegrativeNutritionalTherapies/photos/a.279265483209/10158875718763210/?type=3,,NATUROPATHIC PROTIP,,,,,,-7.25
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908884,1876861,2020-10-26 13:01:05 EDT,2020-10-26,13:01:05,Photo,693,413,95,130,37,3,4,2,3,6,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3589533274422739,It's expensive!,https://www.facebook.com/VegetableJuicing/photos/a.181515575236990/3047487025306483/?type=3,,"Ifyou think wellness is expensive, try illness. -UNKNOWN #JuicingVegetables",Juicing Vegetables,Health is wealth indeed.. 🙂,,,,-1.77
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,57563,59889,2020-10-26 12:50:16 EDT,2020-10-26,12:50:16,Photo,"2,987",1977,132,428,429,1,1,5,0,14,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2110338895768350,Yep!,https://www.facebook.com/earthley/photos/a.749202208548699/2110338895768350/?type=3,,Things We're More Worried About Than Coronavirus Economic downturn Declining mental health Prescription drug overuse Vaccine injury Poisoned water supply Medical mistakes Toxic food supply Loss of medical freedom Synthetic fragrances Cancer Chronic illness Poor air quality Heart disease Earthley -wellness,Timeline Photos,,,,,4.01
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908884,1876861,2020-10-26 12:00:01 EDT,2020-10-26,12:00:01,Link,906,472,77,244,48,0,4,37,0,24,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3579418015434265,Maybe it's time to give your parents a call.,https://www.healthy-holistic-living.com/parents-continue-to-lose-sleep-over-constant-worry-for-their-grown-children-study-reveals/?utm_source=HHL,,,Older Parents Still Lose Sleep Fretting About Their Adult Children Research States,There are no words to describe the deep connection created when a mother carries her child in the womb for 9 months and then holds the newborn for the first time.,,,,5.77
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,53442,55719,2020-10-26 11:39:58 EDT,2020-10-26,11:39:58,Native Video,576,228,22,94,42,0,190,0,0,0,share,No,3761,410266,0,00:05:15,https://www.facebook.com/earthley/posts/2110285352440371,The fact checkers are coming for you!,https://www.facebook.com/awakenwithjp/videos/359389612040859/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fawakenwithjp%2Fvideos%2F359389612040859%2F,,JP Sears,Ever wonder who is doing all the censoring? Meet the fact checkers.,,,,3.76
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,126669,138931,2020-10-26 11:36:01 EDT,2020-10-26,11:36:01,Link,518,146,64,124,0,69,8,7,100,0,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2775014609412609,An outspoken proponent of government-led tactics to influence public opinion on policy and to undermine the credibility of “conspiracy theorists” will lead the World Health Organization’s efforts to encourage public acceptance of a COVID-19 vaccine.,https://childrenshealthdefense.org/defender/who-anti-conspiracy-covid-vaccine/?utm_source=fb&utm_medium=defender,,,WHO Taps ‘Anti-Conspiracy’ Crusader to Sway Public Opinion on COVID Vaccine • Children's Health Defense,Harvard behavioral economics prof to lead WHO’s newly created technical advisory group that aims to foster public acceptance of COVID vaccine.,,,,2.53
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908884,1876861,2020-10-26 11:00:53 EDT,2020-10-26,11:00:53,Photo,199,134,18,36,9,0,0,0,0,2,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3589269747782425,Magnesium for the ladies!,https://www.facebook.com/myKoreEssentials/photos/a.594781367563105/1246357389072163/?type=3,,,MyKore Essentials,"Benefits For Women
Along with these amazing general benefits, there are also specific magnesium benefits for women.

#Premenstrual Symptoms
That time of the month is never exciting. The good news is that magnesium has proven effective in reducing many PMS symptoms such as cramping, headaches, cravings, anxiety, and irritability. 

#Pregnancy
One of the common complications many women face during pregnancy is preeclampsia, which results in high blood pressure and risk of #stroke. Taking #magnesium can help protect against this condition. 

#Postpartum #Depression
Magnesium is well known for its antidepressant effects, which can prove extremely useful in those first weeks and months following the birth.
.
.
Try yours now: https://bit.ly/39TAR3J:=:https://www.mykoreessentials.com/shop/magnesium-oil.html?utm_source=Facebook&utm_medium=Social&utm_campaign=OGmag",,,,-6.16
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,53442,55719,2020-10-26 10:50:21 EDT,2020-10-26,10:50:21,Photo,252,124,73,41,13,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2110249642443942,Does your gut health need help??,https://www.facebook.com/earthley/photos/a.749202208548699/2110249642443942/?type=3,,"Does Your Gut Health Need Help? So many people are strugglin with gut health! And affects every aspect of your life. Could your gut need help? One point for each ""yes:"" Fatigue Two points for each ""yes:"" Brain fog Frequent yeast infections Trouble sleeping Acne Frequent diarrhea Low energy Gas and bloating Anxiety Headaches Musty breath General pain (mild) Swollen lymph nodes Eczema Food allergies Lack of focus Stomach cramps Irregular periods Floating stools Frequent gurgling stomach If you have more than 10 points, your gut needs help! Earthley -welines consider a diet change or herbal supplements.",Timeline Photos,,,,,-2.64
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908884,1876861,2020-10-26 10:00:01 EDT,2020-10-26,10:00:01,Photo,"4,787",1472,674,1590,303,34,707,0,0,7,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3578764372166296,I love every single thing about this.,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/3578763982166335/?type=3,,,,,,,,3.91
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908884,1876861,2020-10-26 09:00:38 EDT,2020-10-26,09:00:38,Link,215,138,48,14,11,0,0,0,0,4,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3579417122101021,Do You Pick Up Other People's Litter? Here's why you should.,https://www.healthy-holistic-living.com/do-you-pick-up-other-peoples-litter-you-should/?utm_source=HHL,,,Are you one of the 'weirdos' who picks up litter?,Littering has a whole host of consequences and negative downfalls for the environment and the population.,,,,1.37
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908884,1876861,2020-10-26 08:00:15 EDT,2020-10-26,08:00:15,Link,212,133,19,36,21,0,1,0,0,2,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3579416242101109,Perhaps it’s time for doctors to start prescribing more produce than pills.,https://www.healthy-holistic-living.com/study-prescribing-fruit-and-veggies-could-save-billions-in-health-care-costs/?utm_source=HHL,,,Study: “Prescribing” Fruit And Veggies Could Save Billions In Health Care Costs,It doesn't surprise me that a study shows a healthy food “prescription” could save billions in health care costs.,,,,1.35
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,53442,55719,2020-10-26 07:35:09 EDT,2020-10-26,07:35:09,Photo,30,18,1,8,3,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2110094945792745,"Do you, or your family, need a detox? Check this list: *Sluggishness *Fatigue *Brain fog *Frequent tiredness *Lack of appetite *Frequent indigestion *Frequent diarrhea or constipation *Acne and skin breakouts *Eczema *Dark circles under eyes *Inability to gain/lose weight *Sugar/refined grain cravings *Frequent illnesses If you're looking at this list and going ""hmm...that's me...sounds familiar...definitely that one...uh-oh...."" Well, we can help. :) Check it out here --> https://www.earthley.com/product/detox-one-day-sale-2020/",https://www.facebook.com/earthley/photos/a.749202208548699/2110094945792745/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fearthley%2Fphotos%2Fa.749202208548699%2F2110094945792745%2F%3Ftype%3D3,"Earthley ONE Save Save20% 20% on our ONLY DAY Detox Collection! DETOX BATH eelrefreshed, ததின Earthley GUT HEALT Earthley VACCINE DETOX LYMPHATIC CREAM Earthley ess- GOOD NIGHT LOTION Earthley Earthley CANDIDA CLEANSE LIVER LIVERLOVE LOVE Code DETOX2020",Timeline Photos,,,,,-22.17
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908884,1876861,2020-10-26 07:01:08 EDT,2020-10-26,07:01:08,Photo,576,352,14,173,31,1,0,1,0,4,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3588673597842040,They were supposed to be there.,https://www.facebook.com/completehealthandhappiness/photos/a.464680856982028/3344892282294190/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fcompletehealthandhappiness%2Fphotos%2Fa.464680856982028%2F3344892282294190%2F%3Ftype%3D3,We don' meet people by accident. They are meant to crossi our path for a reason.,Health and Happiness,,,,,-2.13
Holistic Hilda,HolisticHilda,985921748210269,PODCAST,,Do you want to improve your health w/o fancy shakes or flashy programs? Holistic Hilda is an expert on ancestral health practices & she can show you how to nurture wellbeing the natural way.,2020-05-01 19:32:09 EDT,1445,1585,2020-10-26 06:09:24 EDT,2020-10-26,06:09:24,Link,15,6,4,2,3,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/HolisticHilda/posts/2022851554517278,"Is the coronavirus contagious? This might seem like an odd question, but it's important to pose it. What if the ""virus"" isn't really spreading the way we think? What if something else is causing the illness we've been calling the ""coronavirus""? On today's podcast, Sally Fallon Morell, president of the Weston A. Price Foundation explains how environmental toxins (including non-native electromagnetic frequencies) may be the driving force behind our current health crisis.",https://www.westonaprice.org/podcast/is-the-coronavirus-contagious,https://www.westonaprice.org/podcast/is-the-coronavirus-contagious/,,Is The Coronavirus Contagious?,"Joining Holistic Hilda on the show, Weston A. Price Foundation president Sally Fallon Morell casts doubt over the assumption that the coronavirus is contagious.",,,,-1.4
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908884,1876861,2020-10-26 06:00:54 EDT,2020-10-26,06:00:54,Link,105,51,11,39,2,2,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3579415582101175,"This ingredient can be used for so many things, you haven't imagined most of them!",http://www.healthy-holistic-living.com/baking-soda-miraculous-healing-cleansing/?utm_source=HHL,,,Every Woman Should Know These 10 Tricks with Baking Soda,Baking soda has been touted as having miraculous uses both inside and outside your diet. Check out these powerful baking soda tricks everyone should know.,,,,-1.5
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908884,1876861,2020-10-26 05:00:01 EDT,2020-10-26,05:00:01,Photo,218,164,1,44,6,0,1,0,0,2,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3491796977529703,,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/3491796017529799/?type=3,,It's just a bad day. Not a bad life. holistic healthy living,,,,,,-5.62
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908884,1876861,2020-10-26 04:00:09 EDT,2020-10-26,04:00:09,Status,28,5,22,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3588363097873090,Question of the day: What is your go-to cheat meal?,,,,,,,,,-3
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908884,1876861,2020-10-26 03:00:14 EDT,2020-10-26,03:00:14,Photo,514,338,19,99,54,0,0,0,0,4,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3588270677882332,"""At the end of the day, the most important thing is that your family is safe, you have food to eat and you're grateful for what you have."" - Simple Reminders",https://www.facebook.com/AskDrNandi/photos/a.312022975485597/2653094974711707/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FAskDrNandi%2Fphotos%2Fa.312022975485597%2F2653094974711707%2F%3Ftype%3D3,,"Partha Nandi, MD","""At the end of the day, the most important thing is that your family is safe, you have food to eat and you're grateful for what you have."" - Simple Reminders
#AskDrNandi #HealthHero #DetroitDoc #AmericasDoc  #ParthaNandiMD #Namaste #Healthy  #Life #quoteoftheday #treasures!! #Health #Inspiration #Quote #GoodReads #DailyReminder #KeyToSuccess #BeHappy  #Listen #Wellness #Laugh #Appreciate #Learn #LoveYourself #BeYourOwnHealthHero  #FoodIsMedicine  #RealTalk #KeyToSuccess #Motivation #Inspiration #Happiness  #healthywords #DrNandiShow",,,,-2.38
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908884,1876861,2020-10-26 02:00:18 EDT,2020-10-26,02:00:18,Native Video,7,3,2,2,0,0,0,0,0,0,share,No,1572,56698,0,00:01:20,https://www.facebook.com/healthyholisticliving/posts/3588176821225051,The Top 7 Benefits of Mesquite Powder,https://www.facebook.com/organifi/videos/714861215675076/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Forganifi%2Fvideos%2F714861215675076%2F,,Organifi,The benefits of mesquite powder for health and weight loss may make you want to add this super yummy food to your table! http://bit.ly/2PPHdcm:=:https://www.organifishop.com/blogs/news/mesquite-powder?utm_source=facebook&utm_medium=social&utm_campaign=lumen+video&utm_term=mesquitepowder+benefits,,,,-20
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908884,1876861,2020-10-26 00:00:47 EDT,2020-10-26,00:00:47,Link,78,8,2,22,1,2,0,40,3,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3578519238857476,A young scientist set out to understand why a sea turtle could ever mistake a plastic bag for a jellyfish and this is what he found!,https://expand-your-consciousness.com/tragically-plastic-waste-smells-like-dinner-to-hungry-sea-turtles/,,,"Tragically, Plastic Waste Smells Like Dinner to Hungry Sea Turtles",Biofilms gather on plastic waste and give off an odor that tricks marine animals into thinking the plastic is actually food.,,,,-2.01
A Mothers Search,amotherssearch,112971140533445,INTEREST,AU,"I believe in informed consent. Always. Vaccines wasn't something I really thought about until I became a mama. Here to share what I have researched along the way. I am a RN.
",2020-10-12 19:03:04 EDT,688,729,2020-10-25 23:14:59 EDT,2020-10-26,23:14:59,Photo,34,15,2,4,0,0,1,3,9,0,,-,0,0,0,N/A,https://www.facebook.com/amotherssearch/posts/145721403925085,"‘Never before in the history of mankind has a 2 month old baby had to mount immune responses to 8 distinct diseases at the same time’. What baby at 2, 4 or 6 months of age would be exposed to Diphtheria, Tetanus, pertussis, Hepatitis B, Polio, Haemophilus Influenzas type b, pneuomococcal and rotovirus all at the same time? They have never been studied to see if they interfere with each others efficacy. They have never been studied for synergetic effects and to determine the safety of giving them in this way. WHO global vaccine safety summit 👇 Video footage of their concerns over vaccine safety. https://www.bitchute.com/video/tQIFaGGsxjKV/?fbclid=IwAR28kKyZYmNLM_RPqnY1rSBIj9xXIJ1kWVcKAVJK7d8qmcLr2J_c2RgKJt8",https://www.facebook.com/UKgovernment/photos/a.438874682931631/1889375244548227/?type=3,,Department of Health & Social Care KEY FACTS ON VACCINES SAFE EFFECTIVE IMPORTANT It's safe to give children several vaccines at a time and this reduces the amount of injections they need. *Source: NHS,UK government,"Vaccines are a crucial part of our defence against infectious diseases like flu and measles.
 
➡️ https://www.nhs.uk/conditions/vaccinations/why-vaccination-is-safe-and-important/?fbclid=IwAR0h54MtWBF4NK36Dr6yfNCecIEVpI0lT0Z7a1c6Wv3wU793t38KcwKxF8k",,,,-5.88
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908884,1876861,2020-10-25 23:00:35 EDT,2020-10-26,23:00:35,Link,21,15,0,6,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3587876461255087,Meditation is more than focusing on breathing.,http://ed.gr/cn0f7,https://draxe.com/health/body-scan-meditation/?utm_campaign=partners&utm_medium=social&utm_source=facebook&utm_content=HHL,,5 Reasons to Do Body Scan Meditation,"Body scan meditation can help people become more self-aware and present, cope with pain, feel more relaxed and less anxious, sleep better, and more.",,,,-7.48
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908884,1876861,2020-10-25 22:00:32 EDT,2020-10-26,22:00:32,Link,84,52,4,23,4,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3579414868767913,The best time to enjoy pumpkin seeds is now!,https://www.healthy-holistic-living.com/10-science-backed-health-benefits-of-pumpkin-seeds/?utm_source=HHL,,,10 Science-Backed Health Benefits Of Pumpkin Seeds,Pumpkin seeds are so good for you; here are some health benefits.,,,,-1.87
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908838,1876812,2020-10-25 20:00:12 EDT,2020-10-26,20:00:12,Link,92,42,14,32,2,1,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3579414082101325,"This is what cupping does to your body, according to science...",https://www.healthy-holistic-living.com/5-things-happen-body-try-cupping/?utm_source=HHL,,,Science Explains 5 Things That Happen to Your Body When You Try Cupping,"Cupping has been around since ancient times. When you learn about the 5 ways cupping works to improve your health, you may even want to try it for…",,,,-1.71
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,53340,55616,2020-10-25 19:55:08 EDT,2020-10-25,19:55:08,Photo,833,154,63,194,2,180,1,205,32,2,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2109636249171948,"Doctors in South Korea call for flu vaccinations to be paused after 25 deaths, but authorities say they will continue after finding no direct links between the deaths and the vaccines. “The number of deaths has increased, but our team sees low possibility that the deaths resulted from the shots,” the KDCA director, Jeong Eun-kyeong, told parliament. They always think it's ""not related"" because they don't want to believe it is. https://www.theglobeandmail.com/world/article-south-korean-officials-refuse-to-suspend-flu-vaccine-plan-despite/",https://www.facebook.com/earthley/photos/a.749202208548699/2109636249171948/?type=3,,"South Korean officials refuse to suspend a seasonal influenza inoculation effort, despite growing calls for a halt including an appeal from a key group of doctors, after the deaths of at least 25 of those vaccinated. A 7-year-old boy in Incheon died after receiving his shot. On Tuesday, a 77-year-old woman was found dead at her home in Gochang after being vaccinated a day earlier. On the same day, an 82-year-old man who had also been inoculated died in the central city of Daejeon. Earthley well",Timeline Photos,,,,,1.25
1986: The Act,1986theact,109141140551945,INTEREST,US,An important film about the truth behind the1986 National Childhood Vaccine Injury Compensation program and vaccine makers who have immunity from prosecution.,2020-11-13 05:23:16 EST,N/A,N/A,2020-10-25 18:42:13 EDT,2020-10-25,18:42:13,Photo,456,248,14,82,112,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1986theact/posts/219939869472071,"Peace is more powerful, more attractive, and more inspiring than fear, anger, hatred, shame, or guilt. It’s so easy to slip into these emotions when it feels like the world has gone mad and you know you’re fighting for something that matters — for something that’s good, real, right, and true. But there is a way to maintain peace while speaking truth. There is a way to stay measured and merciful while fighting for justice. Keep up the fight, but protect your peace. #ProtectYourPeace #GuardYourHeart #BlessYourHeartForFighting #1986TheAct #7thChakraFilms",https://www.facebook.com/1986theact/photos/a.175983723867686/219939839472074/?type=3,,Fighting for truth doesn't require you to lose your peace. @1986THEACT,,,,,,-1.16
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,53340,55616,2020-10-25 18:05:09 EDT,2020-10-25,18:05:09,Photo,685,467,19,80,118,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2109535862515320,"2020 has made people look at health in a new way!⁠ ⁠ A lot of people are brand-new to this whole natural-living gig. They’re used to the mainstream advice to go to the doctor, get shots, and take lots of medicine. This is all they know as far as “keeping kids healthy,” but they’re looking for a different — and better — way.⁠ ⁠ Keeping kids healthy didn’t used to be a big deal. They played outside a lot, often barefoot. They got plenty of fresh air and sun (for vitamin D). They ate farm-fresh foods because that’s what there was. Outside of crowded, unsanitary cities (where disease spread easily because of human and animal waste and a total lack of understanding of hygiene), people were pretty healthy. They didn’t have the rates of chronic illness that we have today.⁠ ⁠ Parents look at kids today and they’re fearful. How can they keep their kids healthy in our modern world?⁠ ⁠ Your body is your first line of defense. So we must do what we can to keep it healthy first and foremost! ⁠ ⁠ We have a ton of information, including free digital guides on how to keep you and your family at your healthiest!⁠ ⁠ Let us know how we can help 😊⁠ https://modernalternativemama.com/2017/06/30/keep-child-naturally-healthy/",https://www.facebook.com/earthley/photos/a.749202208548699/2109535862515320/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fearthley%2Fphotos%2Fa.749202208548699%2F2109535862515320%2F%3Ftype%3D3,How To Keep Your Child Healthy naturally Washing hands Exercise R Healthy Eating Take care of gut health Earthley -wellness-,Timeline Photos,,,,,1.03
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908838,1876812,2020-10-25 17:00:58 EDT,2020-10-25,17:00:58,Photo,"1,656",509,66,492,14,6,566,2,0,1,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3573002969409103,,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/3157030904339647/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fhealthyholisticliving%2Fphotos%2Fa.327445603964872%2F3157030904339647%2F%3Ftype%3D3,"Lockdown can only go 1 of 4 ways. You'll come out a monk, a hunk, a chunk, or a drunk. Choose Wisely! healthy holistic living",Healthy Holistic Living,,,,,1.35
