Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,119025,130466,2020-08-29 15:56:07 EDT,2020-08-29,15:56:07,Native Video,751,409,17,136,180,1,0,0,0,8,owned,Yes,3763,5242,0,00:06:08,https://www.facebook.com/ChildrensHealthDefense/posts/2724168864497184,"Berlin, today. Children’s Health Defense Europe is now reality. Brief remarks from Senta Depuydt, president, Children's Health Defense Europe, Mary Holland, vice chair, CHD, and Tina Choy, board member, CHD Europe. #Berlin2908 #berlindemo",https://www.facebook.com/ChildrensHealthDefense/videos/313010363457398/,,,,,,,,1.84
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,119025,130466,2020-08-29 15:43:01 EDT,2020-08-29,15:43:01,Live Video Complete,"1,604",413,282,565,333,3,1,0,1,6,owned,Yes,6031,15466,0,01:18:57,https://www.facebook.com/ChildrensHealthDefense/posts/3168980513157251,"Freedom Rally Canada -Parliament Hill, Ottawa",https://www.facebook.com/ChildrensHealthDefense/videos/3168980513157251/,,,,,,,,2.01
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910117,1953044,2020-08-29 15:01:21 EDT,2020-08-29,15:01:21,Photo,"3,202",1406,65,951,52,6,716,1,0,5,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3397355636973838,,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/3397355636973838/?type=3,,SOMETIMES SUCCESS IS JUST GETTING THE LAUNDRY INTO THE DRYER BEFORE THE MILDEW SETS IN. MOMSGOTINK,Timeline Photos,,,,,2.15
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,119025,130466,2020-08-29 14:04:53 EDT,2020-08-29,14:04:53,Live Video Complete,"2,158",449,438,848,403,0,3,0,2,15,owned,Yes,5809,26110,0,01:08:43,https://www.facebook.com/ChildrensHealthDefense/posts/599959360888262,Canadian Freedom Rally - Ottawa,https://www.facebook.com/ChildrensHealthDefense/videos/599959360888262/,,,,,,,,2.7
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,44457,46428,2020-08-29 14:00:50 EDT,2020-08-29,14:00:50,Photo,39,27,2,2,8,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2035104126625161,"Mamas, you've got to take care of yourselves! (also, ladies who are not mamas, you matter too!) Enjoy natural, herbal nutrition and energy without any added sugars, fillers, or synthetic nutrients. Feel the difference that herbs make. (And save 25% now through the 31st.)",https://www.facebook.com/earthley/photos/a.749202208548699/2035104126625161/?type=3,,,Timeline Photos,,,,,-17.49
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910117,1953044,2020-08-29 14:00:28 EDT,2020-08-29,14:00:28,Link,717,428,13,78,167,19,0,0,0,12,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3388888061153929,Yay Pups!,https://www.healthy-holistic-living.com/holland-breaks-record-as-first-country-ever-to-have-zero-stray-dogs/?utm_source=HHL,,,Holland Breaks Record As First Country Ever To Have Zero Stray Dogs,"These four-legged friends are now safe, warm, and well with families instead of fighting it out on the streets.",,,,4.29
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,119025,130466,2020-08-29 13:41:31 EDT,2020-08-29,13:41:31,Native Video,544,305,25,85,123,0,0,1,0,5,share,No,1784,171066,0,00:13:19,https://www.facebook.com/ChildrensHealthDefense/posts/2724079847839419,,https://www.facebook.com/vaxxed2/videos/363233754676591/,,,We Are Vaxxed,"Robert F. Kennedy Jr. was speaking at the demonstration in Berlin, Germany. Millions of people were there across whole Europe. We from Vaxxed2 Netherlands were there. It was an unforgetible experience with a great vibration. The mainstream media told us it was only 20.000 people, but millions of people united today.",,,,1.33
Circleofmamas,circleofmamas,1855831771359080,HEALTH & WELLNESS WEBSITE,US,"Our mission is to spread awareness of Vaccine Injuries. 

",2020-10-30 19:11:58 EDT,N/A,N/A,2020-08-29 13:37:14 EDT,2020-08-29,13:37:14,Photo,3,0,0,1,0,1,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/circleofmamas/posts/2697099627232286,Strong mama 🙌🏼,https://www.facebook.com/photo.php?fbid=10158277764607420&set=p.10158277764607420&type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fphoto.php%3Ffbid%3D10158277764607420%26set%3Dp.10158277764607420%26type%3D3,,Catie,"You may not understand some of these words but I do, unfortunately. Evee's final report showed the following negligence from the medical examiner:

📌 The gross photographs of the internal examination of the body were limited, no photo documentation of the abdominal or thoracic organs.

📌 Unable to determine if there is a visible infiltrate of the brain because of the lack of gross photographs. 

📌 The spinal cord was not removed, and not inspected, nor the vertebral column and adjacent soft tissue. Incredibly unfortunate.

📌 No examination of the orbits and review of the eyes.

📌 No mention of possible herniation (cerebellar tonsils, medial temporal lobe, central gray matter), implying it wasn’t looked for. 

📌 The two gross photographs showed a small portion of the cerebral hemispheres and associated dura but limited view of the gyri, no photographs of the brain sections are apparently taken.

📌 The two gross photographs of the scalp and underlying skull bone showed no obvious abnormalities, although this is an extremely limited viewing of these structures given the small number of photographs and lack of focus on one photograph. 

This is the God awful job medical examiners are doing on our loved ones, and we're in such a vulnerable, horrific state of mind after just losing our child, we've allowed this. 😰 This is why the blanket term ""SIDS"" and the ridiculous ""SUDC"" exist. Not just babies, everyone. I'm not standing for this, and laws are going to be not changed (because none exist right now to stop this form of malpractice) but implemented to make sure it stops.
(and you're going to help me do it, please 🤗)

It took me tens of thousands of dollars, tons of sleepless nights, so much dang stress and more to get the answer to my daughter's true cause of death. If Dr. Quinn Strobl hadn't made vaccines a part of her religion and broke her oath to medicine, and allowed me to get a second opinion to my daughter's death,  without retaliating, this would have ended last summer when it was discovered Evee had a seizure triggered by a cytokine storm which was triggered by the 6 vaccinations she received on February 27th. 💔

The fight is so not over! Pray over the medical board to do what is right. Please pray for my strength & sanity if these lawsuits don't settle and go to trial. Stay strong with the support and help, I can't say enough how much the help and support mean to me. #landmarkcase #makingwaves

Oh and the AIRWAYS WERE NOT BLOCKED!! 😑 Well no sh*t.",,,,-0.82
Circleofmamas,circleofmamas,1855831771359080,HEALTH & WELLNESS WEBSITE,US,"Our mission is to spread awareness of Vaccine Injuries. 

",2020-10-30 19:11:58 EDT,N/A,N/A,2020-08-29 13:21:04 EDT,2020-08-29,13:21:04,Photo,31,18,0,13,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/circleofmamas/posts/2697088303900085,"Health Concerns of Fluoride The chronic toxic effects of fluoride often include dental and skeletal fluorosis, but the biggest concern may be its effects on the brain. The association between excessive ingestion of fluoride and dental mottling (fluorosis) was initially discovered over a century ago by Frederick Sumner McKay a practicing dentist in Colorado Springs area and G. V. Black. Fluoride can cross the blood brain barrier prior to birth and has been reported to affect mental development, learning disorders, and decrease intelligence and hyperactivity in children. In fetal brain, the levels of the neurotransmitters and the number of receptors are also reported to decrease in endemic fluoride areas. The fetal brain is also susceptible to fluoride poisoning. Fluoride effects the fetal brain tissues and results in remark-able neurological damage, neuronal degeneration, and reduced secretion of neurotransmitters such as norepinephrine. In addition, fluoride disrupts the secretion of certain neurotransmitters and nerve cell receptors and results in neural dysplasia. Countries that have synthetic fluoridation added to their water supply, have on average, higher child mortality rates. Infants and children have a higher water to food intake, with liquids comprising all of an infants diet before the age of one. #fluoride Full article in links and 👉 https://circleofmamas.com/health-news/the-terrible-truth-about-fluoride-and-other-chemicals/ #toxins #fluoridefree #fluorideispoison #chemicals #neurotoxin #publichealth #fluoridekills #healthfreedom #medicalfreedom #choice",https://www.facebook.com/circleofmamas/photos/a.2045619329046989/2697088280566754/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fcircleofmamas%2Fphotos%2Fa.2045619329046989%2F2697088280566754%2F%3Ftype%3D3,FLUORIDE KILLS,,,,,,1.63
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,119025,130466,2020-08-29 13:16:39 EDT,2020-08-29,13:16:39,Live Video Complete,601,255,46,168,124,2,1,0,1,4,owned,Yes,2481,4945,0,00:01:46,https://www.facebook.com/ChildrensHealthDefense/posts/227159225387649,"Parliament Hill Ottawa, Canada",https://www.facebook.com/ChildrensHealthDefense/videos/227159225387649/,,,,,,,,-1.33
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910117,1953044,2020-08-29 13:02:37 EDT,2020-08-29,13:02:37,Photo,513,365,16,100,29,1,0,0,1,1,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3397082587001143,Choose to eat healthy to live healthy!,https://www.facebook.com/VegetableJuicing/photos/a.181515575236990/2899804650074722/?type=3,,"Eat to live, not live to eat. -SOCRATES #JuicingVegetables",Juicing Vegetables,Choose to eat healthy to live healthy!,,,,-2.9
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,119025,130466,2020-08-29 13:00:37 EDT,2020-08-29,13:00:37,Native Video,"12,930",3071,625,7190,1877,32,5,3,4,123,owned,-,47650,192625,0,00:14:23,https://www.facebook.com/ChildrensHealthDefense/posts/2724050811175656,"Robert F Kennedy Jr, Berlin, Germany 08 29 2020",,,,,,,,,30.64
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,119025,130466,2020-08-29 12:55:19 EDT,2020-08-29,12:55:19,Live Video Complete,900,264,90,309,234,0,0,0,0,3,owned,Yes,4598,11496,0,00:04:11,https://www.facebook.com/ChildrensHealthDefense/posts/675749896706496,Live from london! Dr Mikael Nordfors,https://www.facebook.com/ChildrensHealthDefense/videos/675749896706496/,,,,,,,,1.13
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,119025,130466,2020-08-29 12:27:38 EDT,2020-08-29,12:27:38,Live Video Complete,448,221,29,96,101,0,0,0,0,1,owned,Yes,2154,3322,0,00:00:30,https://www.facebook.com/ChildrensHealthDefense/posts/255287005474487,Canada Freedom Rally,https://www.facebook.com/ChildrensHealthDefense/videos/255287005474487/,,,,,,,,-1.78
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,119025,130466,2020-08-29 12:16:45 EDT,2020-08-29,12:16:45,Live Video Complete,610,260,64,115,167,0,0,0,0,4,owned,Yes,2861,5143,0,00:01:25,https://www.facebook.com/ChildrensHealthDefense/posts/678766009381961,"Freedom Rally Parliament Hill, Ottawa",https://www.facebook.com/ChildrensHealthDefense/videos/678766009381961/,,,,,,,,-1.31
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910117,1953044,2020-08-29 12:00:55 EDT,2020-08-29,12:00:55,Link,267,114,3,147,2,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3388887044487364,Workout plan for beginners. No gym or equipment needed!,https://www.healthy-holistic-living.com/10-week-no-gym-home-workout-plan-no-equipment/?utm_source=HHL&utm_medium=PWO,,,2 Month No-Gym Home Workout Plan – No Equipment,Looking to get started on a new way of living by adding exercise to your daily regimen? This is the perfect way to begin. It's all right here for you!,,,,1.6
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,119025,130466,2020-08-29 11:42:10 EDT,2020-08-29,11:42:10,Photo,425,261,16,53,90,0,0,0,0,5,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2723995794514491,"Freedom fighters gathered, in the rain, today at Academy Park in Albany NY, in solidarity with our freedom seeking activists, demonstrating in Berlin & London!! 👏🏼👏🏼👏🏼 We advocate for medical freedom & bodily autonomy. We vehemently oppose any vaccine mandates and mask orders! Bodily autonomy is an essential human right and we will never concede to medical tyranny!! We must speak out against the against censorship and the one-sided media narrative. Thank you to all who showed and represented! ♥️",https://www.facebook.com/ChildrensHealthDefense/photos/a.1955567161357362/2723983987849005/?type=3,,,Photos from Children's Health Defense's post,,,,,1.21
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,119025,130466,2020-08-29 11:06:13 EDT,2020-08-29,11:06:13,YouTube,310,177,14,52,62,1,0,0,0,4,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2723968284517242,RFK Jr's speech is at about 2 hours.from the end of this clip or at about 5.5 hours into it.,https://www.youtube.com/watch?v=iSJod56JfGA&feature=youtu.be&fbclid=IwAR3Dy8Ld2rhN2NZBJ4ITEpXo4k_QSwnlQa-sS56yjaAnyxdWI6mYj9oJxb0,,,Die (verbotene) DEMO in BERLIN am 29.08! (Streamkonferenz) *Live*,"Livestream-Konferenz von der Demo in Berlin am 29.08. Das Ende der Pandemie? Veranstaltung von #querdenken. Auf die #demoberlin kommen berühmte Gäste, wie zB...",,,,-1.62
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,119025,130466,2020-08-29 11:02:57 EDT,2020-08-29,11:02:57,Live Video Complete,454,186,48,108,110,0,0,0,1,1,owned,Yes,2649,4953,0,00:07:56,https://www.facebook.com/ChildrensHealthDefense/posts/1660523817456147,Talking with the people of UK,https://www.facebook.com/ChildrensHealthDefense/videos/1660523817456147/,,,,,,,,-1.76
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,44457,46428,2020-08-29 11:01:02 EDT,2020-08-29,11:01:02,Photo,"1,397",877,94,182,95,4,1,132,1,11,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2034956039973303,"Feel free to replace ""measles"" with ""coronavirus"" or whatever the acute illness du jour is.... We're not supposed to worry about the massive amount of chronic illness in our population, because that's ""judging people."" (No, seriously, no judgment if you're struggling. Most of us do at some point. But there is help.) I mean, who cares if most children are being set up for a life where their health has to be their number 1 concern because it's not good? Where we define ""healthy"" as managing disease instead of being free from it? We say no. We need to do better.",https://www.facebook.com/earthley/photos/a.749202208548699/2034956039973303/?type=3,,1 in 59 children have autism in 13 children have a severe food llegy 1 in 5 have a learning disability 1in4 4 children have a chronic illness But let's worry about MEASLES. Earthley weliness-,Timeline Photos,,,,,2.05
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910117,1953044,2020-08-29 11:00:34 EDT,2020-08-29,11:00:34,Link,163,87,10,61,5,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3396786793697389,"“What I want to convey today is the importance of magnesium, how you can get it, how you can know how much you require in your body, and the incredible benefits from using this simple mineral,” Dr. Dean",http://ed.gr/cpxx8,https://www.mykoreessentials.com/blog/Magnesium---The-Missing-Link-to-Better-Health.html?utm_source=Facebook&utm_medium=Social&utm_campaign=Blog,,Magnesium – The Missing Link to Better Health,"Magnesium is a crucially important mineral for optimal health, performing a wide array of biological functions, including but not limited to:",,,,-1.02
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,119025,130466,2020-08-29 10:52:26 EDT,2020-08-29,10:52:26,Native Video,436,252,10,81,90,2,0,0,0,1,share,No,1415,826869,0,04:52:25,https://www.facebook.com/ChildrensHealthDefense/posts/2723958681184869,More from Berlin!,https://www.facebook.com/HighWireTalk/videos/2745566962394871/,,,The HighWire with Del Bigtree,"BREAKING: GLOBAL PROTESTS AGAINST COVID-19 RESTRICTIONS  

Thousands around the world are taking to the streets in protest of #Covid19 restrictions. Rallies scheduled in London, Berlin, New York, and Denmark. 

#Covid #FreedomAndPeace #Health #EndLockdown",,,,1.07
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,119025,130466,2020-08-29 10:30:32 EDT,2020-08-29,10:30:32,Live Video Complete,691,294,94,156,141,0,0,0,0,6,owned,Yes,2938,6303,0,00:15:16,https://www.facebook.com/ChildrensHealthDefense/posts/900585600435090,LIVE UK LONDON walking to parliament,https://www.facebook.com/ChildrensHealthDefense/videos/900585600435090/,,,,,,,,-1.16
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,119025,130466,2020-08-29 10:22:48 EDT,2020-08-29,10:22:48,YouTube,131,78,5,17,29,2,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2723936504520420,More live coverage from Berlin!,https://www.youtube.com/watch?v=iSJod56JfGA&feature=youtu.be&fbclid=IwAR3Dy8Ld2rhN2NZBJ4ITEpXo4k_QSwnlQa-sS56yjaAnyxdWI6mYj9oJxb0,https://www.google.com/sorry/index?continue=https://www.youtube.com/watch%3Fv%3DiSJod56JfGA%26feature%3Dyoutu.be%26fbclid%3DIwAR3Dy8Ld2rhN2NZBJ4ITEpXo4k_QSwnlQa-sS56yjaAnyxdWI6mYj9oJxb0&q=EgQ0KuTRGOPJqfoFIhkA8aeDS_X7KMxhRaFvi5Qeoc_ZOfGSRmzkMgFy,,Die (verbotene) DEMO in BERLIN am 29.08! (Streamkonferenz) *Live*,"Livestream-Konferenz von der Demo in Berlin am 29.08. Das Ende der Pandemie? Veranstaltung von #querdenken. Auf die #demoberlin kommen berühmte Gäste, wie zB...",,,,-3.83
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,119025,130466,2020-08-29 10:10:54 EDT,2020-08-29,10:10:54,Live Video Complete,"1,318",415,132,434,329,4,0,0,0,4,owned,Yes,4992,14934,0,00:03:16,https://www.facebook.com/ChildrensHealthDefense/posts/2462118800748171,Live London Trafalgar Square! August 2020 FREEDOM,https://www.facebook.com/ChildrensHealthDefense/videos/2462118800748171/,,,,,,,,1.65
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,119025,130466,2020-08-29 10:03:35 EDT,2020-08-29,10:03:35,Live Video Complete,325,113,31,83,96,1,0,0,0,1,owned,Yes,1679,2898,0,00:05:07,https://www.facebook.com/ChildrensHealthDefense/posts/958492041292768,Live UK London Trafalgar Square! August 2020 united for FREEDOM,https://www.facebook.com/ChildrensHealthDefense/videos/958492041292768/,,,,,,,,-2.46
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,119025,130466,2020-08-29 09:43:59 EDT,2020-08-29,09:43:59,Live Video Complete,499,181,49,150,118,0,0,0,0,1,owned,Yes,2208,5004,0,00:13:31,https://www.facebook.com/ChildrensHealthDefense/posts/229567341775817,Live UK London Trafalgar Square! August 2020 united for FREEDOM,https://www.facebook.com/ChildrensHealthDefense/videos/229567341775817/,,,,,,,,-1.6
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,119025,130466,2020-08-29 09:33:39 EDT,2020-08-29,09:33:39,Photo,975,616,31,83,230,0,0,0,0,15,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2723889694525101,"RFK, Jr. in Berlin. It looks like a beautiful day for a rally with health freedom advocates!",https://www.facebook.com/ChildrensHealthDefense/photos/a.1806802292900517/2723887577858646/?type=3,,,,,,,,2.78
1986: The Act,1986theact,109141140551945,INTEREST,US,An important film about the truth behind the1986 National Childhood Vaccine Injury Compensation program and vaccine makers who have immunity from prosecution.,2020-11-13 05:23:16 EST,N/A,N/A,2020-08-29 09:22:04 EDT,2020-08-29,09:22:04,Native Video,422,229,10,93,85,4,0,0,0,1,share,No,1431,827539,0,04:52:25,https://www.facebook.com/1986theact/posts/205124310953627,The revolution will not be televised... 😉 https://www.facebook.com/HighWireTalk/videos/2745566962394871/?vh=e&extid=fWDk9SXLxintNZ96:=:https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FHighWireTalk%2Fvideos%2F2745566962394871%2F%3Fvh%3De%26extid%3DfWDk9SXLxintNZ96,https://www.facebook.com/HighWireTalk/videos/2745566962394871/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FHighWireTalk%2Fvideos%2F2745566962394871%2F,,The HighWire with Del Bigtree,"BREAKING: GLOBAL PROTESTS AGAINST COVID-19 RESTRICTIONS  

Thousands around the world are taking to the streets in protest of #Covid19 restrictions. Rallies scheduled in London, Berlin, New York, and Denmark. 

#Covid #FreedomAndPeace #Health #EndLockdown",,,,6.03
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,119025,130466,2020-08-29 09:21:25 EDT,2020-08-29,09:21:25,Native Video,528,314,15,75,120,1,0,0,0,3,share,No,1369,515035,0,08:00:10,https://www.facebook.com/ChildrensHealthDefense/posts/2723879387859465,"Live from Berlin! RFK, Jr. will be speaking a bit later.",https://www.facebook.com/Ruptly/videos/726113601286810/,,,Ruptly,"LIVE: Thousands to rally against COVID-19 restrictions in Berlin after ban overturned, counter-protests expected

Thousands had signed up to attend the rally against coronavirus measures before it was banned by city authorities over health concerns. This decision was later overturned by the city’s administrative court, which allowed the rally to go ahead under the condition that social distancing measures should be respected by participants.

A counter-protest by opposing groups is also expected to take place.",,,,1.29
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910117,1953044,2020-08-29 09:00:07 EDT,2020-08-29,09:00:07,Link,166,82,9,60,14,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3392691687440233,These are seriously delicious.,https://www.healthy-holistic-living.com/anti-inflammatory-coconut-and-sweet-potato-muffins-with-ginger-turmeric-cinnamon-and-maple-syrup?utm_source=HHL,,,"Anti-Inflammatory Coconut and Sweet Potato Muffins with Ginger, Turmeric, Cinnamon and Maple Syrup","Generally, when we think of baked goods, we picture cakes and cookies high in calories and fats that not only add inches to our waistline but aren’t serving our health in a good way overall.",,,,-1.01
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,119025,130466,2020-08-29 08:59:31 EDT,2020-08-29,08:59:31,Live Video Complete,"1,258",297,237,479,235,5,2,0,1,2,owned,Yes,4213,13716,0,00:35:10,https://www.facebook.com/ChildrensHealthDefense/posts/2745822208996936,Live London Trafalgar Square! August 2020 FREEDOM speeches,https://www.facebook.com/ChildrensHealthDefense/videos/2745822208996936/,,,,,,,,1.57
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,119025,130466,2020-08-29 08:34:05 EDT,2020-08-29,08:34:05,Live Video Complete,629,207,80,204,131,2,1,0,0,4,owned,Yes,2578,5911,0,00:22:07,https://www.facebook.com/ChildrensHealthDefense/posts/438637697038167,Live London Trafalgar Square! August 2020 United for FREEDOM,https://www.facebook.com/ChildrensHealthDefense/videos/438637697038167/,,,,,,,,-1.27
