Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910217,1877423,2020-09-22 09:00:05 EDT,2020-09-22,09:00:05,Link,203,118,6,40,36,0,0,1,0,2,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3472420256134042,👪,https://www.healthy-holistic-living.com/dear-dad-you-need-to-love-your-wife-as-you-want-your-daughter-to-be-loved/?utm_source=HHL,,,"""You Need to Love Your Wife as You Want Your Daughter to Be Loved""",Father's it is up to you to show your little girls how they deserve to be treated!,,,,1.28
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910217,1877423,2020-09-22 08:00:38 EDT,2020-09-22,08:00:38,Link,250,169,17,31,22,2,1,0,1,7,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3472419186134149,👏🏼 🙏🏼 ❤️,https://www.healthy-holistic-living.com/legos-will-be-made-of-100-plant-based-plastic-by-2030/?utm_source=HHL,,,Legos Will Be Made Of 100% Plant-Based Plastic By 2030,"The zero-waste movement has inspired millions of us to change our eating habits, drinking habits, and personal hygiene habits.",,,,1.57
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,49581,51705,2020-09-22 08:00:21 EDT,2020-09-22,08:00:21,Photo,138,83,14,13,27,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2059563707512536,"Happy Fall everyone!!🍁🍂 We hope you that you are staying happy and of course, healthy!🧡💛🧡💛",https://www.facebook.com/earthley/photos/a.749202208548699/2059563707512536/?type=3,,,Timeline Photos,,,,,-5.5
Melissa Malinowski Naturopath Practitioner,IntegrativeNutritionalTherapies,276177918209,HEALTH & WELLNESS WEBSITE,US,"Melissa Malinowski focuses on intentional living and creating a healthy home. She implements bioscan assessments across the US to uncover fundamental root imbalances for people & pets, to help them live their best lives.",2020-01-30 20:57:48 EST,5957,6244,2020-09-22 06:17:40 EDT,2020-09-22,06:17:40,Native Video,67,19,6,26,4,10,0,1,1,0,owned,Yes,292,398,0,00:06:49,https://www.facebook.com/IntegrativeNutritionalTherapies/posts/10158781396348210,"IMPORTANT and EXTREMELY RELEVANT ... Friends, have you ever wondered where the phrase, ""the new normal"" came from in the coronavirus so-called pandemic? All at once those words were on us, drummed up by media, echoed throughout our schools and local businesses. But where did it come from? Why was it suddenly a fact that we were in a new normal-- and declared so early on? Why was it so universally embraced? It's a twist on a 52-year-old phrase from Soviet propaganda. On January 26, 2020, the phrase appears to have come from Peter Daszak, a British scientist of Ukrainian origin, the president of EcoHealth Alliance, a US-based organization that conducts research and outreach programs on global health. He's also part of the Global Virome Project, A 10-year collaborative scientific initiative to discover zoonotic viral threats & stop future pandemics. Daszak has defended virologist Shi Zhengli, who runs the lab that it was alleged that SARS-Cov-2 escaped from, and Daszak has worked with her for 15 years. https://www.sciencemag.org/news/2020/07/trump-owes-us-apology-chinese-scientist-center-covid-19-origin-theories-speaks-out Does he sound like a good guy? Why does he get to make the rules? For 15 years Daszak been pushing the theory that people who ""eat bushmeat"" are going to bring disease to the developed world. He's the Peter Hotez of Zoology. He won't admit whether the virus escaped because it flies in the face of his own agenda-- or distraction, whatever you want to call it. On March 3rd, NPR, which is itself Marxist propaganda, launched the ""new normal"" phrase in the US, even creating a coronavirus newsletter called The New Normal Newsletter. If this isn't programming, what is? https://www.npr.org/2020/03/03/811728989/coronavirus-cancellations-and-travel-bans-google-is-latest From there it was wildfire, and suddenly gym owners and school superintendents were cheering on the ""new normal,"" oblivious to the fact they were championing their own destruction. But scarily, this is where the phrase really comes from-- this is 6 minutes well spent, right here. It's a highlight reel of a much longer 1984 interview by the son of a high-ranking Soviet officer. 36 years ago he predicted where we are today, not because he was clairvoyant, but because this work has been underway in the US for at least 50 years. Click to watch: https://www.youtube.com/watch?v=IQPsKvG6WMI&feature=youtu.be 👉 Here are the phases he describes: 1. Demoralize the nation over 15-20 years; it's the time it takes to educate one generation of students in your enemy's nation. This is over-complete in the US. 2. Destabilization takes only 2 to 5 years. Target economy, foreign relations, and defense systems. 3. Crisis. 6 weeks to bring a country to its knees. This is where you are now. 4. Violent change of power: normalization. When the Soviet tanks moved into Czechoslovakia in 1968, it was declared, ""Now the situation in brotherly Czechoslovakia is normalized."" This is the root of Daszak's ""new normal"" in January. It is a Soviet propaganda term. Step 4 will eliminate the free market. This is our ""new normal"" today-- notice that Walmart was never subject to the closures that mom and pop stores were? 45% of small businesses reported being in poor financial health, as of July. https://www.uschamber.com/report/july-2020-small-business-coronavirus-impact-poll The normalization stage may last indefinitely. The people who are behind the violent change of power will not actually ascend to power; the Marxists will. Are you hearing people talk about a violent change of power in the event the election doesn't go their way? Open your businesses. Stop wearing the masks. Vote like your life depends on it. And, just in case, get ready to defend yourself. Shared from Hear this Well, thank you so much.",https://www.facebook.com/IntegrativeNutritionalTherapies/videos/821278551943673/,,,,,,,,-1.3
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910217,1877423,2020-09-22 06:00:12 EDT,2020-09-22,06:00:12,Link,184,108,10,25,36,3,0,0,0,2,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3472418122800922,"🌻Everyone could use a little sunshine in their life right now, so a Wisconsin farmer decided that's what he was going to do, and planted more than 2 million sunflowers in his fields.🌻",https://www.healthy-holistic-living.com/can-sunflowers-make-you-happy/?utm_source=HHL,,,Can Sunflowers Make You Happy?,How would you feel facing a field of bright yellow sunflowers? What if you could walk among 2 million sunflowers?,,,,1.16
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910217,1877423,2020-09-22 05:00:00 EDT,2020-09-22,05:00:00,Photo,483,243,8,157,7,2,63,1,0,2,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3422228397819895,,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/3422226927820042/?type=3,,I wish I was this tired when I tried to go to sleep last night. holistic living,,,,,,-3.48
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910217,1877423,2020-09-22 04:00:20 EDT,2020-09-22,04:00:20,Status,15,7,7,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3473242202718514,"Question of the day: When it comes to meal prep, how often do you do it, do you follow a recipe or online plan, and what is your favorite thing to meal prep? (Extra points if you post a link to the recipe or site you use!)",,,,,,,,,-5.8
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910217,1877423,2020-09-22 03:00:17 EDT,2020-09-22,03:00:17,Photo,937,573,16,234,108,0,1,0,1,4,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3473117872730947,"""Pause and Remember. If you just keep moving forward, eveything you need will show up for you at the perfect time."" - Jenny Young",https://www.facebook.com/AskDrNandi/photos/a.312022975485597/2537386019615937/?type=3,,,"Partha Nandi, MD","""Pause and Remember. If you just keep moving forward, eveything you need will show up for you at the perfect time.""  - Jenny Young
#AskDrNandi #HealthHero #DetroitDoc #AmericasDoc  #ParthaNandiMD #Namaste #Healthy  #Life #quoteoftheday #treasures!! #Health #Inspiration #Quote #GoodReads #DailyReminder #KeyToSuccess #BeHappy  #Listen #Wellness #Laugh #Appreciate #Learn #LoveYourself #BeYourOwnHealthHero  #FoodIsMedicine  #RealTalk #KeyToSuccess #Motivation #Inspiration #Happiness  #healthywords",,,,-1.79
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910217,1877423,2020-09-22 02:00:32 EDT,2020-09-22,02:00:32,Native Video,37,20,2,14,1,0,0,0,0,0,share,No,2434,90050,0,00:01:23,https://www.facebook.com/healthyholisticliving/posts/3473002839409117,Strawberries are my favorite!,https://www.facebook.com/VegetableJuicing/videos/1998983270156869/,,,Juicing Vegetables,"Strawberry juice is not only the most delicious seasonal summer drink, but it is abundant in antioxidants, vitamins, and minerals to boost health, happiness and overall well-being.
Learn more: https://bit.ly/2JKREMm:=:https://www.organifishop.com/blogs/news/7-benefits-of-strawberry-juice-recipes?utm_source=facebook&utm_medium=social&utm_campaign=lumen+video&utm_term=strawberry+benefits",,,,-3.65
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910217,1877423,2020-09-22 00:00:38 EDT,2020-09-22,00:00:38,Link,95,14,17,11,0,1,1,30,19,2,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3468863219823079,"Photographer and director Wang Jiu-liang spent two years fearlessly documenting Beijing’s ""unholy cycle of consumption and waste.""",https://expand-your-consciousness.com/china-is-trashing-the-ocean-but-weve-all-helped/,,,China is Trashing the Ocean But We've All Helped,"“As one of the rapidly growing economies, China is the topmost contributor of plastic waste in the world. China’s massive impact on the plastic levels of the ocean are a definite cause of concern and is developing multiple economic, environmental and biological complications.”",,,,-1.67
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910217,1877423,2020-09-21 23:00:25 EDT,2020-09-22,23:00:25,Link,28,15,0,13,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3472659592776775,A classic the entire family loves.,http://ed.gr/cn0gk,https://draxe.com/recipes/strawberry-lemonade/?utm_campaign=partners&utm_medium=social&utm_source=facebook&utm_content=HHL,,Strawberry Lemonade Recipe - Dr. Axe,This strawberry lemonade recipe is a sugar free and refreshing drink — perfect for the summer! It's easy to make and requires only 4 ingredients! Try it now,,,,-5.68
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,49581,51705,2020-09-21 21:01:07 EDT,2020-09-22,21:01:07,Photo,"3,734",162,524,499,0,1012,10,324,1202,1,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2059120874223486,"Regardless of anyone's political views, this is NEVER okay to say! This is violence and a threat and should be treated as such. Tolerance has left the building...",https://www.facebook.com/earthley/photos/a.749202208548699/2059120874223486/?type=3,,Tweet Mariah @mariah_bock I saw a child wearing a 'Trump 2020' mask at school today and I wanted to literally burn him alive 4:51 PM 9/14/20 Twitter for iPhone,Timeline Photos,,,,,4.92
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910149,1877332,2020-09-21 20:00:35 EDT,2020-09-22,20:00:35,Link,103,53,9,29,8,4,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3462001133842621,Try this Blackberry Cream Cheese Pie for a rich and beautiful summer dessert. Assemble it in no time by making the syrup a day ahead!,https://www.healthy-holistic-living.com/blackberry-cream-cheese-pie/?utm_source=HHL&utm_medium=PP,,,Blackberry Cream Cheese Pie,"No need to turn the oven on! This Blackberry Cream Cheese Pie is the perfect summertime treat, loaded with berries and creamy cream cheese.",,,,-1.54
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,124348,136027,2020-09-21 20:00:23 EDT,2020-09-22,20:00:23,Link,517,198,72,86,6,19,0,121,6,9,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2744480412466029,"Many children with autism, especially those with sensory issues, cannot wear masks. For those who haven't been diagnosed yet and are undergoing testing for it, masks add a barrier that is hindering those trying to assess the children.",https://www.wboy.com/news/masks-making-life-difficult-for-diagnosing-children-with-autism/,,,Masks making life difficult for diagnosing children with autism,"OHIO COUNTY, W.VA. (WTRF) — Masks are mandatory many places, and for some of us wearing them may be just a bit uncomfortable. But for children with autism, it’s much more difficult. Dr.…",,,,1.34
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,49439,51555,2020-09-21 20:00:13 EDT,2020-09-22,20:00:13,Link,437,251,92,23,0,10,57,1,2,1,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2057061244429449,"Here, Fauci miraculously gets it half-right when he states that vitamins C and D can help support your immune system, and that deficiencies have been tied to worse cases of respiratory illness. But he gets it completely wrong when he says that herbals are “useless” or “harmful,” proving just how little he knows about how herbs work. Oh well, he tried. https://www.cnbc.com/2020/09/14/supplements-white-house-advisor-fauci-takes-every-day-to-help-keep-his-immune-system-healthy.html",https://www.cnbc.com/2020/09/14/supplements-white-house-advisor-fauci-takes-every-day-to-help-keep-his-immune-system-healthy.html,,,The supplement Dr. Fauci takes to help keep his immune system healthy,"Infectious disease expert Dr. Anthony Fauci said most ""so-called immune boosting supplements"" actually do ""nothing."" However, there are two vitamins Fauci does recommend to help keep your immune system healthy. Including the one he takes himself.",,,,1.03
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,49439,51555,2020-09-21 19:55:21 EDT,2020-09-21,19:55:21,Photo,"8,789",3439,780,3713,667,125,45,7,5,8,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2059068457562061,"Not feeling well? *Don't* reach for Tylenol! Here are 8 reasons why. Some experts maintain that if acetaminophen were a brand-new drug up for approval today, it would *not* get approved at all because of how dangerous it actually is in the human body. Luckily, there are lots of herbs that can help with pain relief, fever management, and more!",https://www.facebook.com/earthley/photos/a.749202208548699/2059068457562061/?type=3,,,Timeline Photos,,,,,11.11
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,49439,51555,2020-09-21 19:15:56 EDT,2020-09-21,19:15:56,Photo,549,104,348,11,3,1,48,30,4,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2059032984232275,Let's honestly talk about this. Do you feel it's healthy? Safe? Respects peoples' wishes and rights? How do you REALLY feel about our current medical system?,https://www.facebook.com/earthley/photos/a.749202208548699/2059032454232328/?type=3,,Discussion Question What do you really think of our medical system? Earthley -wellness-,,,,,,-1.38
Circleofmamas,circleofmamas,1855831771359080,HEALTH & WELLNESS WEBSITE,US,"Our mission is to spread awareness of Vaccine Injuries. 

",2020-10-30 19:11:58 EDT,N/A,N/A,2020-09-21 18:25:14 EDT,2020-09-21,18:25:14,Native Video,15,8,0,3,1,0,0,3,0,0,share,No,43,27827,0,00:04:51,https://www.facebook.com/circleofmamas/posts/2718791461729769,MN State Senator and Doctor Scott Jensen is a hero in a sea of paid off puppets.,https://www.facebook.com/BenSwannRealityCheck/videos/784807625666948/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FBenSwannRealityCheck%2Fvideos%2F784807625666948%2F,,Ben Swann,"Scott Jensen Being Investigated AGAIN as Danger TO Public. Make no mistake, we are living in the most dangerous time in American history for censorship of speech and ideas. Minnesota State Senator Dr. Scott Jensen is being investigated for a second time with threats against his medical license for questioning covid .",,,,0.79
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,49439,51555,2020-09-21 18:10:13 EDT,2020-09-21,18:10:13,Photo,"2,224",1359,72,215,27,3,522,9,16,1,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2058987064236867,"They must feel very accomplished after labeling correct information as ""false"" all day. 🙄",https://www.facebook.com/earthley/photos/a.749202208548699/2058987064236867/?type=3,,Fact checkers after a long day of censorship and violating our constitutional rights Earthley wellness,Timeline Photos,,,,,2.93
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,49439,51555,2020-09-21 18:09:08 EDT,2020-09-21,18:09:08,Photo,20,8,8,2,1,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2058986150903625,Last Day!,https://www.facebook.com/earthley/photos/a.749202208548699/2058985984236975/?type=3,,,,,,,,-37.95
Circleofmamas,circleofmamas,1855831771359080,HEALTH & WELLNESS WEBSITE,US,"Our mission is to spread awareness of Vaccine Injuries. 

",2020-10-30 19:11:58 EDT,N/A,N/A,2020-09-21 18:04:13 EDT,2020-09-21,18:04:13,Link,41,34,4,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/circleofmamas/posts/2718779018397680,This! 🎯👇,https://www.facebook.com/521455356/posts/10164323308355357/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2F521455356%2Fposts%2F10164323308355357%2F,,This is a re-share of a post,"Think about this... 
Why such an invasive test for COVID-19 if it’s so easily transmitted via droplets?  A mouth swab would suffice if this was as deadly as they claim. Someone is lying again.",,,,2.16
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910149,1877332,2020-09-21 18:00:14 EDT,2020-09-21,18:00:14,Link,231,160,14,38,17,0,0,0,1,1,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3462000427176025,"""We live in a completely corrupted world where every government is just a bunch of businessmen working for a bunch of bigger businessmen and none of them give a s**t about the people.""",https://www.healthy-holistic-living.com/woody-harrelson-video-message-mainstream-media-not-want/?utm_source=HHL,,,"Woody Harrelson Speaks Out Against the System, Urges Public to Adopt Sustainable Change (WATCH)","“This is the 21st century. If we use our resources wisely, there’s no reason why anyone shouldn’t have what they need.""",,,,1.45
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,49439,51555,2020-09-21 17:00:42 EDT,2020-09-21,17:00:42,Photo,10,6,0,0,3,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2058940034241570,Last Day! Stock up on these immune supporting must-haves! *Feel Better Fast *Immune-Aid *Vitamin D Cream *Fever Magnet *Should You Get A Flu Shot? Free Guide All for only $21.49. Plus save 10% on our additional immune supporting products to stay healthy!,https://www.facebook.com/earthley/photos/a.749202208548699/2058940034241570/?type=3,,,Timeline Photos,,,,,-75.9
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910149,1877332,2020-09-21 17:00:25 EDT,2020-09-21,17:00:25,Photo,"1,482",935,27,345,157,1,9,0,0,8,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3422382567804478,,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/2863556320353775/?type=3,,"""My proposed solution is simple: don't waste a lot of time and money pushing kids in directions they don't want to go. Instead, find out what weirdness they excel at and encourage them to do that. Then get out of the way."" -Seth Godin",Healthy Holistic Living,,,,,-1.13
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,124348,136027,2020-09-21 17:00:04 EDT,2020-09-21,17:00:04,Link,182,83,8,26,0,22,0,37,6,0,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2744427075804696,"Hard to believe there was an even greater lead crisis in Flint, Michigan than the one we all know about. Exposure to lead is a threat to everyone but it's especially harmful to the developing brains of young children.",https://www.motherjones.com/environment/2020/09/the-devastating-flint-water-crisis-wasnt-even-the-citys-worst-lead-exposure-event-of-that-decade/,,,The devastating Flint water crisis wasn't even the city's worst lead exposure event of that decade,Researchers found some interesting data from monitoring the city's sewage sludge.,,,,-1.6
A Mothers Search,amotherssearch,112971140533445,INTEREST,AU,"I believe in informed consent. Always. Vaccines wasn't something I really thought about until I became a mama. Here to share what I have researched along the way. I am a RN.
",2020-10-12 19:03:04 EDT,N/A,N/A,2020-09-21 16:26:40 EDT,2020-09-21,16:26:40,YouTube,1,0,0,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/amotherssearch/posts/124941492669743,The TRUTH About Vaccines: A Shot in the Dark - (2020 Documentary) https://t.co/scQkVlMzAl:=:https://www.google.com/sorry/index?continue=https://www.youtube.com/watch%3Fv%3DB2N35yVQcSk%26feature%3Dyoutu.be&q=EgQ0KuTRGN-mlfwFIhkA8aeDS17Scvicj0p32KaXWKWoqNWwMq5NMgFy,https://t.co/scQkVlMzAl,https://www.google.com/sorry/index?continue=https://www.youtube.com/watch%3Fv%3DB2N35yVQcSk%26feature%3Dyoutu.be&q=EgQ0KuTRGN-mlfwFIhkA8aeDS17Scvicj0p32KaXWKWoqNWwMq5NMgFy,,A Shot in the Dark - (2020 Documentary),"The truth about vaccines. Please share so the world can wake up. They hide videos like these for a reason, they do not want you to know what vaccines are doi...",,,,-0.94
A Mothers Search,amotherssearch,112971140533445,INTEREST,AU,"I believe in informed consent. Always. Vaccines wasn't something I really thought about until I became a mama. Here to share what I have researched along the way. I am a RN.
",2020-10-12 19:03:04 EDT,N/A,N/A,2020-09-21 16:19:54 EDT,2020-09-21,16:19:54,YouTube,"1,344",336,94,648,4,86,0,24,152,0,,-,0,0,0,N/A,https://www.facebook.com/amotherssearch/posts/124940036003222,Dr Stanley Plotkin. Under Oath. Talks about the ingredients in the childhood vaccine schedule. https://www.youtube.com/watch?v=iVtqt5B_2Bw:=:https://www.google.com/sorry/index?continue=https://www.youtube.com/watch%3Fv%3DiVtqt5B_2Bw&q=EgQ0KuTRGMSXpIAGIhkA8aeDS5S_Nt7cQ6o1TmUPPmU2mYeMSJ05MgFy,https://www.youtube.com/watch?v=iVtqt5B_2Bw,https://www.google.com/sorry/index?continue=https://www.youtube.com/watch%3Fv%3DiVtqt5B_2Bw&q=EgQ0KuTRGMSXpIAGIhkA8aeDS5S_Nt7cQ6o1TmUPPmU2mYeMSJ05MgFy,,Doctor speaks abt real vaccination ingredients,"Stanley Plotkin, MD, widely recognized as leading authority in vaccinology speaks. Eye opening testimony here, folks. please get on our update list for break...",,,,70.74
A Mothers Search,amotherssearch,112971140533445,INTEREST,AU,"I believe in informed consent. Always. Vaccines wasn't something I really thought about until I became a mama. Here to share what I have researched along the way. I am a RN.
",2020-10-12 19:03:04 EDT,N/A,N/A,2020-09-21 16:15:42 EDT,2020-09-21,16:15:42,YouTube,5,1,0,4,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/amotherssearch/posts/124939056003320,"Dr. Stanley Plotkin. Under Oath. Admits to using 76 normally developing aborted fetuses to develop human cell lines to make vaccines. They harvested fetal hearts, lungs, kidneys, skin, and spleens to develop vaccines. https://www.youtube.com/watch?v=N16LWcGGm7I",https://www.youtube.com/watch?v=N16LWcGGm7I,,,"Fetal Tissue in Vaccines, Studies on Orphans - Confirmed By Stanley Plotkin Under Oath",The full video testimony - https://youtu.be/ZS0cYAFs2ps:=:https://www.youtube.com/watch?v=ZS0cYAFs2ps&feature=youtu.be,,,,-0.72
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910149,1877332,2020-09-21 16:00:50 EDT,2020-09-21,16:00:50,Link,282,171,3,15,74,1,0,0,0,18,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3461999347176133,❤️❤️,https://www.healthy-holistic-living.com/high-school-sweethearts-torn-apart-by-racism-reunite-and-wed-45-years-later/?utm_source=HHL,,,High School Sweethearts Torn Apart by Racism Reunite and Wed 45 Years Later,"Odds probably are your high school sweetheart is not your current partner. This happy couple shows that even after half a lifetime, love can find a way.",,,,1.77
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,132067,144818,2020-09-21 15:25:24 EDT,2020-09-21,15:25:24,Link,"1,350",624,101,468,6,76,2,20,52,1,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2744395505807853,"All pharmaceutical companies that make vaccines should be under scrutiny especially since they cannot be held accountable if their products injure or kill people. From the article: The company did not immediately inform the public about the neurological problems of either participant. Nor did it promptly alert the F.D.A. that it was again pausing its trials after the second U.K. volunteer developed illness and an independent safety board called for a temporary halt, according to multiple people familiar with the situation. The company’s chief executive told investors about the problems but did not discuss them publicly until the information was leaked and reported by STAT.",https://www.nytimes.com/2020/09/19/health/astrazeneca-vaccine-safety-blueprints.html,,,"AstraZeneca, Under Fire for Vaccine Safety, Releases Trial Blueprints",Experts are concerned that the company has not been more forthcoming about two participants who became seriously ill after getting its experimental vaccine.,,,,9.25
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910149,1877332,2020-09-21 15:01:05 EDT,2020-09-21,15:01:05,Photo,"3,014",1005,144,1391,16,3,429,20,4,2,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3471682409541160,,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/3471682409541160/?type=3,,"A thing I never realized about being an adult is that you will always be cleaning your kitchen. No matter if you get take out, no matter if you're gone all day, you will be cleaning. the. kitchen.",Timeline Photos,,,,,1.79
