Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
1986: The Act,1986theact,109141140551945,INTEREST,US,An important film about the truth behind the1986 National Childhood Vaccine Injury Compensation program and vaccine makers who have immunity from prosecution.,2020-11-13 05:23:16 EST,N/A,N/A,2020-07-23 22:19:13 EDT,2020-07-24,22:19:13,Photo,791,365,36,287,92,8,0,0,0,3,,-,0,0,0,N/A,https://www.facebook.com/1986theact/posts/195097268622998,We have a viewer guide... and all our never-before-seen documents are downloadable. You’re welcome :) https://7thchakrafilms.com/film-info/the-documents,https://www.facebook.com/1986theact/photos/a.117159883083404/195097031956355/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2F1986theact%2Fphotos%2Fa.117159883083404%2F195097031956355%2F%3Ftype%3D3,,,,,,,1.04
Autism Treatment Centers of North America,AutismTreatmentCenter,183543813371,MEDICAL RESEARCH CENTER,,"Fundraising Volunteer for Charities for Biomedical Guided Interventions and Treatments Associated with Autism Spectrum Disorder, ADHD and Traumatic Brain Injuries",2020-10-30 19:09:27 EDT,N/A,N/A,2020-07-23 22:19:01 EDT,2020-07-24,22:19:01,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,3,273310,0,00:14:16,https://www.facebook.com/AutismTreatmentCenter/posts/10157447002208372,,https://www.facebook.com/BenSwannRealityCheck/videos/709201466306479/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FBenSwannRealityCheck%2Fvideos%2F709201466306479%2F,,Ben Swann,"FB's so called “fact checkers” have struck again, claiming that my report on the science that proves that wearing facemasks, especially in non-medical settings does almost nothing to prevent the spread of a virus, is false… citing that it was based on old information. Now, I'm reporting on a new study created in conjunction with the World Health Organization and published by the CDC from less than 60 days ago that once again proves that there is no evidence that wearing face masks in public prevents the spread of flu-like viruses. I'm also going to show you why the Facebook fact-checking system cannot be trusted. 

Link to the CDC published study. This study was conducted in preparation for the development of guidelines by the World Health Organization on the use of nonpharmaceutical interventions for pandemic influenza in nonmedical settings.

This study was supported by the World Health Organization. 

 https://wwwnc.cdc.gov/eid/article/26/5/19-0994_article",,,,-6
Autism Treatment Centers of North America,AutismTreatmentCenter,183543813371,MEDICAL RESEARCH CENTER,,"Fundraising Volunteer for Charities for Biomedical Guided Interventions and Treatments Associated with Autism Spectrum Disorder, ADHD and Traumatic Brain Injuries",2020-10-30 19:09:27 EDT,N/A,N/A,2020-07-23 20:35:40 EDT,2020-07-24,20:35:40,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/AutismTreatmentCenter/posts/10157446762303372,,https://www.facebook.com/HighWireTalk/videos/737328727079553/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FHighWireTalk%2Fvideos%2F737328727079553%2F,,This is a re-share of a post,"THE COVID-19 EXIT STRATEGY

MN State Senator Under Fire; Covid Collapse in the U.S.?; Have you Herd? A Messy Message from Del;  Biostatistician, Knut Wittkowski Has an Exit Strategy

#COVEXIT #COVID-19 #HerdImmunity #ExitStrategy #DelGetsMessy",,,,-22
Autism Treatment Centers of North America,AutismTreatmentCenter,183543813371,MEDICAL RESEARCH CENTER,,"Fundraising Volunteer for Charities for Biomedical Guided Interventions and Treatments Associated with Autism Spectrum Disorder, ADHD and Traumatic Brain Injuries",2020-10-30 19:09:27 EDT,N/A,N/A,2020-07-23 20:33:15 EDT,2020-07-24,20:33:15,Video,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/AutismTreatmentCenter/posts/10157446748763372,#WARNING “1 out of every 2 children will have #AUTISM by 2032”: https://youtu.be/fBnNxiGTHnQ #PleaseShare,https://youtu.be/fBnNxiGTHnQ,,,"[ BEWARE! ] ""Everyone Should Know This Before It's Too Late"" - We are all In trouble","1,000,000 WILL WATCH THIS - We are all in trouble Subscribe: https://www.youtube.com/user/anonymousworldvoce?sub_confirmation=1 Follow: https://www.youtube.c...",,,,-8
Circleofmamas,circleofmamas,1855831771359080,HEALTH & WELLNESS WEBSITE,US,"Our mission is to spread awareness of Vaccine Injuries. 

",2020-10-30 19:11:58 EDT,N/A,N/A,2020-07-23 20:13:38 EDT,2020-07-24,20:13:38,Photo,816,248,38,336,5,13,0,167,7,2,,-,0,0,0,N/A,https://www.facebook.com/circleofmamas/posts/2665100063765576,"Vaccines are the only medical intervention performed on perfectly healthy infants under the guise of preventing a hypothetical illness. They take a newborn who is in a natural and purposeful anti-inflammatory state, and cause inflammation, unnaturally stimulating the immune system with cytotoxic and neurotoxic adjuvants like aluminum, against as many as eight different diseases at the same time, which would never happen naturally. AND we *haven’t* so much as investigated if this amount of vaccines given so young is safe—and is not associated with any long term non-specific effects—as could *only* be assessed by comparing various degrees of vaccination to a completely unvaccinated control. . . . . #dothestudy #research #researchvaccines #vaccinesafetyadvocate #vaccinerisks #educateyourself #wellbaby #wellvisit #doctor #publichealth #vaccinesafety #newnormal #tics #autism #foodallergy #sensory #asthma #epilepsy #eczema",https://www.facebook.com/circleofmamas/photos/a.1876263759315881/2665100063765576/?type=3,,The New Normal 1 in 166 has a tic disorder 1 in 100 has epilepsy 1 in 54 has autism 1 in 13 has a fatal food allergy 1 in 11 has asthma 1 in 10 has a speech disorder 1 in 10 has sensory processing disorder in 9 has ADHD 1 in 5 has eczema educate before you vaccinate CIRCLEOFMAMAS.COM ICANDECIDE.ORG I VACCINE.GUIDE REPORT VACCINE REACTIONS TO VAERS.HHS.GOV,Timeline Photos,,,,,16
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,36441,37907,2020-07-23 19:59:31 EDT,2020-07-23,19:59:31,Link,396,256,79,20,30,0,9,1,1,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/1996258587176382,"Amazing...some actual common sense?! The NYT actually points out something important here. When people feel that public officials are constantly changing their minds, refusing to acknowledge or explain why the guidelines have changed, or show any respect to people who disagree, people shut down or fight. The only way forward is to hear people out, acknowledge their concerns, and treat them with basic human respect. (Though we can't imagine the government actually doing this...) What are your thoughts? https://www.nytimes.com/2020/07/22/opinion/coronavirus-health-experts.html",https://www.nytimes.com/2020/07/22/opinion/coronavirus-health-experts.html,,,Opinion | How to Actually Talk to Anti-Maskers,You cannot force public trust; you have to earn it.,,,,-1.01
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,116271,127287,2020-07-23 19:24:28 EDT,2020-07-23,19:24:28,Link,525,316,35,48,123,2,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2692077671039637,"Children's Health Defense is proud to announce the formation of two new chapters, CHD California and CHD New York. These chapters will provide powerful, unified platforms for advocates to educate the public on key issues and improve policy on a state-by-state basis.",https://childrenshealthdefense.org/news/childrens-health-defense-is-proud-to-announce-its-first-two-state-chapters-california-and-new-york/?itm_term=home,,,Children’s Health Defense Is Proud To Announce Its First Two State Chapters: California and New York • Children's Health Defense,"Non-profit advocacy organization Children’s Health Defense (CHD) announced today the formation of two new chapters, CHD California and CHD New York. These chapters will provide powerful, unified platforms for advocates to educate the public on key issues and improve policy on a state-by-state basi...",,,,1.8
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,116271,127287,2020-07-23 17:54:46 EDT,2020-07-23,17:54:46,Link,865,386,62,282,7,65,0,37,26,0,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2692031077710963,"Growing evidence suggests that COVID-19 is not a naturally evolved virus. From the article: Fauci, who since 1984 has held government positions under six presidents, both Republican and Democrat, has been a strong advocate for U.S. government funding of gain-of-function experimentation. Fauci claims, with little or no justification, that risky gain-of-function research can help develop new vaccines for pandemics, despite the fact that 30 years of these dangerous experiments have not delivered any tangible benefits, such as cures or safe vaccines.",https://www.organicconsumers.org/blog/covid-19-reckless-gain-of-function-experiments-lie-at-the-root-of-the-pandemic,,,COVID-19—Reckless ‘Gain-of-Function’ Experiments Lie at the Root of the Pandemic,"Despite an ongoing cover-up by government authorities, the biotech industry, the military industrial complex and the mass media, there is growing scientific consensusthat the COVID-19 virus was created and (most likely accidentally) leaked from a dual-use military/civilian lab in Wuhan, China.The en...",,,,2.97
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909809,1951820,2020-07-23 17:00:51 EDT,2020-07-23,17:00:51,Photo,"2,675",1496,58,603,86,4,421,3,0,4,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3232432533466150,,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/2654720487904027/?type=3,,"Everyone appreciates your honesty, until you're honest with them, then you're an asshole. ~George Carlin holistic healthy living",Healthy Holistic Living,,,,,1.8
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,116271,127287,2020-07-23 16:07:26 EDT,2020-07-23,16:07:26,Video,"1,362",145,306,254,0,71,190,23,373,0,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2691973684383369,"Here's what Bill Gates had to say this morning to CBSN about the safety of a future COVID vaccine. Hundred of thousands of parents of vaccine-injured children nationwide might have a different take on the FDA being the ""gold standard of regulators"". From the article: When asked if the eventual vaccine will be safe, Gates said the FDA — as it stands — will be able to prevent an unsafe vaccine from going on the market. ""The FDA, not being pressured, will look hard at that,"" Gates said of potential side effects. ""The FDA is the gold standard of regulators, and their current guidance on this — if they stick with that — is very very appropriate.""",https://www.cbsnews.com/news/coronavirus-vaccine-bill-gates-multiple-doses/,,,"Multiple vaccine doses could be necessary to protect from coronavirus, Bill Gates says","""None of the vaccines at this point appear like they'll work with a single dose,"" Gates said.",,,,2.71
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,36441,37907,2020-07-23 15:53:21 EDT,2020-07-23,15:53:21,Photo,"1,845",711,127,274,305,1,423,0,0,4,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/1996208960514678,"We may not be able to stop people from saying these annoying phrases... But what we can do is turn them into something positive! Every time you hear one of these phrases, do the immune support activity. Or make up your own! Let's have fun and get healthy!",https://www.facebook.com/earthley/photos/a.749202208548699/1996205947181646/?type=3,,,,,,,,2.71
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909809,1951820,2020-07-23 15:00:19 EDT,2020-07-23,15:00:19,Photo,323,122,10,91,9,1,87,0,0,3,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3287084488000954,The perfect match.,https://www.facebook.com/completehealthandhappiness/photos/a.464680856982028/3041652335951521/?type=3,,"Call me old-fashioned, but believe marriage should be between a person who hates pickles and another person who will eat that pickle.",Health and Happiness,,,,,-4.6
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,116271,127287,2020-07-23 14:22:01 EDT,2020-07-23,14:22:01,Link,439,169,9,152,1,14,0,49,45,0,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2691910381056366,,https://www.cnn.com/2020/07/21/health/chemical-endocrine-disruptor-doubled-wellness/index.html,,,This is a re-share of a post,"This ""explosion of evidence"" over the last five years proves current regulations in the US are inadequate to protect citizens from the dangers of endocrine-disrupting chemicals.",,,,1.51
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,36441,37907,2020-07-23 14:00:03 EDT,2020-07-23,14:00:03,Photo,54,27,9,6,7,1,3,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/1996063370529237,"Stress and anxiety are issues for many people right now. But there is help... delicious help. Meet our NEW product Cocoa Calm! We combine all-natural, antioxidant-rich cocoa powder with three key adaptogens (ashwagandha root, rhodiola root, and eleuthero root). The result is a cocoa powder that tastes just like chocolate, but helps you feel calmer and more able to deal with common daily stresses! You can save 20% on ALL of our new products using code: FRESHANDNEW Find our new products here - https://www.earthley.com/meet-earthleys-newest-products/",https://www.facebook.com/earthley/photos/a.749202208548699/1996044573864450/?type=3,,,,,,,,-12.63
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909809,1951820,2020-07-23 13:01:36 EDT,2020-07-23,13:01:36,Native Video,52,25,2,21,4,0,0,0,0,0,share,No,4355,78542,0,00:01:13,https://www.facebook.com/healthyholisticliving/posts/3286818438027559,Red Deliciousness,https://www.facebook.com/VegetableJuicing/videos/1980718831983313/,,,Juicing Vegetables,"How To Slow Aging With This Red Super Smoothie
Learn more: https://bit.ly/2B5gxP5:=:https://www.organifishop.com/blogs/news/how-i-slow-aging-in-its-tracks-with-the-red-super-smoothie?utm_source=facebook&utm_medium=social&utm_campaign=lumen+video&utm_term=redsupersmoothie+recipe",,,,-2.69
Circleofmamas,circleofmamas,1855831771359080,HEALTH & WELLNESS WEBSITE,US,"Our mission is to spread awareness of Vaccine Injuries. 

",2020-10-30 19:11:58 EDT,N/A,N/A,2020-07-23 12:29:30 EDT,2020-07-23,12:29:30,Link,19,13,4,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/circleofmamas/posts/2664801483795434,"Maybe they should rephrase it: Will you sacrifice your life with an experimental vaccine, when it's ready?",,,,This is a re-share of a post,Will you get the coronavirus vaccine when it’s ready?,,,,1
Circleofmamas,circleofmamas,1855831771359080,HEALTH & WELLNESS WEBSITE,US,"Our mission is to spread awareness of Vaccine Injuries. 

",2020-10-30 19:11:58 EDT,N/A,N/A,2020-07-23 12:26:41 EDT,2020-07-23,12:26:41,Photo,94,10,2,22,0,30,1,3,26,0,,-,0,0,0,N/A,https://www.facebook.com/circleofmamas/posts/2664799493795633,Always looking out for us 🙄,https://www.facebook.com/ShannonGroveCA/photos/a.2233277293662078/2711562685833534/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FShannonGroveCA%2Fphotos%2Fa.2233277293662078%2F2711562685833534%2F%3Ftype%3D3,"Senator Shannon Grove @ShannonGroveCA @GavinNewsom is set to release 8,000 MORE non-violent"" felons on top of the 10,000 already released due to COVID. ""Release-eligible felonies include: Vehicular Manslaughter Involuntary Manslaughter Assault w/ Deadly Weapon Throwing Acid Really??? #CADeservesBetter",Senator Shannon Grove,Really Gavin Newsom????,,,,4.95
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,116271,127287,2020-07-23 11:20:48 EDT,2020-07-23,11:20:48,Link,188,105,6,39,0,12,0,17,9,0,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2691777544402983,"For the past 6 years since the City of Berkeley CA adopted an ordinance requiring point-of-sale notice on potential health dangers, the same warning which is in the user manuals, the wireless industry lobby association has been ruthlessly fighting the city in courts. The question is why does the FCC aggressively defend this billions-dollar industry that it is mandated by Congress to regulate?",https://www.sfchronicle.com/opinion/openforum/article/Government-and-industry-combine-to-downplay-the-15421230.php,,,Government and industry combine to downplay the science on cell phone danger,"The industry is repeating its failed argument that the FCC claims cell phones are safe no matter how used. Outrageously, government is siding with industry in a Berkeley case.",,,,-1.55
1986: The Act,1986theact,109141140551945,INTEREST,US,An important film about the truth behind the1986 National Childhood Vaccine Injury Compensation program and vaccine makers who have immunity from prosecution.,2020-11-13 05:23:16 EST,N/A,N/A,2020-07-23 10:25:21 EDT,2020-07-23,10:25:21,YouTube,318,192,10,70,45,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/1986theact/posts/194946585304733,https://www.youtube.com/watch?v=IfnJi7yLKgE:=:https://www.google.com/sorry/index?continue=https://www.youtube.com/watch%3Fv%3DIfnJi7yLKgE&q=EgQ0KuTRGJS-uf0FIhkA8aeDSxYcYVFyzLjtMUX0Sf2u45x7CINgMgFy,https://www.youtube.com/watch?v=IfnJi7yLKgE,https://www.google.com/sorry/index?continue=https://www.youtube.com/watch%3Fv%3DIfnJi7yLKgE&q=EgQ0KuTRGJS-uf0FIhkA8aeDSxYcYVFyzLjtMUX0Sf2u45x7CINgMgFy,,Heated Vaccine Debate - Kennedy Jr. vs Dershowitz,Heated vaccine debate between Robert Kennedy Jr. and Alan Dershowitz moderated by Patrick Bet-David. Watch the debate premiere on Valuetainment Thursday 7/23...,,,,2.34
Autism Treatment Centers of North America,AutismTreatmentCenter,183543813371,MEDICAL RESEARCH CENTER,,"Fundraising Volunteer for Charities for Biomedical Guided Interventions and Treatments Associated with Autism Spectrum Disorder, ADHD and Traumatic Brain Injuries",2020-10-30 19:09:27 EDT,N/A,N/A,2020-07-23 09:22:32 EDT,2020-07-23,09:22:32,Video,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/AutismTreatmentCenter/posts/10157445354923372,#Vaccine debate,https://youtu.be/IfnJi7yLKgE,https://www.google.com/sorry/index?continue=https://youtu.be/IfnJi7yLKgE&q=EgQ0KuTRGJqd9PwFIhkA8aeDS1uA2IJg8pQ49lk7NIiQdyHaVE4WMgFy,,Heated Vaccine Debate - Kennedy Jr. vs Dershowitz,Heated vaccine debate between Robert Kennedy Jr. and Alan Dershowitz moderated by Patrick Bet-David. Watch the debate premiere on Valuetainment Thursday 7/23...,,,,-8
Autism Treatment Centers of North America,AutismTreatmentCenter,183543813371,MEDICAL RESEARCH CENTER,,"Fundraising Volunteer for Charities for Biomedical Guided Interventions and Treatments Associated with Autism Spectrum Disorder, ADHD and Traumatic Brain Injuries",2020-10-30 19:09:27 EDT,N/A,N/A,2020-07-23 09:11:18 EDT,2020-07-23,09:11:18,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,2,890703,0,00:06:40,https://www.facebook.com/AutismTreatmentCenter/posts/10157445333358372,,https://www.facebook.com/Inspirediscipline/videos/948967955549697/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FInspirediscipline%2Fvideos%2F948967955549697%2F,,InspireDiscipline,"I just found this out myself, don't think they said we can't say this...IT WILL Happen By December!!

Watch this to Find Out What is Happening Soon by December with Dr. Rashid Buttar.

Special Thanks to Brad Lea for awesome Interview with Dr. Rashid Buttar

Like, Share and Comment for More",,,,-6
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,132067,144818,2020-07-23 08:43:17 EDT,2020-07-23,08:43:17,Native Video,"1,935",878,224,536,284,3,1,0,3,6,share,No,5132,459601,0,01:18:09,https://www.facebook.com/ChildrensHealthDefense/posts/2691666371080767,THE GREAT VACCINE DEBATE! Kennedy vs. Dershowitz. Watch now! https://www.facebook.com/PatrickBetDavid.Valuetainment/videos/213391659973360/,https://www.facebook.com/PatrickBetDavid.Valuetainment/videos/213391659973360/,,,Patrick Bet-David,"Vaccine debate between Robert F. Kennedy, Jr and Alan M. Dershowitz",,,,4.59
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,36441,37907,2020-07-23 08:22:02 EDT,2020-07-23,08:22:02,Photo,678,384,80,154,54,3,2,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/1991225367679704,"Selenium is the ""master antioxidant"" and is required for the production of glutathione. Without it, our bodies can't detox effectively, have lowered immunity, and may experience other mineral deficiencies (especially magnesium, calcium, iron, zinc, and copper).",https://www.facebook.com/earthley/photos/a.749202208548699/1991224801013094/?type=3,,,,,,,,-1.01
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909809,1951820,2020-07-23 07:00:26 EDT,2020-07-23,07:00:26,Photo,"1,485",616,46,766,53,3,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3286003771442359,Important info.,https://www.facebook.com/mynaturalmedicine/photos/a.1593462310965167/2535960283382027/?type=3,,HATE MOSQUITOES? PLANT THESE! Basil Rosemary Garlic @bestfo Lemongrass Marigold Lemon balm Catnip Lavender Lemon Thyme,I Love Natural Medicine,,,,,-1
Melissa Malinowski Naturopath Practitioner,IntegrativeNutritionalTherapies,276177918209,HEALTH & WELLNESS WEBSITE,US,"Melissa Malinowski focuses on intentional living and creating a healthy home. She implements bioscan assessments across the US to uncover fundamental root imbalances for people & pets, to help them live their best lives.",2020-01-30 20:57:48 EST,5670,6024,2020-07-23 06:02:18 EDT,2020-07-23,06:02:18,Photo,26,8,6,6,6,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/IntegrativeNutritionalTherapies/posts/10158608202123210,"Guys, I get A LOT of questions in regards to how to optimize digestion. If you are truly serious about transforming your health in dramatic ways, implementing coffee enemas into your regular wellness routine is essential for achieving the life-changing results you have always desired. Coffee enemas are an excellent method to support your body’s detoxification, particularly for your liver, gallbladder, or alternative cancer therapy, such as the Gerson Therapy. ☕ Coffee enemas boost glutathione s-transferase by up to 700%, which is one of the body's master antioxidants and is involved in different phases of detoxification. I'm known as the coffee enema guru among my clients, colleagues, friends and family. I have been implementing them for years with a lot of success! Coffee enemas have an amazing capacity to detox your liver, help boost your immune system and purge your body of unwanted pathogens; myself and my clients can strongly attest to this. Coffee enemas provide a means for your liver to ‘dump’ its toxic load of chemicals and heavy metals into the intestines for elimination. ☠️ Is your liver toxic? +constipation/bloating/digestive problems +bad breath +skin problems: Since the liver is overwhelmed with toxins, the skin (detox organ) helps to take over. Eczema, acne, blemishes, rashes +irritable/anger/rage: all connected emotions in TCM +brain fog/ poor concentration/ poor memory +depression/mood disorders/bi-polar +estrogen dominance/hormone problems/PMS +slow metabolism +allergies/ sensitive to everything (chemicals/pollens/foods) +excess gas +galbladder problems/gallstones +chronic fatigue + emotional concerns such as anger, RAGE, bitterness, sadness, etc.. We know the seat of emotions lie in the liver. 💎 Get the step by step instructions and the science behind why you'd want to implement these to help deep cleanse➜ http://www.integrativenutritionaltherapies.com/coffee-enemas/ P.S. you can also start with simply using warm filtered water to begin removing impacted fecal matter. You can also use probiotics {my fav: http://integrativenutritionaltherapies.com/probiotic:=:http://www.integrativenutritionaltherapies.com/probiotic} in warm filtered water, ACV and warm filtered water and/or herbal teas brewed up. All are very effective. And the health benefits also extend to elevating your MOOD, almost instantly 💃💃",https://www.facebook.com/IntegrativeNutritionalTherapies/photos/a.279265483209/10158608195328210/?type=3,,,,,,,,-3.58
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909809,1951820,2020-07-23 06:00:29 EDT,2020-07-23,06:00:29,Link,631,294,166,117,32,3,4,8,1,6,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3279121135463956,No one f*cking knows what happens when 56 million kids go back to school in the fall. My kids will not be the guinea pigs in this experiment.,https://www.scarymommy.com/15-reasons-home-school-during-covid/,,,15 Reasons I’m Keeping My Kids Home Next Year,I drove myself and my family bonkers trying to weigh the pros and cons of this decision.,,,,3.78
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909809,1951820,2020-07-23 05:00:01 EDT,2020-07-23,05:00:01,Photo,"4,120",2328,155,1236,375,6,2,0,0,18,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3232342340141836,What if...,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/3232341810141889/?type=3,,What if every lawn was transformed into a farm instead of expensive upkeep of grass. healthy lwing holistic,,,,,,2.77
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909809,1951820,2020-07-23 04:00:20 EDT,2020-07-23,04:00:20,Status,75,12,57,4,1,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3285680158141387,"Question of the day: Just for fun, who is your favorite actor or actress?",,,,,,,,,-1.13
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909809,1951820,2020-07-23 03:00:22 EDT,2020-07-23,03:00:22,Photo,213,121,6,58,24,1,0,0,0,3,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3285580364818033,Do the right thing,https://www.facebook.com/AskDrNandi/photos/a.312022975485597/2019037331450811/?type=3,,You You can't live your life for other people. You've got to Do what's right for you. Even if it hurts some people you love. Nicholas Sparks DR.NANDI,"Partha Nandi, MD","You can't live your life for other people. You've got to do whats right for you, even if it hurts some people you love - Nicholas Sparks
#AskDrNandi #HealthHero #DetroitDoc #AmericasDoc #ParthaNandiMD #Namaste #quoteoftheday #Quote #GoodReads   #LoveYourself #BeYourOwnHealthHero",,,,-6.98
