Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910942,1952529,2020-06-24 17:00:19 EDT,2020-06-24,17:00:19,Photo,"2,003",889,118,521,27,5,427,8,2,6,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3206819552694115,True! 😄,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/2736945843014824/?type=3,,Who knew that the hardest part or being an adult is figuring out what to cook for dinner every single night for the rest of your life until you die. holistic healthy living,Healthy Holistic Living,,,,,1.35
Autism Treatment Centers of North America,AutismTreatmentCenter,183543813371,MEDICAL RESEARCH CENTER,,"Fundraising Volunteer for Charities for Biomedical Guided Interventions and Treatments Associated with Autism Spectrum Disorder, ADHD and Traumatic Brain Injuries",2020-10-30 19:09:27 EDT,N/A,N/A,2020-06-24 16:08:34 EDT,2020-06-24,16:08:34,Video,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/AutismTreatmentCenter/posts/10157366860513372,,https://youtu.be/bGk5usgRrao,,,It Will Happen By DECEMBER!! | [Dr. Rashid Buttar],"I just found this out myself, don't think they said we can't say this...IT WILL Happen By December!! Watch On Facebook: Facebook.com/inspirediscipline:=:https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Finspirediscipline ►Speci...",,,,-8
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910942,1952529,2020-06-24 16:00:04 EDT,2020-06-24,16:00:04,Link,78,53,1,14,7,3,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3201498393226231,"For Los Angeles-based television executive Stephanie Steele and her husband Peter, and millions of Americans like them, orders to shelter in place became a cue to flee.",https://www.healthy-holistic-living.com/pandemic-causes-urban-exodus-as-families-turn-to-self-reliance-and-off-grid-living/?utm_source=HHL,,,Pandemic Leads To Urban Exodus As Families Turn To Self-Reliance And Off-The-Grid Living,"Time will tell how the pandemic changes society as a whole, but the advantages of self-reliance are timeless.",,,,-2.14
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910942,1952529,2020-06-24 15:00:29 EDT,2020-06-24,15:00:29,Photo,"4,006",1199,179,1245,100,8,1267,4,0,4,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3206584882717582,Will there ever be enough sage?,https://www.facebook.com/quaranteam2020/photos/a.106399577662529/148794903422996/?type=3,,BURNING SAGE TO CLEAR UP 2020,Quaranteam,,,,,2.69
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,115118,125898,2020-06-24 14:55:33 EDT,2020-06-24,14:55:33,Link,337,38,68,70,0,28,4,28,101,0,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2668399080074163,"This sets the stage for implementing immunity passports. If someone wants to travel and not be quarantined, they will jump through hoops to provide their immunity paperwork or get a shot in order to travel to these places.",https://www.cnn.com/2020/06/24/us/new-york-coronavirus-travel-restriction/index.html,,,"NY, NJ and CT require travelers from states with high coronavirus rates to quarantine for two weeks","New York, New Jersey and Connecticut issued a travel advisory Wednesday that requires people arriving from states with high coronavirus rates to quarantine for 14 days.",,,,1.16
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,115118,125898,2020-06-24 14:48:37 EDT,2020-06-24,14:48:37,Live Video Complete,317,131,45,22,112,0,0,0,1,6,owned,Yes,3454,3777,0,00:02:29,https://www.facebook.com/ChildrensHealthDefense/posts/1454127648104329,Candice doing her thing in Boston:,https://www.facebook.com/ChildrensHealthDefense/videos/1454127648104329/,,,,,,,,-2.52
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,32390,33617,2020-06-24 14:26:00 EDT,2020-06-24,14:26:00,Photo,986,524,60,73,187,0,140,0,0,2,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/1965980403537534,Is that really asking too much?! #medicalfreedom,https://www.facebook.com/earthley/photos/a.749202208548699/1965978896871018/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fearthley%2Fphotos%2Fa.749202208548699%2F1965978896871018%2F%3Ftype%3D3,All We Want Is Friends Back On Netflix And Medical Freedom Earthley,,,,,,1.35
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,115118,125898,2020-06-24 14:16:55 EDT,2020-06-24,14:16:55,Live Video Complete,646,244,90,122,184,1,0,0,1,4,owned,Yes,3308,6593,0,00:03:18,https://www.facebook.com/ChildrensHealthDefense/posts/308497937212741,More Rolling Rally in Boston MA!,https://www.facebook.com/ChildrensHealthDefense/videos/308497937212741/,,,,,,,,-1.24
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910942,1952529,2020-06-24 14:00:28 EDT,2020-06-24,14:00:28,Link,169,48,32,69,6,13,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3201496983226372,"Baileys lovers, this one's for you.",https://www.healthy-holistic-living.com/banana-cream-pie-martini/?utm_source=HHL&utm_medium=PP,,,"The ""Banana Cream Pie Martini"" Is Even Better Than Dessert","If you are in the mood for a cocktail, or maybe dessert, but can't decide which, have we got a treat for you! This Banana Cream Pie Martini is the answer.",,,,1.01
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,115118,125898,2020-06-24 13:38:34 EDT,2020-06-24,13:38:34,Live Video Complete,242,116,20,27,79,0,0,0,0,0,owned,Yes,2021,2454,0,00:01:55,https://www.facebook.com/ChildrensHealthDefense/posts/2874827872626449,"Rolling rally Boston, MA",https://www.facebook.com/ChildrensHealthDefense/videos/2874827872626449/,,,,,,,,-3.3
Circleofmamas,circleofmamas,1855831771359080,HEALTH & WELLNESS WEBSITE,US,"Our mission is to spread awareness of Vaccine Injuries. 

",2020-10-30 19:11:58 EDT,N/A,N/A,2020-06-24 13:20:34 EDT,2020-06-24,13:20:34,Link,198,46,42,43,2,36,19,2,8,0,,-,0,0,0,N/A,https://www.facebook.com/circleofmamas/posts/2640474039561512,"Wait. WHAT?!? If masks ""save lives"" then why wouldn't they want to save people of color??? #racism #systemicracism https://www.cnn.com/2020/06/24/us/oregon-county-people-of-color-mask-trnd/index.html",https://www.cnn.com/2020/06/24/us/oregon-county-people-of-color-mask-trnd/index.html,,,People of color won't be required to wear masks in an Oregon county,People of color are exempt from an Oregon county's mask mandate over concerns about racial profiling.,,,,10.42
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,115118,125898,2020-06-24 13:19:06 EDT,2020-06-24,13:19:06,Link,420,199,23,145,26,23,0,1,3,0,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2668326896748048,Breaking News: Roundup Maker to Pay $10 Billion to Settle Cancer Suits,https://www.dw.com/en/bayer-to-pay-10-billion-to-settle-roundup-cancer-lawsuit/a-53931554,,,Bayer to pay $10 billion to settle Roundup cancer lawsuit | DW | 24.06.2020,US plaintiffs are pursuing the German giant over claims its glyphosate-based weedkillers cause cancer. Talks have been ongoing for more than a year.,,,,1.44
Circleofmamas,circleofmamas,1855831771359080,HEALTH & WELLNESS WEBSITE,US,"Our mission is to spread awareness of Vaccine Injuries. 

",2020-10-30 19:11:58 EDT,N/A,N/A,2020-06-24 13:11:22 EDT,2020-06-24,13:11:22,Photo,212,97,9,75,31,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/circleofmamas/posts/2640468686228714,"So with all this hand washing, sanitizing and mask wearing, it serves as a good reminder to remember that our bodies are home to trillions of microbes, including bacteria, viruses, fungi, protozoa and archaea, that live both inside and outside of our body—and serve the very important roles of protecting us from pathogens, and maintaining our overall health. Like literally every part of our body has its own community of microbes. Diversity is key: Lack of bacterial diversity is associated with a whole range of health problems, from autism to inflammatory bowel disease, psoriatic arthritis, type 1 & type 2 diabetes, obesity, eczema, celiac disease, the list goes on. We can enrich our biodiversity through our diet, by eating lots of different fruits and vegetables, as well as fermented foods, but also through our social interaction with others, and of course, interaction with nature. This petri dish handprint by Tasha Sturm of Cabrillo College, shows the variety of bacteria found on her 8-year-old son’s hand after playing outdoors. #microbiome #gut #dirt #microbiology #science #petri #health #humanhealth #masks #mask #sanitizer #hands #human #breathe #freedom #publichealth #psa",https://www.facebook.com/circleofmamas/photos/a.1876263759315881/2640468686228714/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fcircleofmamas%2Fphotos%2Fa.1876263759315881%2F2640468686228714%2F%3Ftype%3D3,,Timeline Photos,,,,,11.16
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,115118,125898,2020-06-24 13:08:17 EDT,2020-06-24,13:08:17,Link,272,37,35,58,0,53,6,4,79,0,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2668320003415404,"Contact tracing evidently isn't cheap. From the article: Congress previously designated $25 billion for coronavirus efforts, including testing and contact tracing, according to The Hill. But House Democrats have introduced a new coronavirus response package worth $75 billion for testing and contact tracing, The Hill reported. The White House has advised states not to reopen until they have sufficient numbers of contact tracers, according to CNBC.",https://www.miamiherald.com/news/coronavirus/article243748642.html,,,"US has 28,000 coronavirus contact tracers, CDC says. It needs 72,000 more","“We’re reopening before we have the system ready to stop cases from becoming clusters and clusters from becoming outbreaks,” the former director of the CDC said.",,,,-1.07
Holistic Hilda,HolisticHilda,985921748210269,PODCAST,,Do you want to improve your health w/o fancy shakes or flashy programs? Holistic Hilda is an expert on ancestral health practices & she can show you how to nurture wellbeing the natural way.,2020-05-01 19:32:09 EDT,1337,1458,2020-06-24 12:18:55 EDT,2020-06-24,12:18:55,Photo,4,3,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/HolisticHilda/posts/1894248100710958,The tech piece of podcasting often intimidates people. I tell a little bit in this interview about how I got around that mental block. Listen up and hit up my website services page holistichilda.com if you want me to personally podcast coach you! :),https://www.facebook.com/XceptionalAgency/photos/a.494370360696252/1995176480615625/?type=3,,,Xceptional,"There's a growing demand for audio content and you need to cater to it. We've created a videocast on how to get started with podcasting for business. 
Check it out:
https://www.xceptional.co/blog/podcasting-importance-how-to-get-started/",,,,-8.75
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910942,1952529,2020-06-24 12:00:03 EDT,2020-06-24,12:00:03,Link,391,207,12,31,102,8,0,0,0,31,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3201495956559808,"Bless your heart, Roman. ❤",https://www.healthy-holistic-living.com/this-7-year-old-won-the-aspca-award-for-rescuing-more-than-1300-dogs-from-high-kill-shelters/?utm_source=HHL,,,"This 7-year-old won the ASPCA award for rescuing More Than 1,300 Dogs from High-Kill Shelters.","If you’re looking to have a pet in the house, the best way to show you care is through adoption.",,,,2.34
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,115118,125898,2020-06-24 11:49:24 EDT,2020-06-24,11:49:24,Link,116,49,3,26,1,9,0,2,26,0,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2668268456753892,"The FCC's obsolete ""health"" guidelines have enabled the uncontrolled proliferation of wireless & 5G. Despite the clear evidence of harms and calls from scientists, doctors, public health officials, states, cities and those who have become sick, the Telecom-controlled FCC continues to claim ""there is no evidence"" of harm as they continue to force 5G in our streets and near our homes.",https://www.multichannel.com/news/doctors-rx-for-fcc-tougher-rf-standards,,,Doctors' Rx for FCC: Tougher RF Standards,Said commission is ignoring 'documented harms',,,,-2.51
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,115118,125898,2020-06-24 10:51:26 EDT,2020-06-24,10:51:26,Link,82,47,11,11,0,5,0,2,6,0,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2668232273424177,"Agreed! Facebook is ""aiding and abetting the spread of climate misinformation. They have become the vehicle for climate misinformation, and thus should be held partially responsible for a lack of action on climate change.”",https://heated.world/p/facebook-creates-fact-checking-exemption?fbclid=IwAR3KjZDelGOy3XbnahsnsOHkTiH611m9c9oRyxV96xDnefwd-pXggk3InnE,,,Facebook creates fact-checking exemption for climate deniers,A group with ties to the fossil fuel industry plans to use Facebook's op-ed loophole to spread climate misinformation.,,,,-3.55
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910942,1952529,2020-06-24 10:00:40 EDT,2020-06-24,10:00:40,Native Video,84,27,5,48,0,0,0,1,2,1,crosspost,Yes,8007,8377,217014,00:02:28,https://www.facebook.com/healthyholisticliving/posts/3199627500079987,Fitbit was recalled due to mysterious EMF wifi symptoms Read more: https://bit.ly/2yqtQpv:=:https://www.healthy-holistic-living.com/fitbit-recalled-due-mysterious-emf-wifi-symptoms.html?utm_source=HHL&utm_content=52567-IGMQ,https://www.facebook.com/healthyholisticliving/videos/1054586974942780/,,,Fitbit was recalled due to mysterious EMF wifi symptoms,,,,,-1.67
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910942,1952529,2020-06-24 09:00:33 EDT,2020-06-24,09:00:33,Link,56,28,5,20,0,0,1,1,1,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3201495309893206,Manipulators use these phrases often. I have definitely heard all of these...,https://www.healthy-holistic-living.com/8-phrases-manipulators-use-often-to-conceal-themselves/?utm_source=HHL,,,8 Phrases Manipulator Use Often to Conceal Themselves,"If you have a manipulator in your midst, they are probably fond of using certain key phrases in order to get what they want. Here are 8 of them.",,,,-2.98
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,32390,33617,2020-06-24 08:04:00 EDT,2020-06-24,08:04:00,Photo,157,103,10,19,25,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/1965182720283969,We think simple and clean is better.,https://www.facebook.com/earthley/photos/a.749202208548699/1965182510283990/?type=3,,,,,,,,-4.34
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910942,1952529,2020-06-24 07:00:36 EDT,2020-06-24,07:00:36,Photo,953,486,14,362,87,0,0,0,0,4,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3205528176156586,Dance in the rain,https://www.facebook.com/be.inspired.2011/photos/a.308083465974663/2976897489093234/?type=3,,Life isn't about waiting for the storm to pass... E's about learning to dance in the rain. Vigisn Preene,Be Inspired,,,,,-1.56
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910942,1952529,2020-06-24 06:00:12 EDT,2020-06-24,06:00:12,Link,480,177,168,73,16,18,5,11,9,3,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3201511646558239,Two Texas teachers’ unions are rebuking the state education commissioner’s plan that students can return to campus this fall despite a recent spike in COVID-19 cases.,https://www.ksat.com/news/local/2020/06/18/teacher-associations-in-texas-say-hell-no-to-education-officials-plans-to-reopen-campuses-in-fall/?utm_source=facebook&utm_medium=social&utm_campaign=snd&utm_content=ksat12&fbclid=IwAR1QcvXK8Q1Q02msDNdpXHHcB5ZJHBLxylosgpDmXaDHnBu2v0MqiRC1wzo,,,Teacher associations in Texas say ‘hell no’ to education official’s plans to reopen campuses in fall,Two Texas teachers’ unions are rebuking the state education commissioner’s plan that students can return to campus this fall despite a recent spike in COVID-19 cases.,,,,2.87
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910942,1952529,2020-06-24 05:00:04 EDT,2020-06-24,05:00:04,Photo,"1,000",460,32,125,22,3,357,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3205300949512642,I know you're just doing you're job but...,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/2736931746349567/?type=3,,"Dear Facebook, please stop suggesting people I may know. I do know them. I don t like them. healthy holistić living",Healthy Holistic Living,,,,,-1.49
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910942,1952529,2020-06-24 04:00:31 EDT,2020-06-24,04:00:31,Status,28,9,14,2,1,1,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3205200482856022,Question of the day: Would you rather have all traffic lights you approach be green or never have to stand in line again?,,,,,,,,,-3.04
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910942,1952529,2020-06-24 02:00:04 EDT,2020-06-24,02:00:04,Photo,"6,269",3414,49,2086,619,3,0,3,0,95,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3204999932876077,Respect!,https://www.facebook.com/VegetableJuicing/photos/a.181515575236990/3015995731788946/?type=3,,Respect your body when it's asking for a break. Respect your mind when it's seeking rest. Honor yourself when you need a moment for yourself. Juicing Vegetables,Juicing Vegetables,👍,,,,4.22
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910942,1952529,2020-06-24 00:00:57 EDT,2020-06-24,00:00:57,Link,219,113,2,82,9,11,1,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3201034216605982,"When it comes to our brains, we were all taught that we were born with a certain number of brain cells or stopped making new brain cells after infancy, and that was what we had to work with for life. Emerging research challenges that belief.",https://expand-your-consciousness.com/old-adults-can-make-just-as-many-new-brain-cells-as-young-people/?fbclid=IwAR3fC73EelZLP3UbrA9LiVd2ovFgK4Bqh4SlQYuCAmi4SlsHoyWOuyOpS0Y,,,Old Adults Can Make Just as Many New Brain Cells As Young People,Columbia University team finds that healthy older men and women can generate just as many new brain cells as younger people,,,,1.31
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910942,1952529,2020-06-23 23:00:16 EDT,2020-06-24,23:00:16,Photo,"2,144",1183,15,708,223,2,3,0,0,10,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3204693059573431,Love this...,https://www.facebook.com/VegetableJuicing/photos/a.181515575236990/3015580381830481/?type=3,,"Keep your face always toward the sunshine, and shadows will fall behind you. -WALT WHITMAN #JuicingVegetables",Juicing Vegetables,Always keep your face towards the sunshine 🌅,,,,1.44
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1911090,1952670,2020-06-23 21:00:35 EDT,2020-06-24,21:00:35,Link,20,13,2,3,1,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3201147403261330,Are you properly washing your clothes?,https://askdrnandi.com/washing-your-clothes/?utm_source=HHL,,,Washing Your Clothes,"In these uncertain times, many people are getting confused with",,,,-8.35
Circleofmamas,circleofmamas,1855831771359080,HEALTH & WELLNESS WEBSITE,US,"Our mission is to spread awareness of Vaccine Injuries. 

",2020-10-30 19:11:58 EDT,N/A,N/A,2020-06-23 20:38:12 EDT,2020-06-24,20:38:12,Photo,44,27,0,10,0,0,0,6,1,0,,-,0,0,0,N/A,https://www.facebook.com/circleofmamas/posts/2639860186289564,"New post: “Before we are born we are exposed to a constellation of chemicals in our mother’s body. I’m not talking about essential building blocks for life: I’m talking about synthetic man-made chemical compounds that have no biological necessity, skirted around safety testing, and have exploded in our environment to our own detriment in the last century. The 21st century has really become the age of the chemical. We have saturated our world in a multitude of synthetic chemicals designed to sanitize, sterilize, preserve, flavor, color, or even kill everything we touch. Our attempts to make something safer or last longer is backfiring. From fluoride to parabens to flame retardants, we are slowly poisoning the very home we live in, the very body we inhabit, even our own children. A monster of our own design, these chemicals are slowly killing us.” Link: https://circleofmamas.com/health-news/the-terrible-truth-about-fluoride-and-other-chemicals/ #fluoride #cancer #autism #neurologicaldisorder #maternal #health #medicalfreedom #informed #informedchoice #chemicals",https://www.facebook.com/circleofmamas/photos/a.1876263759315881/2639860186289564/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fcircleofmamas%2Fphotos%2Fa.1876263759315881%2F2639860186289564%2F%3Ftype%3D3,,Timeline Photos,,,,,2.32
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1911090,1952670,2020-06-23 20:00:02 EDT,2020-06-24,20:00:02,Link,"4,380",2021,534,267,1368,10,5,1,0,174,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3201493929893344,She's the first-ever adopted baby to be included in the campaign! ❤️,https://www.healthy-holistic-living.com/2020-gerber-baby-is-first-adopted-baby-chosen-for-campaign/?utm_source=HHL,,,2020 Gerber baby is first adopted baby chosen for campaign,"Meet the newest Gerber baby, Miss Magnolia Earl, and fall head over heels in love! This little cutie will be your official spokesbaby for 2020.",,,,26.23
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,32390,33617,2020-06-23 19:45:00 EDT,2020-06-23,19:45:00,Photo,"2,191",1455,246,275,209,2,4,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/1964094427059465,"If we hadn't been told to fear, how fearful would we be right now? Many believe that the mainstream media influences the way we react to situations. What are your thoughts?",https://www.facebook.com/earthley/photos/a.749202208548699/1966253453510229/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fearthley%2Fphotos%2Fa.749202208548699%2F1966253453510229%2F%3Ftype%3D3,"Discussio on Question If we didn't have TVs or social media would we notice a ""pandemic"" right now? Earthley wellness",,,,,,3
Autism Treatment Centers of North America,AutismTreatmentCenter,183543813371,MEDICAL RESEARCH CENTER,,"Fundraising Volunteer for Charities for Biomedical Guided Interventions and Treatments Associated with Autism Spectrum Disorder, ADHD and Traumatic Brain Injuries",2020-10-30 19:09:27 EDT,N/A,N/A,2020-06-23 18:25:26 EDT,2020-06-23,18:25:26,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/AutismTreatmentCenter/posts/10157364122773372,,https://www.tapinto.net/towns/kenilworth/articles/kenilworth-resident-in-desperate-need-for-a-kidney-donor,,,Kenilworth Resident in Desperate Need for a Kidney Donor,"KENILWORTH, NJ - Please see this important letter from Mike Capizzanos children.",,,,-2
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,114922,125604,2020-06-23 18:18:09 EDT,2020-06-23,18:18:09,Live Video Complete,357,145,53,39,114,0,0,5,1,0,owned,Yes,3587,4590,0,00:19:24,https://www.facebook.com/ChildrensHealthDefense/posts/729180484509821,Let’s chat with Rally Peeps!,https://www.facebook.com/ChildrensHealthDefense/videos/729180484509821/,,,,,,,,-2.24
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1911090,1952670,2020-06-23 18:00:22 EDT,2020-06-23,18:00:22,Link,125,54,12,54,1,3,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3201492559893481,This is amazing!,https://www.healthy-holistic-living.com/drinking-baking-soda-inexpensive-safe-way-combat-autoimmune-disease-study/?utm_source=HHL,,,"Drinking Baking Soda Could Be an Inexpensive, Safe Way to Combat AutoImmune Disease: Study","Baking soda has been used as a home remedy for generations due to its antacid properties. Yet its benefits run even deeper, and new research may explain why it is an effective aid in the treatment of autoimmune diseases such as arthritis. Baking soda, also called sodium bicarbonate, is a kitchen sta...",,,,-1.34
