Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,107780,116811,2020-04-24 17:12:21 EDT,2020-04-24,17:12:21,Link,136,95,1,30,10,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2618323175081754,"It's Not Too Late to Catch The Truth About Vaccines 2020! If you haven’t already reserved your free seat, watch Robert F. Kennedy, Jr. in this exclusive preview of The Truth About Vaccines 2020 and reserve your spot to watch this groundbreaking nine-episode docu-series! You owe it to yourself and your family to learn the truth about vaccines and it’s no exaggeration to say that your lives may one day depend upon it!",https://go.thetruthaboutvaccines.com/?a_bid=6305d4db&a_aid=5d8b917399c7f&eType=EmailBlastContent&eId=86cad761-a1ac-4464-914f-e2548d6f9050,,,The Truth About Vaccines 2020,9 Episode Docu-Series starts April 22 - Watch FREE.,,,,-2.14
Circleofmamas,circleofmamas,1855831771359080,HEALTH & WELLNESS WEBSITE,US,"Our mission is to spread awareness of Vaccine Injuries. 

",2020-10-30 19:11:58 EDT,N/A,N/A,2020-04-24 17:09:16 EDT,2020-04-24,17:09:16,Photo,"1,058",419,62,354,77,4,141,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/circleofmamas/posts/2591131191162464,"Full Disclosure: I’ve never been a Trump supporter. But after the past few months I can easily see how the news is trying to control and manipulate the narrative, and in turn, what and how people should think. Rather than giving people all the information, some networks cherry-pick information to push one specific agenda and narrative. And it really does seem to be constructed just to make Trump look bad. The full video and transcript is here: https://www.businessinsider.com/trump-suggests-infecting-disinfectant-video-transcript-2020-4 What’s funny to me about all this…the people laughing at Trump clearly don’t understand what’s in their water, food supply, pharmaceuticals, or their vaccines: An antibiotic ""inhibits the growth of or destroys microorganisms”. Chemotherapy ""uses powerful chemicals to kill fast-growing cells in your body. “ Pesticides are ""chemical compounds that are used to kill pests, including insects, rodents, fungi and unwanted plants (weeds).” Herbicides are ""an agent, usually chemical, for killing or inhibiting the growth of unwanted plants”. (Which we then eat) Sodium Fluoride ""has been commonly used as a rat poison in the past.” Vaccines contain antibiotics, antimicrobials, aluminum, mercury (thimerosal), formaldehyde, food proteins (allergens), aborted fetal tissue and DNA, Gelatin, human albumin, calf bovine serum albumin, etc. Vaccine Ingredients list: https://www.cdc.gov/vaccines/pubs/pinkbook/downloads/appendices/b/excipient-table-2.pdf",https://www.facebook.com/circleofmamas/photos/a.1876263759315881/2591131191162464/?type=3,,Making fun of Trump for saying to inject disinfectant to cure Coronavirus... And then you're shown vaccine ingredients.,Timeline Photos,,,,,19.96
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1913127,1877918,2020-04-24 17:00:41 EDT,2020-04-24,17:00:41,Photo,307,52,25,101,0,0,128,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3050199985022740,Badly need it right now...,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/3050199985022740/?type=3,,Anyone have a recipe on how to make toilet paper from cauliflower? holistic healthy living,Timeline Photos,,,,,-4.84
Holistic Hilda,HolisticHilda,985921748210269,PODCAST,,Do you want to improve your health w/o fancy shakes or flashy programs? Holistic Hilda is an expert on ancestral health practices & she can show you how to nurture wellbeing the natural way.,2020-05-01 19:32:09 EDT,N/A,N/A,2020-04-24 16:12:14 EDT,2020-04-24,16:12:14,Photo,42,19,5,4,13,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/HolisticHilda/posts/1832063283596107,"Old paradigm: What we eat is unimportant as long as we burn off the calories. New paradigm: Every bite either nourishes & strengthens the body or weakens it. As a fitness instructor, I used to be overly focused on working out.(old paradigm) I still think it’s important to move (see my IG story for my latest TikTok 😁on that) but I’ve learned that our bodies need the right fuel as a starting point. 💪🏽 For me, good fuel means avoiding overly processed & packaged “modern” foods & eating a diet closer to what our ancestors ate: ☀️ bone broth ☀️ seafood (hello omega 3 fatty acids) ☀️ organ meats (most nutrient-dense parts of the animal) ☀️ eggs, cheese, butter, milk (all raw please) ☀️ fermented foods (like pickles, sauerkraut, kefir, kombucha) ☀️ grains & nuts (properly prepared) ☀️ sat fats (like lard, tallow, duck fat) These foods offer my body the right building blocks for health and... 🧡 satisfy 🧡 taste delish 🧡help my brain & body run on all cylinders Learn more about wise traditions for eating & living from https://www.westonaprice.org & the Wise Traditions podcast I host. 🎧 And this tasty little number was a breakfast that ticked all the boxes: a sourdough pancake brekkie sandwich w/ farm fresh eggs, bacon w/ no nitrites or nitrates, real butter & local syrup. Sweet + savory = yum 😋 Comment below & tell me 1) what your diet looks like (for the most part) & 2) if you’re a fan of sweet/savory combos on your plate! P.S. Swipe right to see the yolk drip after my first bite or two. In our family we call that “gold.” 🧡",https://www.facebook.com/HolisticHilda/photos/a.996168577185586/1832063166929452/?type=3,,,Photos from Holistic Hilda's post,,,,,1.2
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1913127,1877918,2020-04-24 16:00:08 EDT,2020-04-24,16:00:08,Link,293,6,40,29,0,9,0,44,165,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3045364608839611,AWFUL: Nurses who had been praised for their work ended their stress-filled overnight shifts to find their tires had been slashed while they worked. DETAILS:,https://www.healthy-holistic-living.com/nurses-end-overnight-shift-with-patients-to-find-tires-slashed/?utm_source=HHL,,,Nurses end overnight shift with patients to find tires slashed,Let’s not focus on the unfortunate actions of a few.,,,,1.75
Circleofmamas,circleofmamas,1855831771359080,HEALTH & WELLNESS WEBSITE,US,"Our mission is to spread awareness of Vaccine Injuries. 

",2020-10-30 19:11:58 EDT,N/A,N/A,2020-04-24 15:52:57 EDT,2020-04-24,15:52:57,Photo,184,77,21,29,0,23,0,28,6,0,,-,0,0,0,N/A,https://www.facebook.com/circleofmamas/posts/2591088871166696,These aren’t good outcomes. Our medical protocols should not be increasing the mortality rate.,https://www.facebook.com/photo.php?fbid=10220574412123436&set=p.10220574412123436&type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fphoto.php%3Ffbid%3D10220574412123436%26set%3Dp.10220574412123436%26type%3D3,"According to a new study, 88% of patients who were placed on a ventilator in NYC #DIED. That's more than double the typical deaths of vented ICU patients with acute respiratory distress. Shockingly, in NYC, 94% of critical care cases are being ventilated.",Melissa,"Maybe it’s time to change the treatment protocol.
😭😭😭

#VentilatorsAreCausingHarm",,,,9.68
1986: The Act,1986theact,109141140551945,INTEREST,US,An important film about the truth behind the1986 National Childhood Vaccine Injury Compensation program and vaccine makers who have immunity from prosecution.,2020-11-13 05:23:16 EST,N/A,N/A,2020-04-24 15:22:03 EDT,2020-04-24,15:22:03,Link,80,39,0,26,15,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1986theact/posts/167509924715066,"Andy will be here, as will RFK Jr., Dr. Comella and other health freedom warriors. Sign up today!",https://www.prnewswire.com/news-releases/announcing-health-freedom-summit-2020-a-grassroots-response-to-covid-crisis-301046870.html,,,Announcing Health Freedom Summit 2020: A Grassroots Response to COVID Crisis,"/PRNewswire/ -- Alana Newman and Stephanie Lind are two unlikely candidates to host the nation's largest Natural Health gathering in response to COVID-19, but...",,,,0
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1913127,1877918,2020-04-24 15:00:06 EDT,2020-04-24,15:00:06,Photo,164,65,5,47,6,0,40,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3049984368377635,We are going to have to work out from home today...,https://www.facebook.com/pandemicworkout/photos/a.109236220734832/122899392701848/?type=3,,"Me explaining to my kid why we can't go to the playground @skieneon I'm sorry, Earth is closed today.",Pandemic Workout,😂,,,,-9.07
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,31000,32031,2020-04-24 14:03:00 EDT,2020-04-24,14:03:00,Photo,24,8,8,4,4,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/1895080810627494,"Seeking deodorant that doesn't leave you stinky, but also doesn't cause that annoying itchy rash? You've found it. 🌱Aluminum-free 🌱Paraben-free 🌱Fragrance-free 🌱Baking soda-free 🌱NO soy, corn, dairy, nuts, or gluten 🌱Vegan Complete ingredients: Apricot oil, organic mango butter, magnesium chloride (our ""secret"" ingredient that promotes natural detox), candelilla wax, and arrowroot powder. Scents contain essential oils. That's it! Perfection in a tube. Who knew?",https://www.facebook.com/earthley/photos/a.749202208548699/1895077700627805/?type=3,,,,,,,,-28.42
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1913127,1877918,2020-04-24 14:00:49 EDT,2020-04-24,14:00:49,Link,93,42,1,49,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3045364205506318,This is what happens to your body when you walk every day...👌🏻,https://www.healthy-holistic-living.com/6-things-happen-body-walk-every-day/?utm_source=HHL,,,Scientists Explain What Happens To Your Body When You Walk Every Day >>,"According to recent survey results, it’s estimated that around 80 percent of Americans (and those living in the U.K. too) between the ages of 25 and 64 don’t work out enough each week to meet the recommended levels of government-specified daily physical activity. (1) While fitness is definitely ...",,,,-1.8
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,107780,116811,2020-04-24 13:31:04 EDT,2020-04-24,13:31:04,Link,416,97,30,157,0,15,1,112,4,0,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2618185805095491,"Collateral damage from quarantine: ""The coronavirus pandemic has brought hunger to millions of people around the world. National lockdowns and social distancing measures are drying up work and incomes, and are likely to disrupt agricultural production and supply routes — leaving millions to worry how they will get enough to eat.""",https://www.nytimes.com/2020/04/22/world/africa/coronavirus-hunger-crisis.html,,,"‘Instead of Coronavirus, the Hunger Will Kill Us.’ A Global Food Crisis Looms.","The world has never faced a hunger emergency like this, experts say. It could double the number of people facing acute hunger to 265 million by the end of this year.",,,,1.43
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1913127,1877918,2020-04-24 12:00:29 EDT,2020-04-24,12:00:29,Link,283,138,12,27,93,12,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3045363572173048,I'm crying right now!' ❤️❤️❤️,https://www.healthy-holistic-living.com/virus-survivor-who-gave-birth-in-a-coma-holds-her-baby-girl-for-the-first-time/?utm_source=HHL,,,Virus survivor who gave birth in a coma holds her baby girl for the first time,"Her obstetrician called it a ""miraculous"" delivery.",,,,1.69
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1913127,1877918,2020-04-24 10:00:24 EDT,2020-04-24,10:00:24,Photo,757,233,21,306,14,2,180,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3049397781769627,Maybe it just needs a reset button.,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/3049397781769627/?type=3,,Have we tried unplugging 2020 waiting ten seconds and plugging it back in? holistic healthy lwing,Timeline Photos,,,,,-1.96
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,31000,32031,2020-04-24 09:58:11 EDT,2020-04-24,09:58:11,Photo,9,6,0,0,2,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/1902781433190765,"⭐⭐⭐⭐⭐ Thank you, Megan! We are so pleased our products and customer service has made a difference to you and your family's health.",https://www.facebook.com/earthley/photos/a.749202208548699/1902781239857451/?type=3,,"""We love Earthley's products! There hasn't been one we have been displeased with yet! And their customer service and and quick response to emails are much appreciated!"" -Megan w.",,,,,,-75.78
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1913127,1877918,2020-04-24 09:00:45 EDT,2020-04-24,09:00:45,Link,97,32,8,53,3,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3045362355506503,Need disinfecting wipes? Make them at home.,https://www.healthy-holistic-living.com/diy-disinfecting-wipes/?utm_source=HHL,,,DIY Disinfecting Wipes You Can Make At Home! - Healthy Holistic Living,"Go and make DIY disinfecting wipes right at home. You will know what goes in them, so you will know what’s really cleaning up your home.",,,,-1.72
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,31000,32031,2020-04-24 08:14:00 EDT,2020-04-24,08:14:00,Photo,49,34,4,10,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/1904186486383593,"If you haven't seen our other posts, we've been talking about the health risks, and sources of, air pollution called PM2.5. This pollution is dangerous, and yet it is fairly common! If you're wondering how you can reduce your exposure in the home, here are several things you can do:",https://www.facebook.com/earthley/photos/a.749202208548699/1904185646383677/?type=3,,,,,,,,-13.92
Melissa Malinowski Naturopath Practitioner,IntegrativeNutritionalTherapies,276177918209,HEALTH & WELLNESS WEBSITE,US,"Melissa Malinowski focuses on intentional living and creating a healthy home. She implements bioscan assessments across the US to uncover fundamental root imbalances for people & pets, to help them live their best lives.",2020-01-30 20:57:48 EST,5456,5575,2020-04-24 08:03:25 EDT,2020-04-24,08:03:25,Photo,111,45,7,43,12,4,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/IntegrativeNutritionalTherapies/posts/10158295027378210,"""In conclusion, this study provides substantial information to clinicians and health policy-makers. Vitamin D supplementation could possibly improve clinical outcomes of patients infected with COVID-2019 based on increasing odds ratio of having a mild outcome when serum (OH)D level increases."" Study ➜ https://www.grassrootshealth.net/wp-content/uploads/2020/04/Alipio-Vit-D-COVID-Severity-Preprint-04-22-2020.pdf?fbclid=IwAR1j8vH2ysNtzRGGIvWBrSOvFnBnjeKyipvOlEpbfty1uH7KLBVaq0IvW3Y A further study found that heat, humidity, and direct sunlight make it harder for the coronavirus to survive on surfaces and in the air. ☀️ ""Our most striking observation to date is the powerful effect that solar light appears to have on killing the virus, both on surfaces and in the air,"" said Bill Bryan, the head of the Science and Technology Directorate in the Department of Homeland Security. The study found that exposure to sunlight, high heat, and humidity cuts the half-life of the virus on surfaces from up to 18 hours to a matter of minutes. When the virus is exposed to sunlight, in addition to temperatures above 75 degrees with a humidity of about 80%, it can die in minutes. ""The virus dies quickest in the presence of direct sunlight,"" Bryan said. ☀️ Source 1: https://www.washingtonexaminer.com/news/administration-study-finds-high-temperatures-humidity-and-sunlight-kill-the-coronavirus ""Our most striking observation to date is the powerful effect that solar light appears to have on killing the virus - both surfaces and in the air,"" he added. ""We've seen a similar effect with both temperature and humidity as well, where increasing the temperature and humidity or both is generally less favourable to the virus."" It has long been known that ultraviolet light has a sterilizing effect, because the radiation damages the virus's genetic material and its ability to replicate. Source 2: https://www.aljazeera.com/news/2020/04/sunlight-humidity-kill-coronavirus-fastest-scientists-200424065853466.html 💫 Solution: get outside, get natural sunlight - breath fresh air, move your body, eat an immune boosting diet always 🥦 and be sure you have adequate Vitamin D in your body. Here is a great source of D3 ➜ http://www.integrativenutritionaltherapies.com/vitaminD Also, feel free to use NATUROPATHMELISSA10 for an additional 10% off your entire order.",https://www.facebook.com/IntegrativeNutritionalTherapies/photos/a.279265483209/10158295010348210/?type=3,,,,,,,,1.19
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1913127,1877918,2020-04-24 07:00:13 EDT,2020-04-24,07:00:13,Photo,491,312,10,113,55,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3049062728469799,We'll cherish every moment and never again waste time to live to the fullest.,https://www.facebook.com/VegetableJuicing/photos/a.181515575236990/2862845367103984/?type=3,,MAY WE NEVER TAKE FOR GRANTED FRIDAY NIGHTS WITH FRIENDS BIRTHDAY CELEBRATIONS THE ROAR OF A STADIUM MORNINGS AT THE GYM PACKED DANCE FLOORS COFFEE WITH A FRIEND CROWDED CONCERTS LIFE ITSELF Juicing Vegetables,Juicing Vegetables,We'll cherish every moment and never again waste time to live to the fullest.,,,,-3.03
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,107780,116811,2020-04-24 07:00:01 EDT,2020-04-24,07:00:01,Native Video,391,230,29,38,85,2,6,0,0,1,crosspost,Yes,4705,5831,14167,00:01:58,https://www.facebook.com/ChildrensHealthDefense/posts/2617526038494801,"Dreaming about summer? Me too! You and your guest will join me for a day of sailing and private tour of the legendary Kennedy Compound in Hyannis Port, MA. After our tour and lunch, we'll spend the afternoon sailing. Then we'll head into town for a delicious dinner at one of my very favorite restaurants. Roundtrip airfare, hotel accommodations, and lunch/dinner included! Enter now with a minimum donation of $10 in support of Children’s Health Defense. Go to Prizeo.com/rfkjr:=:https://www.prizeo.com/campaigns/RFK-Jr/go-sailing-with-rfkjr-at-the-kennedy-compound?utm_campaign=RFK-Kennedy-Compound-2020&utm_medium=referral&utm_content=RFKJr&utm_source=vanity-url to enter.",https://www.facebook.com/ChildrensHealthDefense/videos/582567329028936/,,,"Join RFK, Jr. for a day of sailing at the Kennedy Compound!",,,,,-1.04
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1913127,1877918,2020-04-24 06:00:21 EDT,2020-04-24,06:00:21,Video,"4,112",165,343,1847,2,38,5,534,1178,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3045372702172135,"The bright colors of latex gloves risk can be mistaken as food by seabirds, turtles and other marine mammals putting them at risk of severe injuries and death.",https://www.independent.co.uk/news/coronavirus-masks-gloves-oceans-pollution-waste-a9469471.html?fbclid=IwAR1x7Vx6kK3DdtGQ7Mk3cBVoBAyU0-VGvdkY_ff_ESDi6UIrDXjjogs3-t0,,,"Discarded face masks and gloves rising threat to ocean life, conservationists warn","The bright colours of latex gloves risk can be mistaken as food by seabirds, turtles and other marine mammals putting them at risk of severe injuries and death",,,,-1.48
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1913127,1877918,2020-04-24 05:00:18 EDT,2020-04-24,05:00:18,Photo,75,40,2,14,10,0,9,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3048864835156255,🐈🐶,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/3048864835156255/?type=3,,,Timeline Photos,,,,,-19.83
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1913127,1877918,2020-04-24 04:00:42 EDT,2020-04-24,04:00:42,Status,150,47,81,2,4,0,14,2,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3048780488498023,Question of the day: Have you been able to find time to exercise?,,,,,,,,,1.76
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1913127,1877918,2020-04-24 03:00:24 EDT,2020-04-24,03:00:24,Native Video,12,9,0,3,0,0,0,0,0,0,share,No,1594,11333,0,00:02:00,https://www.facebook.com/healthyholisticliving/posts/3048697028506369,Stress,https://www.facebook.com/AskDrNandi/videos/2560477387544738/,,,"Partha Nandi, MD","Can stress worsen Covid symptoms? 

Learn more: https://askdrnandi.com/what-where-how-on-novel-coronavirus-update/",,,,-11.67
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1913127,1877918,2020-04-24 02:00:16 EDT,2020-04-24,02:00:16,Photo,340,223,7,88,18,0,1,3,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3048614561847949,🍏,https://www.facebook.com/VegetableJuicing/photos/a.181515575236990/2861316250590229/?type=3,,The food you eat can be either the safest and most powerful form of medicine or the slowest form of poison. -ANN WIGMORE #JuicingVegetables,Juicing Vegetables,You gotta make a choice 🍏,,,,-4.37
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1913127,1877918,2020-04-24 00:00:56 EDT,2020-04-24,00:00:56,Link,73,5,2,10,0,0,0,44,12,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3047551211954284,A young scientist’s quest to understand why a sea turtle could ever mistake a plastic bag for a jellyfish…,https://expand-your-consciousness.com/tragically-plastic-waste-smells-like-dinner-to-hungry-sea-turtles/,,,"Tragically, Plastic Waste Smells Like Dinner to Hungry Sea Turtles",Biofilms gather on plastic waste and give off an odor that tricks marine animals into thinking the plastic is actually food.,,,,-2.29
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1913127,1877918,2020-04-23 23:02:06 EDT,2020-04-24,23:02:06,Photo,752,386,51,179,18,1,117,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3048346388541433,Who's the best cook in your family?😅,https://www.facebook.com/VegetableJuicing/photos/a.181515575236990/2860429350678919/?type=3,,Anybody else feel like they have cooked dinner about 658 times this month? Juicing Vegetables,Juicing Vegetables,Who's the best cook in your family?😅,,,,-1.98
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,30969,32000,2020-04-23 20:09:00 EDT,2020-04-24,20:09:00,Photo,70,45,11,10,4,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/1903868233082085,"In honor of Earth Day, we're talking about the harms of pollution, specifically PM2.5. This morning we shared about the health risks of this pollution (check for that post if you missed it). Here are some of the sources of it. To some extent, we can't avoid PM2.5. Wood-burning stoves will produce it, and bonfires, and some people obviously need those. Right now, about half of our exposure to this pollution comes from things in the environment -- vehicle and factory emissions, burning of solid fuels, building materials. But about half also comes from petroleum-based fragrances. Yes, your scented laundry and dish detergents, air fresheners, candles, cleaning sprays, etc. are TOXIC! (They are also, usually, endocrine disruptors, messing up hormone balance.) Next up...how to reduce our exposure to PM2.5 pollution. Sources: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6156628/ https://science.sciencemag.org/content/359/6377/760 http://csef.usc.edu/History/2016/Projects/J2002.pdf",https://www.facebook.com/earthley/photos/a.749202208548699/1903855033083405/?type=3,,"Environmental Sources of PM2 5 Perfumes Pesticides Air fresheners Cigarette smoke Solid fuel (coal, wood) Paint Dry wall Insulation Car emissions Factory emissions Candles Scented detergents Cleaning sprays Earthley wellness",,,,,,-9.74
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1913179,1877966,2020-04-23 20:00:54 EDT,2020-04-24,20:00:54,Link,"1,161",355,35,732,32,7,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3045358348840237,I'm never buying lemons again...,https://www.healthy-holistic-living.com/citrus-duo-home/?utm_source=HHL,,,How to Grow Lemons At Home And Never Buy Them Again >>,"Certain citrus fruits are easier to grow than others, and thankfully, two of the best ones can be grown right in your yard.",,,,6.95
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,107589,116598,2020-04-23 18:08:19 EDT,2020-04-23,18:08:19,Photo,131,77,5,39,8,1,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2617496098497795,"Here is the video for the historic debate that took place on Wednesday, April 22, 2020 between Dr. Dave Rasnick and Dr. James Weiler. It was a very informative and heated debate! The focus was on whether or not people should take the coronavirus test and other related issues regarding the coronavirus. You will need to download the zoom app to your computer or smart phone if you don’t have it already. This clip is broken up into two parts. The first part is only two minutes long and shows the setup before the debate. The second part shows the actual debate. https://zoom.us/rec/play/vMUlc-6vrD43SIXBtASDUPZ5W429KfmsgSAe-_ReyEe1UnkBZlWvYbZGNLHvRRAgdAN7AeYtZ48n1LQc",https://www.facebook.com/ChildrensHealthDefense/photos/a.1806802292900517/2617491005164971/?type=3,,,Photos from Children's Health Defense's post,,,,,-2.68
